Instance....: instances/I_250_30_S_1-49_1.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1069 |     1069 |       0.00 | s0
    |        3 |        - |     1056 |     1056 |       0.00 | *
    |        4 |        - |      999 |      999 |       0.00 | *
    |        7 |        - |      992 |      992 |       0.00 | *
    |       15 |        - |      984 |      984 |       0.02 | *
    |       19 |        - |      955 |      955 |       0.03 | *
    |       20 |        - |      941 |      941 |       0.03 | *
    |       22 |        - |      922 |      922 |       0.03 | *
    |       24 |        - |      916 |      916 |       0.03 | *
    |       26 |        - |      889 |      889 |       0.03 | *
    |       27 |        - |      867 |      867 |       0.03 | *
    |       29 |        - |      865 |      865 |       0.03 | *
    |       32 |        - |      863 |      863 |       0.03 | *
    |       34 |        - |      844 |      844 |       0.03 | *
    |       35 |        - |      843 |      843 |       0.03 | *
    |       36 |        - |      830 |      830 |       0.03 | *
    |       37 |        - |      824 |      824 |       0.03 | *
    |       39 |        - |      813 |      813 |       0.03 | *
    |       43 |        - |      812 |      812 |       0.03 | *
    |       44 |        - |      804 |      804 |       0.03 | *
    |       45 |        - |      788 |      788 |       0.03 | *
    |       46 |        - |      782 |      782 |       0.03 | *
    |       47 |        - |      780 |      780 |       0.03 | *
    |       54 |        - |      779 |      779 |       0.03 | *
    |       63 |        - |      766 |      766 |       0.03 | *
    |       69 |        - |      764 |      764 |       0.03 | *
    |       86 |        - |      759 |      759 |       0.03 | *
    |       87 |        - |      739 |      739 |       0.03 | *
    |       90 |        - |      738 |      738 |       0.04 | *
    |       95 |        - |      737 |      737 |       0.04 | *
    |      102 |        - |      734 |      734 |       0.04 | *
    |      104 |        - |      732 |      732 |       0.04 | *
    |      105 |        - |      729 |      729 |       0.04 | *
    |      106 |        - |      725 |      725 |       0.04 | *
    |      107 |        - |      719 |      719 |       0.04 | *
    |      108 |        - |      706 |      706 |       0.04 | *
    |      115 |        - |      701 |      701 |       0.04 | *
    |      116 |        - |      696 |      696 |       0.04 | *
    |      123 |        - |      694 |      694 |       0.04 | *
    |      124 |        - |      691 |      691 |       0.04 | *
    |      129 |        - |      690 |      690 |       0.04 | *
    |      132 |        - |      689 |      689 |       0.04 | *
    |      133 |        - |      683 |      683 |       0.04 | *
    |      139 |        - |      682 |      682 |       0.04 | *
    |      143 |        - |      676 |      676 |       0.04 | *
