Instance....: instances/I_150_10_S_1-99_6.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     3289 |     3289 |       0.00 | s0
    |        0 |        - |     3127 |     3127 |       0.00 | *
    |        3 |        - |     2879 |     2879 |       0.02 | *
    |        4 |        - |     2743 |     2743 |       0.02 | *
    |        6 |        - |     2723 |     2723 |       0.02 | *
    |       11 |        - |     2700 |     2700 |       0.02 | *
    |       13 |        - |     2585 |     2585 |       0.02 | *
    |       18 |        - |     2580 |     2580 |       0.03 | *
    |       19 |        - |     2433 |     2433 |       0.03 | *
    |       21 |        - |     2298 |     2298 |       0.03 | *
    |       22 |        - |     2217 |     2217 |       0.03 | *
    |       23 |        - |     2182 |     2182 |       0.03 | *
    |       24 |        - |     2165 |     2165 |       0.03 | *
    |       25 |        - |     2051 |     2051 |       0.03 | *
    |       27 |        - |     1979 |     1979 |       0.03 | *
    |       29 |        - |     1940 |     1940 |       0.03 | *
    |       30 |        - |     1925 |     1925 |       0.03 | *
    |       32 |        - |     1912 |     1912 |       0.04 | *
    |       37 |        - |     1878 |     1878 |       0.04 | *
    |       39 |        - |     1859 |     1859 |       0.04 | *
    |       40 |        - |     1844 |     1844 |       0.04 | *
    |       51 |        - |     1785 |     1785 |       0.04 | *
    |       54 |        - |     1760 |     1760 |       0.04 | *
    |       59 |        - |     1728 |     1728 |       0.04 | *
    |       64 |        - |     1727 |     1727 |       0.04 | *
    |       65 |        - |     1651 |     1651 |       0.04 | *
    |       68 |        - |     1618 |     1618 |       0.04 | *
    |       70 |        - |     1566 |     1566 |       0.04 | *
    |       72 |        - |     1529 |     1529 |       0.04 | *
    |       75 |        - |     1489 |     1489 |       0.04 | *
    |       86 |        - |     1449 |     1449 |       0.04 | *
    |       98 |        - |     1437 |     1437 |       0.05 | *
    |      103 |        - |     1417 |     1417 |       0.05 | *
    |      106 |        - |     1401 |     1401 |       0.05 | *
    |      107 |        - |     1399 |     1399 |       0.05 | *
    |      110 |        - |     1387 |     1387 |       0.05 | *
    |      112 |        - |     1381 |     1381 |       0.05 | *
    |      132 |        - |     1374 |     1374 |       0.05 | *
    |      134 |        - |     1342 |     1342 |       0.05 | *
    |      139 |        - |     1341 |     1341 |       0.05 | *
    |      152 |        - |     1317 |     1317 |       0.05 | *
    |      155 |        - |     1315 |     1315 |       0.05 | *
    |      158 |        - |     1303 |     1303 |       0.05 | *
    |      162 |        - |     1291 |     1291 |       0.05 | *
    |      164 |        - |     1272 |     1272 |       0.06 | *
    |      174 |        - |     1269 |     1269 |       0.06 | *
    |      187 |        - |     1268 |     1268 |       0.06 | *
    |      188 |        - |     1249 |     1249 |       0.06 | *
    |      189 |        - |     1235 |     1235 |       0.06 | *
    |      197 |        - |     1232 |     1232 |       0.06 | *
    |      200 |        - |     1225 |     1225 |       0.06 | *
    |      211 |        - |     1209 |     1209 |       0.06 | *
    |      221 |        - |     1184 |     1184 |       0.06 | *
    |      239 |        - |     1174 |     1174 |       0.06 | *
    |      242 |        - |     1161 |     1161 |       0.06 | *
    |      245 |        - |     1154 |     1154 |       0.06 | *
    |      252 |        - |     1152 |     1152 |       0.06 | *
    |      256 |        - |     1124 |     1124 |       0.06 | *
    |      264 |        - |     1121 |     1121 |       0.06 | *
    |      269 |        - |     1117 |     1117 |       0.06 | *
    |      270 |        - |     1116 |     1116 |       0.06 | *
    |      271 |        - |     1115 |     1115 |       0.06 | *
    |      274 |        - |     1114 |     1114 |       0.07 | *
    |      279 |        - |     1110 |     1110 |       0.07 | *
    |      284 |        - |     1103 |     1103 |       0.07 | *
    |      304 |        - |     1087 |     1087 |       0.07 | *
    |      314 |        - |     1083 |     1083 |       0.07 | *
    |      322 |        - |     1079 |     1079 |       0.07 | *
    |      334 |        - |     1068 |     1068 |       0.07 | *
    |      358 |        - |     1059 |     1059 |       0.07 | *
    |      386 |        - |     1032 |     1032 |       0.07 | *
    |      391 |        - |     1019 |     1019 |       0.07 | *
    |      397 |        - |     1005 |     1005 |       0.07 | *
    |      428 |        - |      988 |      988 |       0.07 | *
    |      433 |        - |      979 |      979 |       0.07 | *
    |      441 |        - |      973 |      973 |       0.07 | *
    |      451 |        - |      962 |      962 |       0.07 | *
    |      452 |        - |      954 |      954 |       0.08 | *
    |      459 |        - |      946 |      946 |       0.08 | *
    |      483 |        - |      931 |      931 |       0.08 | *
    |      490 |        - |      902 |      902 |       0.08 | *
    |      493 |        - |      895 |      895 |       0.08 | *
    |      494 |        - |      893 |      893 |       0.08 | *
