Instance....: instances/I_250_10_S_1-9_10.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1692 |     1692 |       0.00 | s0
    |        3 |        - |     1679 |     1679 |       0.01 | *
    |        5 |        - |     1670 |     1670 |       0.01 | *
    |       10 |        - |     1661 |     1661 |       0.02 | *
    |       14 |        - |     1622 |     1622 |       0.02 | *
    |       16 |        - |     1610 |     1610 |       0.03 | *
    |       17 |        - |     1591 |     1591 |       0.03 | *
    |       21 |        - |     1590 |     1590 |       0.03 | *
    |       22 |        - |     1530 |     1530 |       0.03 | *
    |       28 |        - |     1528 |     1528 |       0.03 | *
    |       29 |        - |     1515 |     1515 |       0.03 | *
    |       33 |        - |     1506 |     1506 |       0.03 | *
    |       36 |        - |     1502 |     1502 |       0.04 | *
    |       37 |        - |     1498 |     1498 |       0.04 | *
    |       40 |        - |     1492 |     1492 |       0.04 | *
    |       45 |        - |     1484 |     1484 |       0.04 | *
    |       46 |        - |     1474 |     1474 |       0.04 | *
    |       50 |        - |     1468 |     1468 |       0.04 | *
    |       53 |        - |     1437 |     1437 |       0.04 | *
    |       56 |        - |     1418 |     1418 |       0.04 | *
    |       59 |        - |     1416 |     1416 |       0.04 | *
    |       61 |        - |     1411 |     1411 |       0.04 | *
    |       65 |        - |     1406 |     1406 |       0.04 | *
    |       68 |        - |     1403 |     1403 |       0.04 | *
    |       75 |        - |     1401 |     1401 |       0.04 | *
    |       76 |        - |     1400 |     1400 |       0.04 | *
    |       78 |        - |     1398 |     1398 |       0.05 | *
    |       80 |        - |     1379 |     1379 |       0.05 | *
    |       81 |        - |     1377 |     1377 |       0.05 | *
    |       86 |        - |     1370 |     1370 |       0.05 | *
    |       92 |        - |     1364 |     1364 |       0.05 | *
    |      101 |        - |     1357 |     1357 |       0.05 | *
    |      108 |        - |     1351 |     1351 |       0.05 | *
    |      109 |        - |     1347 |     1347 |       0.05 | *
    |      114 |        - |     1345 |     1345 |       0.05 | *
    |      115 |        - |     1344 |     1344 |       0.05 | *
    |      129 |        - |     1343 |     1343 |       0.05 | *
    |      130 |        - |     1337 |     1337 |       0.05 | *
    |      134 |        - |     1336 |     1336 |       0.05 | *
    |      135 |        - |     1332 |     1332 |       0.05 | *
    |      140 |        - |     1329 |     1329 |       0.06 | *
    |      144 |        - |     1323 |     1323 |       0.06 | *
    |      145 |        - |     1310 |     1310 |       0.06 | *
    |      146 |        - |     1305 |     1305 |       0.06 | *
    |      158 |        - |     1303 |     1303 |       0.06 | *
    |      163 |        - |     1299 |     1299 |       0.06 | *
    |      164 |        - |     1298 |     1298 |       0.06 | *
    |      165 |        - |     1297 |     1297 |       0.06 | *
    |      167 |        - |     1284 |     1284 |       0.06 | *
    |      169 |        - |     1283 |     1283 |       0.06 | *
    |      170 |        - |     1282 |     1282 |       0.06 | *
    |      180 |        - |     1273 |     1273 |       0.06 | *
    |      190 |        - |     1269 |     1269 |       0.06 | *
    |      193 |        - |     1264 |     1264 |       0.06 | *
    |      194 |        - |     1262 |     1262 |       0.06 | *
    |      197 |        - |     1260 |     1260 |       0.06 | *
    |      199 |        - |     1256 |     1256 |       0.06 | *
    |      200 |        - |     1255 |     1255 |       0.07 | *
    |      201 |        - |     1251 |     1251 |       0.07 | *
    |      203 |        - |     1249 |     1249 |       0.07 | *
    |      215 |        - |     1240 |     1240 |       0.07 | *
    |      217 |        - |     1223 |     1223 |       0.07 | *
    |      219 |        - |     1209 |     1209 |       0.07 | *
    |      222 |        - |     1207 |     1207 |       0.07 | *
    |      224 |        - |     1198 |     1198 |       0.07 | *
    |      237 |        - |     1196 |     1196 |       0.07 | *
    |      241 |        - |     1190 |     1190 |       0.07 | *
    |      242 |        - |     1188 |     1188 |       0.07 | *
    |      244 |        - |     1184 |     1184 |       0.07 | *
    |      246 |        - |     1183 |     1183 |       0.07 | *
    |      253 |        - |     1182 |     1182 |       0.07 | *
    |      254 |        - |     1179 |     1179 |       0.07 | *
    |      256 |        - |     1171 |     1171 |       0.07 | *
    |      257 |        - |     1167 |     1167 |       0.07 | *
    |      262 |        - |     1166 |     1166 |       0.08 | *
    |      266 |        - |     1162 |     1162 |       0.08 | *
    |      269 |        - |     1159 |     1159 |       0.08 | *
    |      274 |        - |     1156 |     1156 |       0.08 | *
    |      284 |        - |     1144 |     1144 |       0.08 | *
    |      285 |        - |     1142 |     1142 |       0.08 | *
    |      289 |        - |     1137 |     1137 |       0.08 | *
    |      294 |        - |     1127 |     1127 |       0.08 | *
    |      296 |        - |     1124 |     1124 |       0.08 | *
    |      299 |        - |     1120 |     1120 |       0.08 | *
    |      313 |        - |     1119 |     1119 |       0.08 | *
    |      318 |        - |     1114 |     1114 |       0.08 | *
    |      325 |        - |     1113 |     1113 |       0.08 | *
    |      332 |        - |     1112 |     1112 |       0.08 | *
    |      333 |        - |     1108 |     1108 |       0.08 | *
    |      334 |        - |     1103 |     1103 |       0.08 | *
    |      337 |        - |     1099 |     1099 |       0.08 | *
    |      343 |        - |     1087 |     1087 |       0.09 | *
    |      351 |        - |     1083 |     1083 |       0.09 | *
    |      354 |        - |     1079 |     1079 |       0.09 | *
    |      364 |        - |     1074 |     1074 |       0.09 | *
    |      367 |        - |     1073 |     1073 |       0.09 | *
    |      369 |        - |     1072 |     1072 |       0.09 | *
    |      371 |        - |     1071 |     1071 |       0.09 | *
    |      378 |        - |     1062 |     1062 |       0.09 | *
    |      379 |        - |     1058 |     1058 |       0.09 | *
    |      384 |        - |     1056 |     1056 |       0.09 | *
    |      390 |        - |     1048 |     1048 |       0.09 | *
    |      392 |        - |     1047 |     1047 |       0.09 | *
    |      408 |        - |     1045 |     1045 |       0.09 | *
    |      414 |        - |     1042 |     1042 |       0.09 | *
    |      415 |        - |     1038 |     1038 |       0.09 | *
    |      419 |        - |     1036 |     1036 |       0.09 | *
    |      426 |        - |     1033 |     1033 |       0.09 | *
    |      427 |        - |     1028 |     1028 |       0.09 | *
    |      429 |        - |     1026 |     1026 |       0.09 | *
    |      432 |        - |     1021 |     1021 |       0.09 | *
    |      447 |        - |     1019 |     1019 |       0.10 | *
    |      452 |        - |     1018 |     1018 |       0.10 | *
    |      454 |        - |     1015 |     1015 |       0.10 | *
    |      456 |        - |     1011 |     1011 |       0.10 | *
    |      460 |        - |     1005 |     1005 |       0.10 | *
    |      461 |        - |     1004 |     1004 |       0.10 | *
    |      477 |        - |      997 |      997 |       0.10 | *
    |      478 |        - |      995 |      995 |       0.10 | *
    |      480 |        - |      994 |      994 |       0.10 | *
    |      499 |        - |      992 |      992 |       0.10 | *
    |      504 |        - |      991 |      991 |       0.10 | *
    |      511 |        - |      984 |      984 |       0.10 | *
    |      532 |        - |      979 |      979 |       0.10 | *
    |      542 |        - |      977 |      977 |       0.10 | *
    |      545 |        - |      976 |      976 |       0.10 | *
    |      567 |        - |      975 |      975 |       0.10 | *
    |      586 |        - |      974 |      974 |       0.10 | *
    |      595 |        - |      971 |      971 |       0.10 | *
