Instance....: instances/I_150_10_S_1-49_10.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     2525 |     2525 |       0.00 | s0
    |        0 |        - |     2494 |     2494 |       0.01 | *
    |        3 |        - |     2491 |     2491 |       0.03 | *
    |        6 |        - |     2418 |     2418 |       0.03 | *
    |        9 |        - |     2283 |     2283 |       0.03 | *
    |       17 |        - |     2126 |     2126 |       0.04 | *
    |       18 |        - |     2107 |     2107 |       0.04 | *
    |       20 |        - |     2043 |     2043 |       0.04 | *
    |       24 |        - |     2002 |     2002 |       0.04 | *
    |       28 |        - |     1897 |     1897 |       0.04 | *
    |       29 |        - |     1837 |     1837 |       0.04 | *
    |       30 |        - |     1797 |     1797 |       0.05 | *
    |       32 |        - |     1770 |     1770 |       0.05 | *
    |       34 |        - |     1723 |     1723 |       0.05 | *
    |       35 |        - |     1684 |     1684 |       0.05 | *
    |       36 |        - |     1597 |     1597 |       0.05 | *
    |       38 |        - |     1562 |     1562 |       0.05 | *
    |       43 |        - |     1555 |     1555 |       0.05 | *
    |       59 |        - |     1548 |     1548 |       0.05 | *
    |       68 |        - |     1537 |     1537 |       0.05 | *
    |       69 |        - |     1482 |     1482 |       0.05 | *
    |       76 |        - |     1442 |     1442 |       0.05 | *
    |       80 |        - |     1396 |     1396 |       0.05 | *
    |       81 |        - |     1284 |     1284 |       0.05 | *
    |       85 |        - |     1213 |     1213 |       0.05 | *
    |       90 |        - |     1193 |     1193 |       0.06 | *
    |       98 |        - |     1167 |     1167 |       0.06 | *
    |      102 |        - |     1166 |     1166 |       0.06 | *
    |      106 |        - |     1150 |     1150 |       0.06 | *
    |      110 |        - |     1139 |     1139 |       0.06 | *
    |      112 |        - |     1124 |     1124 |       0.06 | *
    |      114 |        - |     1108 |     1108 |       0.06 | *
    |      115 |        - |     1095 |     1095 |       0.06 | *
    |      116 |        - |     1090 |     1090 |       0.06 | *
    |      144 |        - |     1083 |     1083 |       0.06 | *
    |      145 |        - |     1077 |     1077 |       0.06 | *
    |      150 |        - |     1072 |     1072 |       0.06 | *
    |      153 |        - |     1022 |     1022 |       0.06 | *
    |      157 |        - |     1010 |     1010 |       0.06 | *
    |      162 |        - |      988 |      988 |       0.06 | *
    |      164 |        - |      980 |      980 |       0.07 | *
    |      165 |        - |      978 |      978 |       0.07 | *
    |      167 |        - |      977 |      977 |       0.07 | *
    |      172 |        - |      962 |      962 |       0.07 | *
    |      176 |        - |      930 |      930 |       0.07 | *
    |      178 |        - |      919 |      919 |       0.07 | *
    |      186 |        - |      915 |      915 |       0.07 | *
    |      195 |        - |      913 |      913 |       0.07 | *
    |      214 |        - |      905 |      905 |       0.07 | *
    |      217 |        - |      896 |      896 |       0.07 | *
    |      266 |        - |      886 |      886 |       0.07 | *
    |      268 |        - |      881 |      881 |       0.07 | *
    |      269 |        - |      870 |      870 |       0.07 | *
    |      282 |        - |      868 |      868 |       0.07 | *
    |      284 |        - |      865 |      865 |       0.08 | *
    |      286 |        - |      857 |      857 |       0.08 | *
    |      294 |        - |      850 |      850 |       0.08 | *
    |      297 |        - |      849 |      849 |       0.08 | *
    |      309 |        - |      845 |      845 |       0.08 | *
    |      310 |        - |      841 |      841 |       0.08 | *
    |      330 |        - |      835 |      835 |       0.08 | *
    |      335 |        - |      828 |      828 |       0.08 | *
    |      337 |        - |      826 |      826 |       0.08 | *
    |      343 |        - |      804 |      804 |       0.08 | *
    |      345 |        - |      799 |      799 |       0.08 | *
    |      355 |        - |      794 |      794 |       0.08 | *
    |      357 |        - |      792 |      792 |       0.08 | *
    |      362 |        - |      780 |      780 |       0.08 | *
    |      363 |        - |      774 |      774 |       0.08 | *
    |      370 |        - |      773 |      773 |       0.08 | *
    |      373 |        - |      762 |      762 |       0.09 | *
    |      375 |        - |      760 |      760 |       0.09 | *
    |      378 |        - |      759 |      759 |       0.09 | *
    |      383 |        - |      756 |      756 |       0.09 | *
    |      397 |        - |      755 |      755 |       0.09 | *
    |      399 |        - |      754 |      754 |       0.09 | *
    |      405 |        - |      750 |      750 |       0.09 | *
    |      422 |        - |      743 |      743 |       0.09 | *
    |      425 |        - |      741 |      741 |       0.09 | *
    |      431 |        - |      721 |      721 |       0.09 | *
    |      437 |        - |      720 |      720 |       0.09 | *
    |      438 |        - |      714 |      714 |       0.09 | *
    |      478 |        - |      710 |      710 |       0.09 | *
    |      488 |        - |      694 |      694 |       0.09 | *
    |      508 |        - |      683 |      683 |       0.09 | *
    |      513 |        - |      682 |      682 |       0.09 | *
    |      540 |        - |      680 |      680 |       0.09 | *
    |      541 |        - |      678 |      678 |       0.10 | *
    |      544 |        - |      677 |      677 |       0.10 | *
    |      567 |        - |      676 |      676 |       0.10 | *
    |      568 |        - |      675 |      675 |       0.10 | *
    |      570 |        - |      674 |      674 |       0.10 | *
    |      605 |        - |      671 |      671 |       0.10 | *
    |      609 |        - |      665 |      665 |       0.10 | *
    |      611 |        - |      660 |      660 |       0.10 | *
    |      613 |        - |      658 |      658 |       0.10 | *
    |      621 |        - |      656 |      656 |       0.10 | *
    |      641 |        - |      653 |      653 |       0.10 | *
    |      642 |        - |      652 |      652 |       0.10 | *
    |      649 |        - |      646 |      646 |       0.10 | *
    |      673 |        - |      643 |      643 |       0.10 | *
    |      675 |        - |      638 |      638 |       0.10 | *
    |      692 |        - |      630 |      630 |       0.10 | *
    |      701 |        - |      628 |      628 |       0.11 | *
    |      770 |        - |      623 |      623 |       0.11 | *
    |      792 |        - |      621 |      621 |       0.11 | *
    |      803 |        - |      619 |      619 |       0.11 | *
    |      833 |        - |      618 |      618 |       0.11 | *
    |      834 |        - |      617 |      617 |       0.11 | *
    |      836 |        - |      616 |      616 |       0.11 | *
    |      846 |        - |      615 |      615 |       0.11 | *
    |      847 |        - |      614 |      614 |       0.11 | *
    |      864 |        - |      610 |      610 |       0.11 | *
    |      870 |        - |      607 |      607 |       0.11 | *
    |      874 |        - |      593 |      593 |       0.11 | *
    |      901 |        - |      592 |      592 |       0.11 | *
    |      907 |        - |      587 |      587 |       0.11 | *
    |      914 |        - |      577 |      577 |       0.11 | *
    |      920 |        - |      571 |      571 |       0.11 | *
    |      977 |        - |      570 |      570 |       0.11 | *
    |      988 |        - |      567 |      567 |       0.12 | *
    |      990 |        - |      562 |      562 |       0.12 | *
    |      992 |        - |      561 |      561 |       0.12 | *
    |      999 |        - |      555 |      555 |       0.12 | *
    |     1002 |        - |      552 |      552 |       0.12 | *
    |     1009 |        - |      550 |      550 |       0.12 | *
    |     1029 |        - |      546 |      546 |       0.12 | *
    |     1049 |        - |      545 |      545 |       0.12 | *
    |     1072 |        - |      544 |      544 |       0.12 | *
    |     1099 |        - |      541 |      541 |       0.12 | *
    |     1268 |        - |      540 |      540 |       0.12 | *
    |     1275 |        - |      538 |      538 |       0.13 | *
    |     1291 |        - |      533 |      533 |       0.13 | *
    |     1309 |        - |      532 |      532 |       0.13 | *
    |     1316 |        - |      529 |      529 |       0.13 | *
    |     1317 |        - |      528 |      528 |       0.13 | *
    |     1443 |        - |      527 |      527 |       0.13 | *
    |     1462 |        - |      525 |      525 |       0.13 | *
    |     1565 |        - |      524 |      524 |       0.13 | *
    |     1569 |        - |      521 |      521 |       0.14 | *
    |     1578 |        - |      520 |      520 |       0.14 | *
    |     1712 |        - |      519 |      519 |       0.14 | *
    |     1739 |        - |      517 |      517 |       0.14 | *
    |     1746 |        - |      513 |      513 |       0.14 | *
    |     1756 |        - |      510 |      510 |       0.14 | *
    |     1773 |        - |      509 |      509 |       0.14 | *
    |     1778 |        - |      506 |      506 |       0.14 | *
    |     1804 |        - |      503 |      503 |       0.14 | *
    |     1859 |        - |      497 |      497 |       0.14 | *
    |     1862 |        - |      496 |      496 |       0.14 | *
    |     1909 |        - |      491 |      491 |       0.14 | *
    |     1913 |        - |      490 |      490 |       0.14 | *
    |     1918 |        - |      489 |      489 |       0.14 | *
    |     1942 |        - |      487 |      487 |       0.14 | *
    |     1967 |        - |      486 |      486 |       0.14 | *
    |     1972 |        - |      484 |      484 |       0.14 | *
    |     2019 |        - |      481 |      481 |       0.15 | *
    |     2022 |        - |      475 |      475 |       0.15 | *
    |     2070 |        - |      473 |      473 |       0.15 | *
    |     2077 |        - |      471 |      471 |       0.15 | *
