Instance....: instances/I_100_15_S_1-99_10.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1317 |     1317 |       0.00 | s0
    |        1 |        - |     1301 |     1301 |       0.02 | *
    |        3 |        - |     1261 |     1261 |       0.02 | *
    |        5 |        - |     1195 |     1195 |       0.02 | *
    |        6 |        - |     1179 |     1179 |       0.02 | *
    |       17 |        - |     1123 |     1123 |       0.03 | *
    |       20 |        - |      990 |      990 |       0.03 | *
    |       23 |        - |      983 |      983 |       0.03 | *
    |       25 |        - |      963 |      963 |       0.03 | *
    |       32 |        - |      912 |      912 |       0.03 | *
    |       33 |        - |      897 |      897 |       0.03 | *
    |       37 |        - |      883 |      883 |       0.03 | *
    |       39 |        - |      854 |      854 |       0.03 | *
    |       46 |        - |      852 |      852 |       0.04 | *
    |       47 |        - |      837 |      837 |       0.04 | *
    |       48 |        - |      831 |      831 |       0.04 | *
    |       49 |        - |      816 |      816 |       0.04 | *
    |       53 |        - |      805 |      805 |       0.04 | *
    |       55 |        - |      803 |      803 |       0.04 | *
    |       63 |        - |      795 |      795 |       0.04 | *
    |       65 |        - |      793 |      793 |       0.04 | *
    |       66 |        - |      776 |      776 |       0.04 | *
    |       77 |        - |      753 |      753 |       0.04 | *
    |       83 |        - |      750 |      750 |       0.04 | *
    |       88 |        - |      741 |      741 |       0.04 | *
    |       90 |        - |      735 |      735 |       0.04 | *
    |       91 |        - |      691 |      691 |       0.04 | *
    |       93 |        - |      689 |      689 |       0.04 | *
    |      111 |        - |      669 |      669 |       0.05 | *
    |      115 |        - |      668 |      668 |       0.05 | *
    |      117 |        - |      660 |      660 |       0.05 | *
    |      118 |        - |      656 |      656 |       0.05 | *
    |      133 |        - |      638 |      638 |       0.05 | *
    |      140 |        - |      636 |      636 |       0.05 | *
    |      147 |        - |      634 |      634 |       0.05 | *
    |      152 |        - |      614 |      614 |       0.05 | *
    |      157 |        - |      609 |      609 |       0.05 | *
    |      181 |        - |      603 |      603 |       0.05 | *
    |      182 |        - |      598 |      598 |       0.05 | *
    |      185 |        - |      592 |      592 |       0.05 | *
    |      194 |        - |      587 |      587 |       0.05 | *
    |      202 |        - |      572 |      572 |       0.05 | *
    |      223 |        - |      571 |      571 |       0.05 | *
    |      228 |        - |      568 |      568 |       0.06 | *
    |      231 |        - |      562 |      562 |       0.06 | *
    |      254 |        - |      543 |      543 |       0.06 | *
    |      260 |        - |      529 |      529 |       0.06 | *
    |      261 |        - |      523 |      523 |       0.06 | *
    |      267 |        - |      521 |      521 |       0.06 | *
    |      271 |        - |      516 |      516 |       0.06 | *
    |      280 |        - |      514 |      514 |       0.06 | *
    |      282 |        - |      513 |      513 |       0.06 | *
    |      331 |        - |      512 |      512 |       0.06 | *
    |      339 |        - |      509 |      509 |       0.06 | *
    |      353 |        - |      507 |      507 |       0.06 | *
    |      375 |        - |      505 |      505 |       0.06 | *
    |      395 |        - |      502 |      502 |       0.06 | *
    |      406 |        - |      501 |      501 |       0.06 | *
    |      408 |        - |      500 |      500 |       0.06 | *
    |      418 |        - |      499 |      499 |       0.06 | *
    |      428 |        - |      498 |      498 |       0.07 | *
    |      444 |        - |      495 |      495 |       0.07 | *
    |      502 |        - |      494 |      494 |       0.07 | *
    |      519 |        - |      492 |      492 |       0.07 | *
    |      530 |        - |      486 |      486 |       0.07 | *
    |      533 |        - |      485 |      485 |       0.07 | *
    |      544 |        - |      483 |      483 |       0.07 | *
    |      550 |        - |      481 |      481 |       0.07 | *
    |      554 |        - |      479 |      479 |       0.07 | *
    |      568 |        - |      469 |      469 |       0.07 | *
    |      570 |        - |      468 |      468 |       0.07 | *
    |      579 |        - |      464 |      464 |       0.07 | *
    |      627 |        - |      461 |      461 |       0.07 | *
    |      629 |        - |      459 |      459 |       0.07 | *
    |      635 |        - |      457 |      457 |       0.07 | *
    |      637 |        - |      455 |      455 |       0.07 | *
    |      638 |        - |      453 |      453 |       0.07 | *
    |      663 |        - |      451 |      451 |       0.07 | *
    |      685 |        - |      449 |      449 |       0.08 | *
    |      695 |        - |      446 |      446 |       0.08 | *
    |      724 |        - |      443 |      443 |       0.08 | *
    |      741 |        - |      437 |      437 |       0.08 | *
    |      747 |        - |      436 |      436 |       0.08 | *
    |      777 |        - |      435 |      435 |       0.08 | *
    |      779 |        - |      434 |      434 |       0.08 | *
    |      780 |        - |      433 |      433 |       0.08 | *
    |      784 |        - |      427 |      427 |       0.08 | *
    |      785 |        - |      426 |      426 |       0.08 | *
    |      788 |        - |      423 |      423 |       0.08 | *
    |      793 |        - |      417 |      417 |       0.08 | *
    |      794 |        - |      413 |      413 |       0.08 | *
    |      819 |        - |      410 |      410 |       0.08 | *
    |      823 |        - |      404 |      404 |       0.09 | *
    |      826 |        - |      401 |      401 |       0.09 | *
    |      866 |        - |      399 |      399 |       0.09 | *
    |      886 |        - |      396 |      396 |       0.09 | *
    |      911 |        - |      394 |      394 |       0.09 | *
    |      920 |        - |      393 |      393 |       0.09 | *
    |      927 |        - |      390 |      390 |       0.09 | *
    |      928 |        - |      388 |      388 |       0.09 | *
    |      936 |        - |      385 |      385 |       0.09 | *
    |      937 |        - |      383 |      383 |       0.09 | *
    |      938 |        - |      379 |      379 |       0.09 | *
    |      992 |        - |      374 |      374 |       0.09 | *
    |      994 |        - |      373 |      373 |       0.09 | *
    |      996 |        - |      369 |      369 |       0.09 | *
    |      997 |        - |      366 |      366 |       0.09 | *
    |      998 |        - |      364 |      364 |       0.09 | *
    |     1017 |        - |      360 |      360 |       0.09 | *
    |     1050 |        - |      359 |      359 |       0.10 | *
    |     1091 |        - |      358 |      358 |       0.10 | *
    |     1148 |        - |      345 |      345 |       0.10 | *
    |     1178 |        - |      341 |      341 |       0.10 | *
    |     1182 |        - |      337 |      337 |       0.10 | *
    |     1288 |        - |      336 |      336 |       0.10 | *
    |     1325 |        - |      333 |      333 |       0.10 | *
    |     1349 |        - |      325 |      325 |       0.10 | *
    |     1350 |        - |      324 |      324 |       0.10 | *
    |     1352 |        - |      319 |      319 |       0.10 | *
    |     1353 |        - |      316 |      316 |       0.10 | *
    |     1451 |        - |      310 |      310 |       0.10 | *
    |     1605 |        - |      309 |      309 |       0.10 | *
    |     1783 |        - |      308 |      308 |       0.11 | *
    |     1966 |        - |      307 |      307 |       0.11 | *
    |     1994 |        - |      304 |      304 |       0.11 | *
    |     2513 |        - |      303 |      303 |       0.11 | *
    |     2514 |        - |      301 |      301 |       0.11 | *
    |     2522 |        - |      300 |      300 |       0.11 | *
    |     2529 |        - |      298 |      298 |       0.12 | *
    |     2540 |        - |      295 |      295 |       0.12 | *
    |     2691 |        - |      294 |      294 |       0.12 | *
    |     2806 |        - |      279 |      279 |       0.12 | *
    |     2963 |        - |      278 |      278 |       0.12 | *
    |     3036 |        - |      275 |      275 |       0.12 | *
    |     3230 |        - |      272 |      272 |       0.12 | *
    |     3242 |        - |      271 |      271 |       0.12 | *
    |     3252 |        - |      270 |      270 |       0.12 | *
    |     3302 |        - |      269 |      269 |       0.13 | *
    |     3303 |        - |      268 |      268 |       0.13 | *
    |     3307 |        - |      267 |      267 |       0.13 | *
    |     3360 |        - |      266 |      266 |       0.13 | *
    |     3377 |        - |      265 |      265 |       0.13 | *
    |     3397 |        - |      264 |      264 |       0.13 | *
    |     3481 |        - |      262 |      262 |       0.13 | *
    |     3505 |        - |      259 |      259 |       0.13 | *
    |     3547 |        - |      257 |      257 |       0.13 | *
    |     3707 |        - |      256 |      256 |       0.13 | *
    |     3717 |        - |      253 |      253 |       0.13 | *
    |     3739 |        - |      252 |      252 |       0.13 | *
    |     3756 |        - |      251 |      251 |       0.13 | *
    |     3809 |        - |      247 |      247 |       0.14 | *
    |     3824 |        - |      245 |      245 |       0.14 | *
    |     5439 |        - |      243 |      243 |       0.14 | *
    |     5448 |        - |      240 |      240 |       0.14 | *
    |     5554 |        - |      238 |      238 |       0.14 | *
    |     5590 |        - |      237 |      237 |       0.14 | *
    |     5592 |        - |      235 |      235 |       0.14 | *
    |     5595 |        - |      234 |      234 |       0.14 | *
    |     5810 |        - |      233 |      233 |       0.14 | *
    |     5816 |        - |      231 |      231 |       0.15 | *
    |     6280 |        - |      228 |      228 |       0.15 | *
    |     7398 |        - |      225 |      225 |       0.15 | *
    |     8784 |        - |      223 |      223 |       0.15 | *
    |     8832 |        - |      222 |      222 |       0.15 | *
    |     8940 |        - |      219 |      219 |       0.16 | *
    |     9600 |        - |      217 |      217 |       0.16 | *
    |     9632 |        - |      216 |      216 |       0.16 | *
    |     9708 |        - |      215 |      215 |       0.16 | *
    |     9856 |        - |      214 |      214 |       0.16 | *
    |      10K |        - |      213 |      213 |       0.16 | *
    |      10K |        - |      212 |      212 |       0.16 | *
    |      11K |        - |      211 |      211 |       0.17 | *
    |      12K |        - |      210 |      210 |       0.17 | *
    |      12K |        - |      209 |      209 |       0.17 | *
    |      13K |        - |      205 |      205 |       0.17 | *
    |      13K |        - |      204 |      204 |       0.17 | *
