Instance....: instances/I_100_15_S_1-9_8.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      641 |      641 |       0.00 | s0
    |        0 |        - |      632 |      632 |       0.01 | *
    |        4 |        - |      587 |      587 |       0.03 | *
    |        7 |        - |      583 |      583 |       0.03 | *
    |       10 |        - |      571 |      571 |       0.03 | *
    |       11 |        - |      564 |      564 |       0.03 | *
    |       12 |        - |      559 |      559 |       0.03 | *
    |       23 |        - |      558 |      558 |       0.04 | *
    |       25 |        - |      544 |      544 |       0.04 | *
    |       26 |        - |      540 |      540 |       0.04 | *
    |       32 |        - |      535 |      535 |       0.04 | *
    |       37 |        - |      531 |      531 |       0.04 | *
    |       41 |        - |      516 |      516 |       0.04 | *
    |       43 |        - |      508 |      508 |       0.05 | *
    |       44 |        - |      507 |      507 |       0.05 | *
    |       45 |        - |      505 |      505 |       0.05 | *
    |       47 |        - |      501 |      501 |       0.05 | *
    |       49 |        - |      493 |      493 |       0.05 | *
    |       50 |        - |      491 |      491 |       0.05 | *
    |       57 |        - |      480 |      480 |       0.05 | *
    |       60 |        - |      466 |      466 |       0.05 | *
    |       61 |        - |      465 |      465 |       0.05 | *
    |       64 |        - |      460 |      460 |       0.05 | *
    |       70 |        - |      459 |      459 |       0.05 | *
    |       79 |        - |      439 |      439 |       0.06 | *
    |       88 |        - |      437 |      437 |       0.06 | *
    |       93 |        - |      429 |      429 |       0.06 | *
    |       95 |        - |      428 |      428 |       0.06 | *
    |      103 |        - |      422 |      422 |       0.06 | *
    |      104 |        - |      420 |      420 |       0.06 | *
    |      105 |        - |      410 |      410 |       0.06 | *
    |      108 |        - |      403 |      403 |       0.06 | *
    |      109 |        - |      401 |      401 |       0.06 | *
    |      113 |        - |      396 |      396 |       0.06 | *
    |      120 |        - |      394 |      394 |       0.06 | *
    |      122 |        - |      391 |      391 |       0.06 | *
    |      126 |        - |      390 |      390 |       0.06 | *
    |      127 |        - |      386 |      386 |       0.07 | *
    |      140 |        - |      384 |      384 |       0.07 | *
    |      141 |        - |      380 |      380 |       0.07 | *
    |      154 |        - |      372 |      372 |       0.07 | *
    |      156 |        - |      360 |      360 |       0.07 | *
    |      157 |        - |      358 |      358 |       0.07 | *
    |      162 |        - |      352 |      352 |       0.07 | *
    |      165 |        - |      347 |      347 |       0.07 | *
