Instance....: instances/I_100_10_S_1-99_2.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1447 |     1447 |       0.00 | s0
    |        0 |        - |     1386 |     1386 |       0.00 | *
    |        4 |        - |     1381 |     1381 |       0.03 | *
    |        5 |        - |     1366 |     1366 |       0.03 | *
    |        8 |        - |     1321 |     1321 |       0.04 | *
    |       19 |        - |     1312 |     1312 |       0.04 | *
    |       26 |        - |     1274 |     1274 |       0.04 | *
    |       33 |        - |     1223 |     1223 |       0.05 | *
    |       38 |        - |     1214 |     1214 |       0.05 | *
    |       39 |        - |     1181 |     1181 |       0.06 | *
    |       41 |        - |     1153 |     1153 |       0.06 | *
    |       49 |        - |     1121 |     1121 |       0.06 | *
    |       50 |        - |     1081 |     1081 |       0.06 | *
    |       51 |        - |     1073 |     1073 |       0.06 | *
    |       58 |        - |     1064 |     1064 |       0.07 | *
    |       62 |        - |     1044 |     1044 |       0.07 | *
    |       69 |        - |     1004 |     1004 |       0.07 | *
    |       80 |        - |      997 |      997 |       0.07 | *
    |       96 |        - |      934 |      934 |       0.07 | *
    |      109 |        - |      900 |      900 |       0.07 | *
    |      111 |        - |      896 |      896 |       0.08 | *
    |      115 |        - |      892 |      892 |       0.08 | *
    |      133 |        - |      879 |      879 |       0.08 | *
    |      135 |        - |      855 |      855 |       0.08 | *
    |      160 |        - |      836 |      836 |       0.08 | *
    |      163 |        - |      822 |      822 |       0.08 | *
    |      173 |        - |      820 |      820 |       0.08 | *
    |      184 |        - |      785 |      785 |       0.08 | *
    |      194 |        - |      782 |      782 |       0.09 | *
    |      196 |        - |      776 |      776 |       0.09 | *
    |      220 |        - |      768 |      768 |       0.09 | *
    |      240 |        - |      765 |      765 |       0.10 | *
    |      249 |        - |      745 |      745 |       0.10 | *
    |      261 |        - |      744 |      744 |       0.10 | *
    |      268 |        - |      740 |      740 |       0.10 | *
    |      270 |        - |      738 |      738 |       0.10 | *
    |      276 |        - |      737 |      737 |       0.10 | *
    |      278 |        - |      733 |      733 |       0.10 | *
    |      298 |        - |      728 |      728 |       0.10 | *
    |      300 |        - |      724 |      724 |       0.11 | *
    |      302 |        - |      698 |      698 |       0.11 | *
    |      306 |        - |      692 |      692 |       0.11 | *
    |      309 |        - |      689 |      689 |       0.11 | *
    |      319 |        - |      666 |      666 |       0.11 | *
    |      321 |        - |      661 |      661 |       0.11 | *
    |      322 |        - |      659 |      659 |       0.11 | *
    |      323 |        - |      646 |      646 |       0.11 | *
    |      324 |        - |      645 |      645 |       0.11 | *
    |      327 |        - |      637 |      637 |       0.12 | *
    |      333 |        - |      619 |      619 |       0.12 | *
    |      336 |        - |      617 |      617 |       0.12 | *
