Instance....: instances/I_100_10_S_1-99_7.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1481 |     1481 |       0.00 | s0
    |        3 |        - |     1393 |     1393 |       0.02 | *
    |        5 |        - |     1366 |     1366 |       0.02 | *
    |        8 |        - |     1351 |     1351 |       0.02 | *
    |       16 |        - |     1343 |     1343 |       0.02 | *
    |       18 |        - |     1323 |     1323 |       0.02 | *
    |       19 |        - |     1238 |     1238 |       0.03 | *
    |       24 |        - |     1196 |     1196 |       0.03 | *
    |       31 |        - |     1154 |     1154 |       0.03 | *
    |       33 |        - |     1149 |     1149 |       0.03 | *
    |       38 |        - |     1148 |     1148 |       0.03 | *
    |       39 |        - |     1139 |     1139 |       0.03 | *
    |       41 |        - |     1093 |     1093 |       0.04 | *
    |       42 |        - |     1090 |     1090 |       0.04 | *
    |       46 |        - |     1075 |     1075 |       0.04 | *
    |       50 |        - |     1027 |     1027 |       0.04 | *
    |       52 |        - |     1025 |     1025 |       0.04 | *
    |       56 |        - |     1022 |     1022 |       0.04 | *
    |       59 |        - |     1006 |     1006 |       0.04 | *
    |       60 |        - |      989 |      989 |       0.04 | *
    |       64 |        - |      979 |      979 |       0.04 | *
    |       67 |        - |      950 |      950 |       0.04 | *
    |       81 |        - |      938 |      938 |       0.05 | *
    |       83 |        - |      928 |      928 |       0.05 | *
    |       96 |        - |      916 |      916 |       0.05 | *
    |      101 |        - |      907 |      907 |       0.05 | *
    |      102 |        - |      875 |      875 |       0.05 | *
    |      106 |        - |      871 |      871 |       0.05 | *
    |      111 |        - |      869 |      869 |       0.05 | *
    |      115 |        - |      835 |      835 |       0.05 | *
    |      118 |        - |      834 |      834 |       0.05 | *
    |      134 |        - |      831 |      831 |       0.05 | *
    |      135 |        - |      812 |      812 |       0.06 | *
    |      136 |        - |      793 |      793 |       0.06 | *
    |      138 |        - |      792 |      792 |       0.06 | *
    |      140 |        - |      759 |      759 |       0.06 | *
    |      141 |        - |      733 |      733 |       0.06 | *
    |      152 |        - |      720 |      720 |       0.06 | *
    |      178 |        - |      714 |      714 |       0.06 | *
    |      224 |        - |      704 |      704 |       0.06 | *
    |      238 |        - |      694 |      694 |       0.07 | *
    |      253 |        - |      690 |      690 |       0.07 | *
    |      258 |        - |      676 |      676 |       0.07 | *
    |      276 |        - |      671 |      671 |       0.07 | *
    |      307 |        - |      669 |      669 |       0.07 | *
    |      344 |        - |      665 |      665 |       0.07 | *
    |      358 |        - |      660 |      660 |       0.07 | *
    |      361 |        - |      656 |      656 |       0.07 | *
    |      362 |        - |      651 |      651 |       0.07 | *
    |      377 |        - |      648 |      648 |       0.07 | *
    |      386 |        - |      645 |      645 |       0.08 | *
    |      395 |        - |      640 |      640 |       0.08 | *
    |      397 |        - |      635 |      635 |       0.08 | *
    |      426 |        - |      627 |      627 |       0.08 | *
    |      429 |        - |      626 |      626 |       0.08 | *
    |      435 |        - |      625 |      625 |       0.08 | *
    |      475 |        - |      611 |      611 |       0.08 | *
    |      497 |        - |      607 |      607 |       0.08 | *
    |      520 |        - |      605 |      605 |       0.08 | *
    |      525 |        - |      603 |      603 |       0.08 | *
    |      540 |        - |      596 |      596 |       0.09 | *
    |      564 |        - |      590 |      590 |       0.09 | *
    |      574 |        - |      578 |      578 |       0.09 | *
    |      583 |        - |      577 |      577 |       0.09 | *
    |      599 |        - |      574 |      574 |       0.09 | *
    |      615 |        - |      572 |      572 |       0.09 | *
    |      679 |        - |      570 |      570 |       0.09 | *
    |      685 |        - |      568 |      568 |       0.09 | *
    |      704 |        - |      567 |      567 |       0.09 | *
    |      743 |        - |      557 |      557 |       0.09 | *
    |      745 |        - |      552 |      552 |       0.10 | *
    |      746 |        - |      550 |      550 |       0.10 | *
    |      759 |        - |      546 |      546 |       0.10 | *
    |      760 |        - |      544 |      544 |       0.10 | *
    |      772 |        - |      538 |      538 |       0.10 | *
    |      773 |        - |      536 |      536 |       0.10 | *
    |      782 |        - |      532 |      532 |       0.10 | *
    |      785 |        - |      530 |      530 |       0.10 | *
    |      788 |        - |      525 |      525 |       0.10 | *
    |      794 |        - |      524 |      524 |       0.10 | *
    |      803 |        - |      522 |      522 |       0.10 | *
    |      806 |        - |      519 |      519 |       0.10 | *
    |      808 |        - |      515 |      515 |       0.11 | *
    |      816 |        - |      513 |      513 |       0.11 | *
    |      824 |        - |      503 |      503 |       0.11 | *
    |      851 |        - |      498 |      498 |       0.11 | *
    |      876 |        - |      495 |      495 |       0.11 | *
    |      943 |        - |      494 |      494 |       0.11 | *
    |      969 |        - |      491 |      491 |       0.11 | *
