Instance....: instances/I_250_30_S_1-49_1.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=4, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1333 |     1333 |       0.00 | s0
    |        0 |        - |     1259 |     1259 |       0.00 | *
    |        4 |        - |     1217 |     1217 |       0.00 | *
    |        8 |        - |     1203 |     1203 |       0.02 | *
    |       13 |        - |     1192 |     1192 |       0.02 | *
    |       16 |        - |     1107 |     1107 |       0.02 | *
    |       17 |        - |     1058 |     1058 |       0.02 | *
    |       20 |        - |     1053 |     1053 |       0.02 | *
    |       21 |        - |     1031 |     1031 |       0.02 | *
    |       25 |        - |      973 |      973 |       0.02 | *
    |       29 |        - |      943 |      943 |       0.02 | *
    |       41 |        - |      936 |      936 |       0.02 | *
    |       43 |        - |      910 |      910 |       0.02 | *
    |       52 |        - |      900 |      900 |       0.02 | *
    |       55 |        - |      893 |      893 |       0.02 | *
    |       63 |        - |      878 |      878 |       0.02 | *
    |       67 |        - |      875 |      875 |       0.02 | *
    |       69 |        - |      869 |      869 |       0.02 | *
    |       71 |        - |      861 |      861 |       0.02 | *
    |       72 |        - |      859 |      859 |       0.02 | *
    |       74 |        - |      843 |      843 |       0.02 | *
    |       77 |        - |      834 |      834 |       0.03 | *
    |       80 |        - |      833 |      833 |       0.03 | *
    |       82 |        - |      828 |      828 |       0.03 | *
    |       84 |        - |      822 |      822 |       0.03 | *
    |       85 |        - |      802 |      802 |       0.03 | *
    |       86 |        - |      793 |      793 |       0.03 | *
    |       91 |        - |      789 |      789 |       0.03 | *
    |       97 |        - |      784 |      784 |       0.03 | *
    |       98 |        - |      783 |      783 |       0.03 | *
    |      101 |        - |      781 |      781 |       0.03 | *
    |      103 |        - |      777 |      777 |       0.03 | *
    |      106 |        - |      767 |      767 |       0.03 | *
    |      109 |        - |      765 |      765 |       0.03 | *
    |      110 |        - |      753 |      753 |       0.03 | *
    |      111 |        - |      751 |      751 |       0.03 | *
    |      115 |        - |      745 |      745 |       0.03 | *
    |      118 |        - |      739 |      739 |       0.03 | *
    |      119 |        - |      736 |      736 |       0.03 | *
    |      122 |        - |      734 |      734 |       0.03 | *
    |      132 |        - |      732 |      732 |       0.03 | *
    |      134 |        - |      730 |      730 |       0.03 | *
    |      136 |        - |      721 |      721 |       0.03 | *
    |      137 |        - |      719 |      719 |       0.03 | *
    |      139 |        - |      711 |      711 |       0.03 | *
    |      144 |        - |      707 |      707 |       0.03 | *
    |      148 |        - |      690 |      690 |       0.03 | *
    |      149 |        - |      688 |      688 |       0.03 | *
    |      158 |        - |      686 |      686 |       0.03 | *
    |      161 |        - |      676 |      676 |       0.03 | *
    |      163 |        - |      673 |      673 |       0.03 | *
    |      169 |        - |      672 |      672 |       0.03 | *
    |      180 |        - |      666 |      666 |       0.03 | *
    |      182 |        - |      665 |      665 |       0.03 | *
    |      188 |        - |      663 |      663 |       0.03 | *
    |      200 |        - |      659 |      659 |       0.03 | *
    |      206 |        - |      657 |      657 |       0.03 | *
    |      207 |        - |      656 |      656 |       0.03 | *
    |      220 |        - |      654 |      654 |       0.03 | *
    |      222 |        - |      647 |      647 |       0.03 | *
    |      225 |        - |      644 |      644 |       0.04 | *
    |      226 |        - |      643 |      643 |       0.04 | *
    |      229 |        - |      636 |      636 |       0.04 | *
    |      233 |        - |      632 |      632 |       0.04 | *
    |      237 |        - |      631 |      631 |       0.04 | *
    |      241 |        - |      626 |      626 |       0.04 | *
    |      242 |        - |      622 |      622 |       0.04 | *
    |      244 |        - |      606 |      606 |       0.04 | *
    |      253 |        - |      603 |      603 |       0.04 | *
    |      257 |        - |      602 |      602 |       0.04 | *
    |      284 |        - |      600 |      600 |       0.04 | *
    |      295 |        - |      597 |      597 |       0.04 | *
    |      296 |        - |      584 |      584 |       0.04 | *
    |      301 |        - |      583 |      583 |       0.04 | *
    |      302 |        - |      579 |      579 |       0.04 | *
    |      309 |        - |      577 |      577 |       0.04 | *
    |      314 |        - |      576 |      576 |       0.04 | *
    |      315 |        - |      569 |      569 |       0.04 | *
    |      318 |        - |      567 |      567 |       0.04 | *
    |      325 |        - |      560 |      560 |       0.04 | *
    |      347 |        - |      557 |      557 |       0.04 | *
    |      358 |        - |      556 |      556 |       0.04 | *
    |      361 |        - |      550 |      550 |       0.04 | *
    |      370 |        - |      549 |      549 |       0.04 | *
    |      380 |        - |      546 |      546 |       0.04 | *
    |      384 |        - |      543 |      543 |       0.04 | *
    |      412 |        - |      542 |      542 |       0.04 | *
    |      426 |        - |      541 |      541 |       0.04 | *
    |      432 |        - |      540 |      540 |       0.04 | *
    |      516 |        - |      537 |      537 |       0.05 | *
    |      524 |        - |      536 |      536 |       0.05 | *
    |      528 |        - |      535 |      535 |       0.05 | *
    |      537 |        - |      531 |      531 |       0.05 | *
    |      542 |        - |      529 |      529 |       0.05 | *
    |      591 |        - |      528 |      528 |       0.05 | *
    |      596 |        - |      527 |      527 |       0.05 | *
    |      607 |        - |      526 |      526 |       0.05 | *
    |      610 |        - |      522 |      522 |       0.05 | *
    |      618 |        - |      519 |      519 |       0.05 | *
    |      623 |        - |      516 |      516 |       0.05 | *
    |      624 |        - |      514 |      514 |       0.05 | *
    |      635 |        - |      508 |      508 |       0.05 | *
    |      656 |        - |      504 |      504 |       0.05 | *
    |      685 |        - |      501 |      501 |       0.05 | *
    |      687 |        - |      500 |      500 |       0.05 | *
    |      696 |        - |      499 |      499 |       0.05 | *
    |      707 |        - |      493 |      493 |       0.05 | *
    |      760 |        - |      489 |      489 |       0.05 | *
    |      767 |        - |      484 |      484 |       0.05 | *
    |      781 |        - |      483 |      483 |       0.05 | *
    |      793 |        - |      479 |      479 |       0.05 | *
    |      794 |        - |      473 |      473 |       0.05 | *
    |      806 |        - |      472 |      472 |       0.05 | *
    |      820 |        - |      471 |      471 |       0.05 | *
    |      836 |        - |      470 |      470 |       0.05 | *
    |      854 |        - |      469 |      469 |       0.05 | *
    |      858 |        - |      467 |      467 |       0.05 | *
    |      872 |        - |      464 |      464 |       0.05 | *
    |      891 |        - |      463 |      463 |       0.05 | *
    |      901 |        - |      462 |      462 |       0.05 | *
    |      902 |        - |      456 |      456 |       0.05 | *
    |      914 |        - |      453 |      453 |       0.05 | *
    |      940 |        - |      452 |      452 |       0.05 | *
    |     1002 |        - |      450 |      450 |       0.05 | *
    |     1005 |        - |      442 |      442 |       0.06 | *
    |     1006 |        - |      441 |      441 |       0.06 | *
    |     1040 |        - |      440 |      440 |       0.06 | *
    |     1041 |        - |      436 |      436 |       0.06 | *
    |     1053 |        - |      434 |      434 |       0.06 | *
    |     1054 |        - |      433 |      433 |       0.06 | *
    |     1057 |        - |      432 |      432 |       0.06 | *
    |     1087 |        - |      431 |      431 |       0.06 | *
    |     1094 |        - |      429 |      429 |       0.06 | *
    |     1103 |        - |      428 |      428 |       0.06 | *
    |     1112 |        - |      425 |      425 |       0.06 | *
    |     1128 |        - |      421 |      421 |       0.06 | *
    |     1132 |        - |      419 |      419 |       0.06 | *
    |     1152 |        - |      418 |      418 |       0.06 | *
    |     1158 |        - |      417 |      417 |       0.06 | *
    |     1183 |        - |      415 |      415 |       0.06 | *
    |     1186 |        - |      414 |      414 |       0.06 | *
    |     1222 |        - |      413 |      413 |       0.06 | *
    |     1243 |        - |      408 |      408 |       0.06 | *
    |     1247 |        - |      405 |      405 |       0.06 | *
    |     1256 |        - |      404 |      404 |       0.06 | *
    |     1275 |        - |      403 |      403 |       0.06 | *
    |     1277 |        - |      402 |      402 |       0.06 | *
    |     1314 |        - |      401 |      401 |       0.06 | *
    |     1319 |        - |      399 |      399 |       0.06 | *
    |     1328 |        - |      398 |      398 |       0.06 | *
    |     1407 |        - |      397 |      397 |       0.06 | *
    |     1410 |        - |      396 |      396 |       0.06 | *
    |     1438 |        - |      395 |      395 |       0.06 | *
    |     1445 |        - |      394 |      394 |       0.06 | *
    |     1468 |        - |      393 |      393 |       0.06 | *
    |     1488 |        - |      391 |      391 |       0.06 | *
    |     1495 |        - |      390 |      390 |       0.06 | *
    |     1499 |        - |      389 |      389 |       0.06 | *
    |     1519 |        - |      386 |      386 |       0.06 | *
    |     1527 |        - |      385 |      385 |       0.06 | *
    |     1542 |        - |      382 |      382 |       0.06 | *
    |     1547 |        - |      380 |      380 |       0.06 | *
    |     1578 |        - |      378 |      378 |       0.07 | *
    |     1606 |        - |      374 |      374 |       0.07 | *
    |     1632 |        - |      373 |      373 |       0.07 | *
    |     1646 |        - |      372 |      372 |       0.07 | *
    |     1654 |        - |      371 |      371 |       0.07 | *
    |     1666 |        - |      370 |      370 |       0.07 | *
    |     1674 |        - |      369 |      369 |       0.07 | *
    |     1678 |        - |      367 |      367 |       0.07 | *
    |     1679 |        - |      366 |      366 |       0.07 | *
    |     1698 |        - |      365 |      365 |       0.07 | *
    |     1726 |        - |      363 |      363 |       0.07 | *
    |     1727 |        - |      362 |      362 |       0.07 | *
    |     1744 |        - |      361 |      361 |       0.07 | *
    |     1754 |        - |      360 |      360 |       0.07 | *
    |     1818 |        - |      358 |      358 |       0.07 | *
    |     1828 |        - |      354 |      354 |       0.07 | *
    |     1831 |        - |      353 |      353 |       0.07 | *
    |     1860 |        - |      349 |      349 |       0.07 | *
    |     1867 |        - |      347 |      347 |       0.07 | *
    |     1870 |        - |      345 |      345 |       0.07 | *
    |     1872 |        - |      344 |      344 |       0.07 | *
    |     1901 |        - |      342 |      342 |       0.07 | *
    |     2023 |        - |      341 |      341 |       0.07 | *
    |     2025 |        - |      338 |      338 |       0.07 | *
    |     2029 |        - |      337 |      337 |       0.07 | *
    |     2034 |        - |      336 |      336 |       0.07 | *
    |     2038 |        - |      335 |      335 |       0.07 | *
    |     2060 |        - |      332 |      332 |       0.07 | *
    |     2064 |        - |      330 |      330 |       0.07 | *
    |     2100 |        - |      329 |      329 |       0.07 | *
    |     2140 |        - |      328 |      328 |       0.07 | *
    |     2142 |        - |      327 |      327 |       0.07 | *
    |     2146 |        - |      326 |      326 |       0.07 | *
    |     2158 |        - |      325 |      325 |       0.07 | *
    |     2199 |        - |      324 |      324 |       0.07 | *
    |     2223 |        - |      320 |      320 |       0.07 | *
    |     2281 |        - |      317 |      317 |       0.07 | *
    |     2287 |        - |      316 |      316 |       0.07 | *
    |     2347 |        - |      314 |      314 |       0.07 | *
    |     2350 |        - |      313 |      313 |       0.07 | *
    |     2390 |        - |      311 |      311 |       0.07 | *
    |     2424 |        - |      310 |      310 |       0.07 | *
    |     2463 |        - |      308 |      308 |       0.07 | *
    |     2542 |        - |      306 |      306 |       0.08 | *
    |     2595 |        - |      305 |      305 |       0.08 | *
    |     2608 |        - |      304 |      304 |       0.08 | *
    |     2642 |        - |      302 |      302 |       0.08 | *
    |     2753 |        - |      301 |      301 |       0.08 | *
    |     2821 |        - |      300 |      300 |       0.08 | *
    |     2885 |        - |      299 |      299 |       0.08 | *
    |     3040 |        - |      298 |      298 |       0.08 | *
    |     3042 |        - |      297 |      297 |       0.08 | *
    |     3221 |        - |      296 |      296 |       0.08 | *
    |     3233 |        - |      295 |      295 |       0.08 | *
    |     3234 |        - |      294 |      294 |       0.08 | *
    |     3243 |        - |      292 |      292 |       0.08 | *
    |     3272 |        - |      291 |      291 |       0.08 | *
    |     3349 |        - |      290 |      290 |       0.08 | *
    |     3373 |        - |      288 |      288 |       0.08 | *
    |     3377 |        - |      287 |      287 |       0.08 | *
    |     3472 |        - |      286 |      286 |       0.08 | *
    |     3473 |        - |      285 |      285 |       0.08 | *
    |     3494 |        - |      283 |      283 |       0.08 | *
    |     3732 |        - |      282 |      282 |       0.08 | *
    |     3758 |        - |      281 |      281 |       0.08 | *
    |     3777 |        - |      280 |      280 |       0.08 | *
    |     3805 |        - |      278 |      278 |       0.08 | *
    |     3836 |        - |      277 |      277 |       0.08 | *
    |     3841 |        - |      276 |      276 |       0.08 | *
    |     3928 |        - |      274 |      274 |       0.08 | *
    |     3990 |        - |      273 |      273 |       0.08 | *
    |     3991 |        - |      272 |      272 |       0.08 | *
    |     4007 |        - |      270 |      270 |       0.08 | *
    |     4114 |        - |      269 |      269 |       0.08 | *
    |     4141 |        - |      267 |      267 |       0.08 | *
    |     4242 |        - |      266 |      266 |       0.08 | *
    |     4352 |        - |      264 |      264 |       0.08 | *
    |     4380 |        - |      263 |      263 |       0.08 | *
    |     4387 |        - |      262 |      262 |       0.08 | *
    |     4641 |        - |      261 |      261 |       0.09 | *
    |     4750 |        - |      260 |      260 |       0.09 | *
    |     5172 |        - |      259 |      259 |       0.09 | *
    |     5207 |        - |      258 |      258 |       0.09 | *
    |     5251 |        - |      257 |      257 |       0.09 | *
    |     5256 |        - |      253 |      253 |       0.09 | *
    |     5259 |        - |      252 |      252 |       0.09 | *
    |     5381 |        - |      251 |      251 |       0.09 | *
    |     5690 |        - |      250 |      250 |       0.09 | *
