Instance....: instances/I_200_25_S_1-49_5.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=4, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      839 |      839 |       0.00 | s0
    |        0 |        - |      822 |      822 |       0.00 | *
    |        2 |        - |      818 |      818 |       0.00 | *
    |        3 |        - |      815 |      815 |       0.00 | *
    |        7 |        - |      813 |      813 |       0.00 | *
    |       10 |        - |      792 |      792 |       0.00 | *
    |       16 |        - |      788 |      788 |       0.03 | *
    |       17 |        - |      784 |      784 |       0.03 | *
    |       21 |        - |      782 |      782 |       0.03 | *
    |       25 |        - |      776 |      776 |       0.03 | *
    |       28 |        - |      764 |      764 |       0.03 | *
    |       29 |        - |      762 |      762 |       0.04 | *
    |       30 |        - |      751 |      751 |       0.04 | *
    |       32 |        - |      747 |      747 |       0.04 | *
    |       35 |        - |      740 |      740 |       0.04 | *
    |       36 |        - |      739 |      739 |       0.04 | *
    |       37 |        - |      719 |      719 |       0.04 | *
    |       38 |        - |      715 |      715 |       0.04 | *
    |       41 |        - |      703 |      703 |       0.04 | *
    |       42 |        - |      686 |      686 |       0.04 | *
    |       45 |        - |      683 |      683 |       0.04 | *
    |       51 |        - |      670 |      670 |       0.04 | *
    |       59 |        - |      644 |      644 |       0.04 | *
    |       64 |        - |      639 |      639 |       0.04 | *
    |       67 |        - |      633 |      633 |       0.04 | *
    |       69 |        - |      628 |      628 |       0.04 | *
    |       71 |        - |      617 |      617 |       0.04 | *
    |       97 |        - |      616 |      616 |       0.04 | *
    |      100 |        - |      615 |      615 |       0.04 | *
    |      102 |        - |      614 |      614 |       0.04 | *
    |      111 |        - |      603 |      603 |       0.04 | *
    |      118 |        - |      584 |      584 |       0.04 | *
    |      122 |        - |      579 |      579 |       0.04 | *
    |      125 |        - |      577 |      577 |       0.04 | *
    |      126 |        - |      576 |      576 |       0.04 | *
    |      131 |        - |      573 |      573 |       0.04 | *
    |      132 |        - |      571 |      571 |       0.04 | *
    |      156 |        - |      570 |      570 |       0.04 | *
    |      161 |        - |      562 |      562 |       0.04 | *
    |      164 |        - |      559 |      559 |       0.04 | *
    |      171 |        - |      557 |      557 |       0.04 | *
    |      173 |        - |      554 |      554 |       0.05 | *
    |      176 |        - |      550 |      550 |       0.05 | *
    |      188 |        - |      544 |      544 |       0.05 | *
    |      195 |        - |      543 |      543 |       0.05 | *
    |      202 |        - |      542 |      542 |       0.05 | *
    |      217 |        - |      540 |      540 |       0.05 | *
    |      226 |        - |      537 |      537 |       0.05 | *
    |      236 |        - |      536 |      536 |       0.05 | *
    |      240 |        - |      528 |      528 |       0.05 | *
    |      249 |        - |      525 |      525 |       0.05 | *
    |      250 |        - |      520 |      520 |       0.05 | *
    |      257 |        - |      519 |      519 |       0.05 | *
    |      263 |        - |      518 |      518 |       0.05 | *
    |      278 |        - |      513 |      513 |       0.05 | *
    |      286 |        - |      508 |      508 |       0.05 | *
    |      287 |        - |      504 |      504 |       0.05 | *
    |      294 |        - |      500 |      500 |       0.05 | *
    |      295 |        - |      497 |      497 |       0.05 | *
    |      298 |        - |      495 |      495 |       0.05 | *
    |      307 |        - |      489 |      489 |       0.05 | *
    |      326 |        - |      484 |      484 |       0.05 | *
    |      327 |        - |      482 |      482 |       0.05 | *
    |      329 |        - |      470 |      470 |       0.05 | *
    |      343 |        - |      468 |      468 |       0.05 | *
    |      348 |        - |      465 |      465 |       0.05 | *
    |      362 |        - |      460 |      460 |       0.05 | *
    |      363 |        - |      458 |      458 |       0.05 | *
    |      388 |        - |      456 |      456 |       0.06 | *
    |      415 |        - |      455 |      455 |       0.06 | *
    |      430 |        - |      454 |      454 |       0.06 | *
    |      446 |        - |      453 |      453 |       0.06 | *
    |      453 |        - |      451 |      451 |       0.06 | *
    |      462 |        - |      450 |      450 |       0.06 | *
    |      470 |        - |      449 |      449 |       0.06 | *
    |      477 |        - |      448 |      448 |       0.06 | *
    |      478 |        - |      446 |      446 |       0.06 | *
    |      494 |        - |      444 |      444 |       0.06 | *
    |      513 |        - |      442 |      442 |       0.06 | *
    |      518 |        - |      441 |      441 |       0.06 | *
    |      532 |        - |      440 |      440 |       0.06 | *
    |      541 |        - |      439 |      439 |       0.06 | *
    |      544 |        - |      438 |      438 |       0.06 | *
