Instance....: instances/I_200_20_S_1-124_2.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=4, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     2141 |     2141 |       0.00 | s0
    |        0 |        - |     2036 |     2036 |       0.00 | *
    |        2 |        - |     1957 |     1957 |       0.00 | *
    |        3 |        - |     1942 |     1942 |       0.00 | *
    |        7 |        - |     1815 |     1815 |       0.00 | *
    |       10 |        - |     1802 |     1802 |       0.00 | *
    |       14 |        - |     1771 |     1771 |       0.02 | *
    |       18 |        - |     1646 |     1646 |       0.02 | *
    |       22 |        - |     1602 |     1602 |       0.02 | *
    |       30 |        - |     1565 |     1565 |       0.02 | *
    |       39 |        - |     1493 |     1493 |       0.02 | *
    |       40 |        - |     1456 |     1456 |       0.02 | *
    |       41 |        - |     1450 |     1450 |       0.02 | *
    |       51 |        - |     1396 |     1396 |       0.02 | *
    |       52 |        - |     1394 |     1394 |       0.02 | *
    |       58 |        - |     1374 |     1374 |       0.02 | *
    |       59 |        - |     1331 |     1331 |       0.02 | *
    |       60 |        - |     1329 |     1329 |       0.02 | *
    |       70 |        - |     1310 |     1310 |       0.02 | *
    |       75 |        - |     1299 |     1299 |       0.02 | *
    |       76 |        - |     1274 |     1274 |       0.02 | *
    |       79 |        - |     1262 |     1262 |       0.02 | *
    |       82 |        - |     1252 |     1252 |       0.02 | *
    |       83 |        - |     1202 |     1202 |       0.02 | *
    |       89 |        - |     1193 |     1193 |       0.03 | *
    |       90 |        - |     1173 |     1173 |       0.03 | *
    |       92 |        - |     1163 |     1163 |       0.03 | *
    |       93 |        - |     1150 |     1150 |       0.03 | *
    |       95 |        - |     1144 |     1144 |       0.03 | *
    |      100 |        - |     1137 |     1137 |       0.03 | *
    |      103 |        - |     1133 |     1133 |       0.03 | *
    |      106 |        - |     1127 |     1127 |       0.03 | *
    |      111 |        - |     1118 |     1118 |       0.03 | *
    |      119 |        - |     1115 |     1115 |       0.03 | *
    |      123 |        - |     1094 |     1094 |       0.03 | *
    |      125 |        - |     1090 |     1090 |       0.03 | *
    |      128 |        - |     1083 |     1083 |       0.03 | *
    |      130 |        - |     1070 |     1070 |       0.03 | *
    |      133 |        - |     1063 |     1063 |       0.03 | *
    |      142 |        - |     1038 |     1038 |       0.03 | *
    |      154 |        - |     1033 |     1033 |       0.03 | *
    |      157 |        - |     1025 |     1025 |       0.03 | *
    |      158 |        - |     1015 |     1015 |       0.03 | *
    |      159 |        - |     1006 |     1006 |       0.03 | *
    |      161 |        - |     1003 |     1003 |       0.03 | *
    |      168 |        - |      997 |      997 |       0.03 | *
    |      174 |        - |      994 |      994 |       0.03 | *
    |      184 |        - |      988 |      988 |       0.03 | *
    |      197 |        - |      976 |      976 |       0.03 | *
    |      202 |        - |      952 |      952 |       0.03 | *
    |      204 |        - |      943 |      943 |       0.03 | *
    |      210 |        - |      932 |      932 |       0.03 | *
