Instance....: instances/I_100_25_S_1-124_8.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=4, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1105 |     1105 |       0.00 | s0
    |        0 |        - |      978 |      978 |       0.00 | *
    |        4 |        - |      835 |      835 |       0.01 | *
    |        8 |        - |      826 |      826 |       0.01 | *
    |       15 |        - |      745 |      745 |       0.01 | *
    |       24 |        - |      705 |      705 |       0.01 | *
    |       26 |        - |      651 |      651 |       0.01 | *
    |       30 |        - |      607 |      607 |       0.01 | *
    |       33 |        - |      602 |      602 |       0.01 | *
    |       39 |        - |      601 |      601 |       0.01 | *
    |       41 |        - |      525 |      525 |       0.01 | *
    |       53 |        - |      510 |      510 |       0.01 | *
    |       63 |        - |      508 |      508 |       0.01 | *
    |       64 |        - |      507 |      507 |       0.02 | *
    |       67 |        - |      501 |      501 |       0.02 | *
    |       70 |        - |      495 |      495 |       0.02 | *
    |       73 |        - |      494 |      494 |       0.02 | *
    |       78 |        - |      488 |      488 |       0.02 | *
    |       82 |        - |      482 |      482 |       0.02 | *
    |       87 |        - |      472 |      472 |       0.02 | *
    |       93 |        - |      469 |      469 |       0.02 | *
    |      103 |        - |      448 |      448 |       0.02 | *
    |      106 |        - |      437 |      437 |       0.02 | *
    |      117 |        - |      433 |      433 |       0.02 | *
    |      128 |        - |      427 |      427 |       0.02 | *
    |      130 |        - |      416 |      416 |       0.02 | *
    |      134 |        - |      407 |      407 |       0.02 | *
    |      138 |        - |      404 |      404 |       0.02 | *
    |      144 |        - |      392 |      392 |       0.02 | *
    |      145 |        - |      377 |      377 |       0.02 | *
    |      148 |        - |      374 |      374 |       0.02 | *
    |      210 |        - |      373 |      373 |       0.02 | *
    |      220 |        - |      364 |      364 |       0.02 | *
    |      256 |        - |      363 |      363 |       0.02 | *
    |      257 |        - |      353 |      353 |       0.02 | *
    |      258 |        - |      350 |      350 |       0.02 | *
    |      268 |        - |      345 |      345 |       0.02 | *
    |      288 |        - |      332 |      332 |       0.02 | *
    |      308 |        - |      331 |      331 |       0.02 | *
    |      319 |        - |      326 |      326 |       0.02 | *
    |      320 |        - |      325 |      325 |       0.02 | *
    |      323 |        - |      323 |      323 |       0.02 | *
    |      326 |        - |      322 |      322 |       0.02 | *
    |      353 |        - |      317 |      317 |       0.02 | *
    |      389 |        - |      315 |      315 |       0.02 | *
    |      392 |        - |      314 |      314 |       0.02 | *
    |      396 |        - |      312 |      312 |       0.02 | *
    |      465 |        - |      308 |      308 |       0.02 | *
    |      472 |        - |      305 |      305 |       0.02 | *
    |      498 |        - |      303 |      303 |       0.04 | *
    |      516 |        - |      302 |      302 |       0.04 | *
    |      520 |        - |      297 |      297 |       0.04 | *
    |      543 |        - |      294 |      294 |       0.04 | *
    |      550 |        - |      289 |      289 |       0.04 | *
    |      558 |        - |      288 |      288 |       0.04 | *
    |      567 |        - |      286 |      286 |       0.04 | *
    |      569 |        - |      284 |      284 |       0.04 | *
    |      570 |        - |      282 |      282 |       0.04 | *
    |      613 |        - |      281 |      281 |       0.04 | *
    |      617 |        - |      280 |      280 |       0.04 | *
    |      620 |        - |      279 |      279 |       0.04 | *
    |      633 |        - |      278 |      278 |       0.04 | *
    |      652 |        - |      277 |      277 |       0.04 | *
    |      722 |        - |      276 |      276 |       0.04 | *
    |      725 |        - |      275 |      275 |       0.04 | *
    |      729 |        - |      274 |      274 |       0.04 | *
    |      735 |        - |      272 |      272 |       0.04 | *
    |      895 |        - |      271 |      271 |       0.04 | *
    |      908 |        - |      270 |      270 |       0.04 | *
    |      910 |        - |      269 |      269 |       0.04 | *
    |      934 |        - |      268 |      268 |       0.04 | *
    |      937 |        - |      267 |      267 |       0.04 | *
    |      948 |        - |      265 |      265 |       0.04 | *
    |      960 |        - |      264 |      264 |       0.04 | *
    |      966 |        - |      260 |      260 |       0.04 | *
    |      972 |        - |      255 |      255 |       0.04 | *
    |      978 |        - |      253 |      253 |       0.04 | *
    |     1030 |        - |      252 |      252 |       0.04 | *
    |     1031 |        - |      250 |      250 |       0.04 | *
    |     1065 |        - |      248 |      248 |       0.04 | *
    |     1071 |        - |      244 |      244 |       0.04 | *
    |     1118 |        - |      242 |      242 |       0.04 | *
    |     1121 |        - |      241 |      241 |       0.04 | *
    |     1123 |        - |      238 |      238 |       0.04 | *
    |     1232 |        - |      237 |      237 |       0.04 | *
    |     1440 |        - |      236 |      236 |       0.04 | *
    |     1454 |        - |      228 |      228 |       0.04 | *
    |     1525 |        - |      225 |      225 |       0.04 | *
    |     1585 |        - |      224 |      224 |       0.04 | *
    |     1596 |        - |      223 |      223 |       0.04 | *
    |     1655 |        - |      222 |      222 |       0.04 | *
    |     1719 |        - |      221 |      221 |       0.04 | *
    |     1722 |        - |      220 |      220 |       0.05 | *
    |     1728 |        - |      219 |      219 |       0.05 | *
    |     1754 |        - |      217 |      217 |       0.05 | *
    |     1805 |        - |      215 |      215 |       0.05 | *
    |     1988 |        - |      214 |      214 |       0.05 | *
    |     2041 |        - |      213 |      213 |       0.05 | *
    |     2235 |        - |      212 |      212 |       0.05 | *
    |     2358 |        - |      206 |      206 |       0.05 | *
    |     2364 |        - |      205 |      205 |       0.05 | *
    |     2508 |        - |      203 |      203 |       0.05 | *
    |     2514 |        - |      202 |      202 |       0.05 | *
    |     2852 |        - |      200 |      200 |       0.05 | *
    |     2894 |        - |      194 |      194 |       0.05 | *
    |     3136 |        - |      193 |      193 |       0.05 | *
    |     3144 |        - |      192 |      192 |       0.05 | *
    |     3599 |        - |      191 |      191 |       0.05 | *
    |     3644 |        - |      189 |      189 |       0.05 | *
    |     3648 |        - |      188 |      188 |       0.05 | *
    |     3651 |        - |      187 |      187 |       0.05 | *
    |     3661 |        - |      186 |      186 |       0.05 | *
    |     3732 |        - |      183 |      183 |       0.05 | *
    |     3942 |        - |      182 |      182 |       0.05 | *
    |     4227 |        - |      181 |      181 |       0.05 | *
    |     4634 |        - |      178 |      178 |       0.05 | *
    |     4960 |        - |      175 |      175 |       0.05 | *
    |     4978 |        - |      174 |      174 |       0.05 | *
    |     5147 |        - |      170 |      170 |       0.05 | *
    |     5395 |        - |      169 |      169 |       0.05 | *
    |     5547 |        - |      168 |      168 |       0.05 | *
    |     5821 |        - |      167 |      167 |       0.05 | *
    |     6168 |        - |      166 |      166 |       0.05 | *
    |     6892 |        - |      164 |      164 |       0.07 | *
    |     7040 |        - |      163 |      163 |       0.07 | *
    |     7195 |        - |      162 |      162 |       0.07 | *
    |     7281 |        - |      161 |      161 |       0.07 | *
    |     7311 |        - |      160 |      160 |       0.07 | *
    |     7361 |        - |      159 |      159 |       0.07 | *
    |     7945 |        - |      158 |      158 |       0.07 | *
    |     8110 |        - |      157 |      157 |       0.07 | *
    |     8246 |        - |      156 |      156 |       0.07 | *
    |     8316 |        - |      155 |      155 |       0.07 | *
    |     8631 |        - |      153 |      153 |       0.07 | *
    |     9666 |        - |      150 |      150 |       0.07 | *
    |      11K |        - |      149 |      149 |       0.07 | *
    |      12K |        - |      148 |      148 |       0.07 | *
    |      12K |        - |      147 |      147 |       0.07 | *
    |      12K |        - |      144 |      144 |       0.07 | *
    |      13K |        - |      143 |      143 |       0.07 | *
    |      13K |        - |      141 |      141 |       0.07 | *
    |      13K |        - |      140 |      140 |       0.07 | *
    |      14K |        - |      139 |      139 |       0.07 | *
    |      14K |        - |      138 |      138 |       0.07 | *
    |      16K |        - |      136 |      136 |       0.09 | *
    |      16K |        - |      135 |      135 |       0.09 | *
    |      16K |        - |      134 |      134 |       0.09 | *
    |      17K |        - |      133 |      133 |       0.09 | *
    |      17K |        - |      132 |      132 |       0.09 | *
    |      18K |        - |      131 |      131 |       0.09 | *
    |      18K |        - |      130 |      130 |       0.09 | *
    |      18K |        - |      129 |      129 |       0.09 | *
    |      18K |        - |      128 |      128 |       0.09 | *
    |      19K |        - |      127 |      127 |       0.09 | *
    |      19K |        - |      125 |      125 |       0.09 | *
    |      20K |        - |      123 |      123 |       0.09 | *
    |      26K |        - |      120 |      120 |       0.09 | *
    |      26K |        - |      119 |      119 |       0.09 | *
    |      27K |        - |      118 |      118 |       0.09 | *
    |      27K |        - |      117 |      117 |       0.09 | *
    |      29K |        - |      115 |      115 |       0.10 | *
    |      36K |        - |      114 |      114 |       0.10 | *
    |      37K |        - |      113 |      113 |       0.12 | *
    |      38K |        - |      112 |      112 |       0.12 | *
    |      39K |        - |      111 |      111 |       0.12 | *
    |      42K |        - |      110 |      110 |       0.12 | *
    |      42K |        - |      108 |      108 |       0.12 | *
    |      43K |        - |      107 |      107 |       0.12 | *
    |      46K |        - |      106 |      106 |       0.12 | *
    |      47K |        - |      105 |      105 |       0.12 | *
    |      48K |        - |      104 |      104 |       0.12 | *
    |      49K |        - |      103 |      103 |       0.12 | *
    |      59K |        - |      102 |      102 |       0.13 | *
    |      59K |        - |      101 |      101 |       0.13 | *
    |      64K |        - |       99 |       99 |       0.13 | *
    |      64K |        - |       97 |       97 |       0.13 | *
    |      65K |        - |       96 |       96 |       0.13 | *
    |      71K |        - |       95 |       95 |       0.15 | *
    |      72K |        - |       94 |       94 |       0.15 | *
    |      85K |        - |       93 |       93 |       0.15 | *
    |      86K |        - |       92 |       92 |       0.16 | *
    |      87K |        - |       91 |       91 |       0.16 | *
    |      89K |        - |       90 |       90 |       0.16 | *
    |     124K |        - |       89 |       89 |       0.18 | *
    |     132K |        - |       87 |       87 |       0.20 | *
    |     132K |        - |       86 |       86 |       0.20 | *
    |     136K |        - |       85 |       85 |       0.20 | *
    |     136K |        - |       84 |       84 |       0.20 | *
    |     145K |        - |       83 |       83 |       0.20 | *
    |     150K |        - |       82 |       82 |       0.21 | *
    |     154K |        - |       81 |       81 |       0.21 | *
    |     155K |        - |       80 |       80 |       0.21 | *
    |     156K |        - |       79 |       79 |       0.21 | *
    |     159K |        - |       78 |       78 |       0.21 | *
    |     264K |        - |       77 |       77 |       0.29 | *
    |     270K |        - |       76 |       76 |       0.29 | *
    |     273K |        - |       75 |       75 |       0.29 | *
    |     274K |        - |       74 |       74 |       0.29 | *
    |     296K |        - |       73 |       73 |       0.31 | *
    |     304K |        - |       72 |       72 |       0.31 | *
    |     311K |        - |       70 |       70 |       0.31 | *
    |     320K |        - |       69 |       69 |       0.31 | *
    |     345K |        - |       68 |       68 |       0.32 | *
    |     543K |        - |       67 |       67 |       0.40 | *
    |     650K |        - |       66 |       66 |       0.44 | *
    |     856K |        - |       65 |       65 |       0.50 | *
    |     867K |        - |       63 |       63 |       0.52 | *
    |    1081K |        - |       62 |       62 |       0.60 | *
    |    1334K |        - |       61 |       61 |       0.69 | *
    |    1376K |        - |       60 |       60 |       0.70 | *
    |    1382K |        - |       59 |       59 |       0.72 | *
    |    2730K |        - |       58 |       58 |       1.19 | *
    |      11M |        - |       57 |       57 |       4.22 | *
    |      65M |        - |       56 |       56 |      24.26 | *
    |     115M |        - |       55 |       55 |      42.23 | *
    |    1431M |        - |       54 |       54 |     505.94 | *
    \--------------------------------------------------------/

Neighborhoods statistics (values in %):

    /----------------------------------------------------------------\
    | Move               | Improvs. | Sideways |  Accepts |  Rejects |
    |--------------------|----------|----------|----------|----------|
    | Shift(mk)          |      44K |     294K |     346K |     468M |
    | Shift              |     1691 |    2847K |    2890K |     466M |
    | ShiftSmart(mk)     |     101K |     966K |    1086K |     467M |
    | ShiftSmart         |     4037 |    6735K |    6831K |     461M |
    | SimpSwap(mk)       |      397 |      521 |     1004 |     468M |
    | SimpSwap           |       27 |     6911 |     7262 |     469M |
    | SimpSwapSmart(mk)  |     1064 |     1384 |     2657 |     469M |
    | SimpSwapSmart      |       81 |      21K |      22K |     468M |
    | Swap(mk)           |      202 |     4268 |     4529 |     468M |
    | Swap               |       24 |     3719 |     3899 |     469M |
    | SwapSmart(mk)      |     1245 |      26K |      28K |     468M |
    | SwapSmart          |      104 |      24K |      25K |     468M |
    | Switch(mk)         |     9520 |     215M |     215M |     253M |
    | Switch             |      369 |     128M |     128M |     341M |
    | SwitchSmart(mk)    |      25K |      27K |      55K |     469M |
    | SwitchSmart        |      968 |    1223K |    1244K |     467M |
    | TaskMove(mk)       |     2557 |      39K |      42K |     468M |
    | TaskMove           |      123 |     216K |     218K |     469M |
    | TaskMoveSmart(mk)  |     8938 |     129K |     141K |     468M |
    | TaskMoveSmart      |      430 |     809K |     816K |     467M |
    | 2-Shift(mk)        |      34K |     204M |     204M |     265M |
    | 2-Shift            |     1386 |      59M |      59M |     410M |
    | 2-ShiftSmart(mk)   |      75K |     405M |     405M |      64M |
    | 2-ShiftSmart       |     3008 |      89M |      90M |     379M |
    \----------------------------------------------------------------/

Best makespan.....: 54
N. of Iterations..: 11242719985
Total runtime.....: 3600.01s
