Instance....: instances/I_250_25_S_1-124_8.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=4, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1960 |     1960 |       0.00 | s0
    |        0 |        - |     1872 |     1872 |       0.00 | *
    |        4 |        - |     1744 |     1744 |       0.00 | *
    |        8 |        - |     1613 |     1613 |       0.02 | *
    |        9 |        - |     1520 |     1520 |       0.02 | *
    |       10 |        - |     1478 |     1478 |       0.02 | *
    |       11 |        - |     1412 |     1412 |       0.02 | *
    |       12 |        - |     1410 |     1410 |       0.02 | *
    |       16 |        - |     1364 |     1364 |       0.02 | *
    |       18 |        - |     1342 |     1342 |       0.02 | *
    |       25 |        - |     1337 |     1337 |       0.02 | *
    |       28 |        - |     1314 |     1314 |       0.02 | *
    |       30 |        - |     1301 |     1301 |       0.02 | *
    |       34 |        - |     1275 |     1275 |       0.02 | *
    |       37 |        - |     1265 |     1265 |       0.02 | *
    |       40 |        - |     1234 |     1234 |       0.02 | *
    |       41 |        - |     1232 |     1232 |       0.02 | *
    |       42 |        - |     1200 |     1200 |       0.02 | *
    |       48 |        - |     1196 |     1196 |       0.02 | *
    |       52 |        - |     1192 |     1192 |       0.02 | *
    |       58 |        - |     1184 |     1184 |       0.02 | *
    |       64 |        - |     1182 |     1182 |       0.02 | *
    |       69 |        - |     1181 |     1181 |       0.02 | *
    |       79 |        - |     1169 |     1169 |       0.02 | *
    |       80 |        - |     1162 |     1162 |       0.02 | *
    |       81 |        - |     1157 |     1157 |       0.03 | *
    |       84 |        - |     1155 |     1155 |       0.03 | *
    |       85 |        - |     1141 |     1141 |       0.03 | *
    |       88 |        - |     1135 |     1135 |       0.03 | *
    |       92 |        - |     1134 |     1134 |       0.03 | *
    |       94 |        - |     1125 |     1125 |       0.03 | *
    |       97 |        - |     1122 |     1122 |       0.03 | *
    |       98 |        - |     1119 |     1119 |       0.03 | *
    |      101 |        - |     1112 |     1112 |       0.03 | *
    |      102 |        - |     1111 |     1111 |       0.03 | *
    |      106 |        - |     1109 |     1109 |       0.03 | *
    |      107 |        - |     1104 |     1104 |       0.03 | *
    |      108 |        - |     1094 |     1094 |       0.03 | *
    |      110 |        - |     1091 |     1091 |       0.03 | *
    |      112 |        - |     1075 |     1075 |       0.03 | *
    |      114 |        - |     1060 |     1060 |       0.03 | *
    |      117 |        - |     1056 |     1056 |       0.03 | *
    |      120 |        - |     1051 |     1051 |       0.03 | *
    |      128 |        - |     1030 |     1030 |       0.03 | *
    |      137 |        - |     1026 |     1026 |       0.03 | *
    |      141 |        - |     1022 |     1022 |       0.03 | *
    |      142 |        - |     1021 |     1021 |       0.03 | *
    |      146 |        - |     1015 |     1015 |       0.03 | *
    |      158 |        - |     1013 |     1013 |       0.03 | *
    |      159 |        - |     1012 |     1012 |       0.03 | *
    |      179 |        - |     1006 |     1006 |       0.03 | *
    |      181 |        - |      990 |      990 |       0.03 | *
    |      183 |        - |      987 |      987 |       0.03 | *
    |      186 |        - |      981 |      981 |       0.03 | *
    |      189 |        - |      977 |      977 |       0.03 | *
    |      190 |        - |      969 |      969 |       0.03 | *
    |      191 |        - |      955 |      955 |       0.03 | *
    |      197 |        - |      951 |      951 |       0.03 | *
    |      224 |        - |      941 |      941 |       0.03 | *
    |      234 |        - |      934 |      934 |       0.03 | *
    |      245 |        - |      933 |      933 |       0.03 | *
    |      252 |        - |      926 |      926 |       0.03 | *
    |      266 |        - |      923 |      923 |       0.04 | *
    |      273 |        - |      920 |      920 |       0.04 | *
    |      283 |        - |      919 |      919 |       0.04 | *
    |      296 |        - |      918 |      918 |       0.04 | *
    |      297 |        - |      912 |      912 |       0.04 | *
    |      314 |        - |      910 |      910 |       0.04 | *
    |      322 |        - |      909 |      909 |       0.04 | *
    |      331 |        - |      906 |      906 |       0.04 | *
    |      344 |        - |      901 |      901 |       0.04 | *
    |      353 |        - |      890 |      890 |       0.04 | *
    |      363 |        - |      889 |      889 |       0.04 | *
    |      372 |        - |      887 |      887 |       0.04 | *
    |      386 |        - |      875 |      875 |       0.04 | *
    |      389 |        - |      863 |      863 |       0.04 | *
    |      396 |        - |      861 |      861 |       0.04 | *
    |      401 |        - |      857 |      857 |       0.04 | *
    |      402 |        - |      851 |      851 |       0.04 | *
    |      403 |        - |      843 |      843 |       0.04 | *
    |      414 |        - |      842 |      842 |       0.04 | *
    |      421 |        - |      833 |      833 |       0.04 | *
    |      423 |        - |      829 |      829 |       0.04 | *
    |      427 |        - |      828 |      828 |       0.04 | *
    |      437 |        - |      821 |      821 |       0.04 | *
    |      444 |        - |      816 |      816 |       0.04 | *
    |      453 |        - |      808 |      808 |       0.04 | *
    |      480 |        - |      804 |      804 |       0.04 | *
    |      502 |        - |      802 |      802 |       0.04 | *
    |      515 |        - |      796 |      796 |       0.04 | *
    |      522 |        - |      791 |      791 |       0.04 | *
    |      531 |        - |      787 |      787 |       0.04 | *
    |      539 |        - |      784 |      784 |       0.04 | *
    |      547 |        - |      780 |      780 |       0.04 | *
    |      571 |        - |      774 |      774 |       0.04 | *
    |      589 |        - |      771 |      771 |       0.05 | *
    |      592 |        - |      766 |      766 |       0.05 | *
    |      601 |        - |      765 |      765 |       0.05 | *
    |      605 |        - |      763 |      763 |       0.05 | *
    |      608 |        - |      762 |      762 |       0.05 | *
    |      618 |        - |      760 |      760 |       0.05 | *
    |      637 |        - |      758 |      758 |       0.05 | *
    |      653 |        - |      754 |      754 |       0.05 | *
    |      661 |        - |      753 |      753 |       0.05 | *
    |      667 |        - |      750 |      750 |       0.05 | *
