Instance....: instances/I_150_30_S_1-124_8.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1209 |     1209 |       0.00 | s0
    |        0 |        - |     1074 |     1074 |       0.00 | *
    |        5 |        - |     1040 |     1040 |       0.02 | *
    |        6 |        - |      938 |      938 |       0.02 | *
    |       12 |        - |      920 |      920 |       0.02 | *
    |       17 |        - |      916 |      916 |       0.02 | *
    |       20 |        - |      897 |      897 |       0.03 | *
    |       24 |        - |      863 |      863 |       0.03 | *
    |       29 |        - |      860 |      860 |       0.03 | *
    |       34 |        - |      855 |      855 |       0.03 | *
    |       36 |        - |      837 |      837 |       0.03 | *
    |       38 |        - |      835 |      835 |       0.03 | *
    |       48 |        - |      828 |      828 |       0.03 | *
    |       56 |        - |      823 |      823 |       0.03 | *
    |       57 |        - |      811 |      811 |       0.04 | *
    |       66 |        - |      800 |      800 |       0.04 | *
    |       67 |        - |      797 |      797 |       0.04 | *
    |       68 |        - |      779 |      779 |       0.04 | *
    |       70 |        - |      771 |      771 |       0.04 | *
    |       71 |        - |      768 |      768 |       0.04 | *
    |       73 |        - |      767 |      767 |       0.04 | *
    |       78 |        - |      761 |      761 |       0.04 | *
    |       82 |        - |      752 |      752 |       0.04 | *
    |       84 |        - |      746 |      746 |       0.04 | *
    |       91 |        - |      739 |      739 |       0.04 | *
    |       94 |        - |      735 |      735 |       0.04 | *
    |       96 |        - |      729 |      729 |       0.04 | *
    |      102 |        - |      728 |      728 |       0.04 | *
    |      106 |        - |      717 |      717 |       0.04 | *
    |      108 |        - |      675 |      675 |       0.04 | *
    |      115 |        - |      651 |      651 |       0.05 | *
    |      117 |        - |      646 |      646 |       0.05 | *
    |      120 |        - |      644 |      644 |       0.05 | *
    |      132 |        - |      632 |      632 |       0.05 | *
    |      177 |        - |      628 |      628 |       0.05 | *
    |      188 |        - |      624 |      624 |       0.05 | *
    |      193 |        - |      600 |      600 |       0.05 | *
    |      194 |        - |      597 |      597 |       0.05 | *
    |      201 |        - |      587 |      587 |       0.05 | *
    |      211 |        - |      584 |      584 |       0.05 | *
    |      212 |        - |      572 |      572 |       0.05 | *
    |      215 |        - |      570 |      570 |       0.05 | *
    |      218 |        - |      558 |      558 |       0.05 | *
    |      222 |        - |      548 |      548 |       0.05 | *
    |      247 |        - |      542 |      542 |       0.05 | *
    |      257 |        - |      531 |      531 |       0.06 | *
    |      258 |        - |      528 |      528 |       0.06 | *
    |      290 |        - |      520 |      520 |       0.06 | *
    |      330 |        - |      506 |      506 |       0.06 | *
    |      337 |        - |      503 |      503 |       0.06 | *
    |      342 |        - |      499 |      499 |       0.06 | *
    |      343 |        - |      497 |      497 |       0.06 | *
    |      347 |        - |      485 |      485 |       0.06 | *
    |      349 |        - |      482 |      482 |       0.06 | *
    |      360 |        - |      477 |      477 |       0.06 | *
    |      367 |        - |      476 |      476 |       0.06 | *
    |      372 |        - |      473 |      473 |       0.06 | *
    |      390 |        - |      468 |      468 |       0.06 | *
    |      398 |        - |      467 |      467 |       0.06 | *
    |      416 |        - |      460 |      460 |       0.06 | *
    |      424 |        - |      459 |      459 |       0.06 | *
    |      437 |        - |      455 |      455 |       0.06 | *
    |      438 |        - |      452 |      452 |       0.07 | *
    |      443 |        - |      451 |      451 |       0.07 | *
    |      479 |        - |      450 |      450 |       0.07 | *
    |      482 |        - |      447 |      447 |       0.07 | *
    |      489 |        - |      444 |      444 |       0.07 | *
    |      500 |        - |      443 |      443 |       0.07 | *
    |      502 |        - |      442 |      442 |       0.07 | *
    |      533 |        - |      439 |      439 |       0.07 | *
    |      559 |        - |      430 |      430 |       0.07 | *
    |      574 |        - |      427 |      427 |       0.07 | *
    |      584 |        - |      423 |      423 |       0.07 | *
    |      599 |        - |      420 |      420 |       0.07 | *
    |      603 |        - |      417 |      417 |       0.07 | *
    |      630 |        - |      416 |      416 |       0.07 | *
    |      632 |        - |      415 |      415 |       0.07 | *
    |      634 |        - |      404 |      404 |       0.07 | *
    |      637 |        - |      403 |      403 |       0.08 | *
    |      659 |        - |      394 |      394 |       0.08 | *
    |      660 |        - |      393 |      393 |       0.08 | *
    |      663 |        - |      392 |      392 |       0.08 | *
    |      673 |        - |      391 |      391 |       0.08 | *
    |      685 |        - |      390 |      390 |       0.08 | *
    |      726 |        - |      389 |      389 |       0.08 | *
    |      729 |        - |      387 |      387 |       0.08 | *
    |      741 |        - |      386 |      386 |       0.08 | *
    |      766 |        - |      384 |      384 |       0.08 | *
    |      783 |        - |      380 |      380 |       0.08 | *
    |      797 |        - |      379 |      379 |       0.08 | *
    |      814 |        - |      377 |      377 |       0.08 | *
    |      820 |        - |      376 |      376 |       0.08 | *
    |      823 |        - |      375 |      375 |       0.08 | *
    |      825 |        - |      373 |      373 |       0.08 | *
    |      827 |        - |      372 |      372 |       0.09 | *
    |      830 |        - |      370 |      370 |       0.09 | *
    |      831 |        - |      369 |      369 |       0.09 | *
    |      863 |        - |      368 |      368 |       0.09 | *
    |      887 |        - |      365 |      365 |       0.09 | *
    |      891 |        - |      360 |      360 |       0.09 | *
    |      902 |        - |      356 |      356 |       0.09 | *
    |      920 |        - |      354 |      354 |       0.09 | *
    |      932 |        - |      352 |      352 |       0.09 | *
    |      937 |        - |      350 |      350 |       0.09 | *
    |      947 |        - |      349 |      349 |       0.09 | *
    |     1113 |        - |      345 |      345 |       0.09 | *
    |     1114 |        - |      343 |      343 |       0.09 | *
    |     1137 |        - |      341 |      341 |       0.09 | *
    |     1157 |        - |      335 |      335 |       0.09 | *
    |     1178 |        - |      334 |      334 |       0.09 | *
    |     1242 |        - |      333 |      333 |       0.09 | *
    |     1251 |        - |      332 |      332 |       0.10 | *
    |     1267 |        - |      330 |      330 |       0.10 | *
    |     1284 |        - |      327 |      327 |       0.10 | *
    |     1295 |        - |      325 |      325 |       0.10 | *
    |     1318 |        - |      323 |      323 |       0.10 | *
    |     1337 |        - |      321 |      321 |       0.10 | *
    |     1350 |        - |      319 |      319 |       0.10 | *
    |     1418 |        - |      318 |      318 |       0.10 | *
    |     1436 |        - |      317 |      317 |       0.10 | *
    |     1491 |        - |      316 |      316 |       0.10 | *
    |     1515 |        - |      313 |      313 |       0.10 | *
    |     1553 |        - |      311 |      311 |       0.10 | *
