Instance....: instances/I_250_30_S_1-9_4.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      899 |      899 |       0.00 | s0
    |        3 |        - |      893 |      893 |       0.01 | *
    |        5 |        - |      859 |      859 |       0.01 | *
    |       11 |        - |      819 |      819 |       0.01 | *
    |       13 |        - |      818 |      818 |       0.01 | *
    |       18 |        - |      799 |      799 |       0.01 | *
    |       22 |        - |      768 |      768 |       0.03 | *
    |       23 |        - |      750 |      750 |       0.03 | *
    |       29 |        - |      745 |      745 |       0.03 | *
    |       30 |        - |      736 |      736 |       0.03 | *
    |       31 |        - |      734 |      734 |       0.03 | *
    |       33 |        - |      732 |      732 |       0.03 | *
    |       42 |        - |      679 |      679 |       0.04 | *
    |       43 |        - |      668 |      668 |       0.04 | *
    |       44 |        - |      661 |      661 |       0.04 | *
    |       47 |        - |      654 |      654 |       0.04 | *
    |       48 |        - |      651 |      651 |       0.04 | *
    |       52 |        - |      627 |      627 |       0.04 | *
    |       57 |        - |      623 |      623 |       0.04 | *
    |       60 |        - |      622 |      622 |       0.04 | *
    |       61 |        - |      618 |      618 |       0.04 | *
    |       64 |        - |      614 |      614 |       0.04 | *
    |       66 |        - |      612 |      612 |       0.04 | *
    |       67 |        - |      609 |      609 |       0.04 | *
    |       71 |        - |      602 |      602 |       0.04 | *
    |       75 |        - |      601 |      601 |       0.04 | *
    |       77 |        - |      600 |      600 |       0.04 | *
    |       80 |        - |      594 |      594 |       0.04 | *
    |       85 |        - |      582 |      582 |       0.05 | *
    |       97 |        - |      581 |      581 |       0.05 | *
    |       99 |        - |      580 |      580 |       0.05 | *
    |      101 |        - |      579 |      579 |       0.05 | *
    |      119 |        - |      578 |      578 |       0.05 | *
    |      129 |        - |      575 |      575 |       0.05 | *
    |      134 |        - |      573 |      573 |       0.05 | *
    |      147 |        - |      571 |      571 |       0.05 | *
    |      154 |        - |      563 |      563 |       0.05 | *
