Instance....: instances/I_100_30_S_1-124_10.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      747 |      747 |       0.00 | s0
    |        3 |        - |      717 |      717 |       0.02 | *
    |        5 |        - |      676 |      676 |       0.02 | *
    |       12 |        - |      659 |      659 |       0.02 | *
    |       13 |        - |      634 |      634 |       0.02 | *
    |       17 |        - |      627 |      627 |       0.02 | *
    |       24 |        - |      616 |      616 |       0.03 | *
    |       25 |        - |      604 |      604 |       0.03 | *
    |       31 |        - |      600 |      600 |       0.03 | *
    |       32 |        - |      586 |      586 |       0.03 | *
    |       38 |        - |      585 |      585 |       0.03 | *
    |       41 |        - |      582 |      582 |       0.03 | *
    |       43 |        - |      575 |      575 |       0.03 | *
    |       44 |        - |      574 |      574 |       0.03 | *
    |       45 |        - |      562 |      562 |       0.03 | *
    |       46 |        - |      556 |      556 |       0.03 | *
    |       47 |        - |      553 |      553 |       0.04 | *
    |       49 |        - |      538 |      538 |       0.04 | *
    |       51 |        - |      531 |      531 |       0.04 | *
    |       53 |        - |      509 |      509 |       0.04 | *
    |       66 |        - |      493 |      493 |       0.04 | *
    |       78 |        - |      471 |      471 |       0.04 | *
    |       83 |        - |      467 |      467 |       0.04 | *
    |       91 |        - |      457 |      457 |       0.04 | *
    |       93 |        - |      453 |      453 |       0.04 | *
    |       98 |        - |      449 |      449 |       0.04 | *
    |      103 |        - |      434 |      434 |       0.04 | *
    |      104 |        - |      426 |      426 |       0.04 | *
    |      105 |        - |      417 |      417 |       0.04 | *
    |      115 |        - |      414 |      414 |       0.04 | *
    |      116 |        - |      410 |      410 |       0.04 | *
    |      118 |        - |      407 |      407 |       0.05 | *
    |      119 |        - |      400 |      400 |       0.05 | *
    |      136 |        - |      395 |      395 |       0.05 | *
    |      138 |        - |      393 |      393 |       0.05 | *
    |      155 |        - |      391 |      391 |       0.05 | *
    |      164 |        - |      388 |      388 |       0.05 | *
    |      167 |        - |      387 |      387 |       0.05 | *
    |      172 |        - |      385 |      385 |       0.05 | *
    |      174 |        - |      380 |      380 |       0.05 | *
    |      177 |        - |      365 |      365 |       0.05 | *
    |      178 |        - |      364 |      364 |       0.06 | *
    |      180 |        - |      360 |      360 |       0.06 | *
    |      196 |        - |      359 |      359 |       0.06 | *
    |      207 |        - |      353 |      353 |       0.06 | *
