Instance....: instances/I_100_10_S_1-49_7.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1570 |     1570 |       0.00 | s0
    |        0 |        - |     1541 |     1541 |       0.00 | *
    |        3 |        - |     1448 |     1448 |       0.01 | *
    |        5 |        - |     1358 |     1358 |       0.01 | *
    |        6 |        - |     1315 |     1315 |       0.01 | *
    |       10 |        - |     1293 |     1293 |       0.03 | *
    |       11 |        - |     1197 |     1197 |       0.03 | *
    |       14 |        - |     1173 |     1173 |       0.03 | *
    |       17 |        - |     1146 |     1146 |       0.04 | *
    |       20 |        - |     1140 |     1140 |       0.04 | *
    |       26 |        - |     1076 |     1076 |       0.04 | *
    |       31 |        - |     1061 |     1061 |       0.04 | *
    |       33 |        - |     1054 |     1054 |       0.04 | *
    |       38 |        - |     1021 |     1021 |       0.04 | *
    |       39 |        - |      993 |      993 |       0.05 | *
    |       41 |        - |      980 |      980 |       0.05 | *
    |       43 |        - |      969 |      969 |       0.05 | *
    |       45 |        - |      941 |      941 |       0.05 | *
    |       49 |        - |      915 |      915 |       0.05 | *
    |       50 |        - |      886 |      886 |       0.05 | *
    |       51 |        - |      881 |      881 |       0.05 | *
    |       52 |        - |      872 |      872 |       0.05 | *
    |       61 |        - |      862 |      862 |       0.05 | *
    |       62 |        - |      845 |      845 |       0.05 | *
    |       65 |        - |      842 |      842 |       0.05 | *
    |       77 |        - |      822 |      822 |       0.06 | *
    |       81 |        - |      808 |      808 |       0.06 | *
    |       82 |        - |      786 |      786 |       0.06 | *
    |       86 |        - |      759 |      759 |       0.06 | *
    |       87 |        - |      748 |      748 |       0.06 | *
    |       89 |        - |      747 |      747 |       0.06 | *
    |       91 |        - |      741 |      741 |       0.06 | *
    |       97 |        - |      738 |      738 |       0.06 | *
    |      103 |        - |      736 |      736 |       0.06 | *
    |      104 |        - |      725 |      725 |       0.06 | *
    |      114 |        - |      715 |      715 |       0.06 | *
    |      115 |        - |      714 |      714 |       0.06 | *
    |      118 |        - |      702 |      702 |       0.06 | *
    |      123 |        - |      695 |      695 |       0.06 | *
    |      132 |        - |      689 |      689 |       0.06 | *
    |      147 |        - |      681 |      681 |       0.07 | *
    |      159 |        - |      680 |      680 |       0.07 | *
    |      165 |        - |      671 |      671 |       0.07 | *
    |      168 |        - |      653 |      653 |       0.07 | *
    |      174 |        - |      650 |      650 |       0.07 | *
    |      177 |        - |      647 |      647 |       0.07 | *
    |      182 |        - |      646 |      646 |       0.07 | *
    |      192 |        - |      645 |      645 |       0.07 | *
    |      198 |        - |      643 |      643 |       0.07 | *
    |      201 |        - |      634 |      634 |       0.07 | *
    |      204 |        - |      626 |      626 |       0.07 | *
    |      224 |        - |      610 |      610 |       0.07 | *
    |      225 |        - |      607 |      607 |       0.07 | *
    |      226 |        - |      603 |      603 |       0.08 | *
    |      237 |        - |      595 |      595 |       0.08 | *
    |      242 |        - |      592 |      592 |       0.08 | *
    |      263 |        - |      585 |      585 |       0.08 | *
    |      264 |        - |      583 |      583 |       0.08 | *
    |      271 |        - |      577 |      577 |       0.08 | *
    |      279 |        - |      575 |      575 |       0.08 | *
    |      280 |        - |      567 |      567 |       0.08 | *
    |      282 |        - |      565 |      565 |       0.08 | *
    |      290 |        - |      562 |      562 |       0.08 | *
    |      305 |        - |      555 |      555 |       0.08 | *
    |      306 |        - |      551 |      551 |       0.08 | *
    |      354 |        - |      547 |      547 |       0.08 | *
    |      379 |        - |      541 |      541 |       0.08 | *
    |      380 |        - |      529 |      529 |       0.08 | *
    |      381 |        - |      528 |      528 |       0.09 | *
    |      404 |        - |      521 |      521 |       0.09 | *
    |      412 |        - |      520 |      520 |       0.09 | *
    |      417 |        - |      502 |      502 |       0.09 | *
    |      422 |        - |      501 |      501 |       0.09 | *
    |      423 |        - |      499 |      499 |       0.09 | *
    |      446 |        - |      496 |      496 |       0.09 | *
    |      448 |        - |      494 |      494 |       0.09 | *
    |      449 |        - |      490 |      490 |       0.09 | *
    |      450 |        - |      488 |      488 |       0.09 | *
    |      466 |        - |      481 |      481 |       0.09 | *
    |      473 |        - |      479 |      479 |       0.09 | *
    |      476 |        - |      477 |      477 |       0.09 | *
    |      479 |        - |      472 |      472 |       0.09 | *
    |      493 |        - |      470 |      470 |       0.09 | *
    |      498 |        - |      469 |      469 |       0.09 | *
    |      499 |        - |      466 |      466 |       0.09 | *
    |      502 |        - |      465 |      465 |       0.10 | *
    |      508 |        - |      464 |      464 |       0.10 | *
    |      525 |        - |      463 |      463 |       0.10 | *
    |      579 |        - |      462 |      462 |       0.10 | *
    |      623 |        - |      459 |      459 |       0.10 | *
    |      630 |        - |      458 |      458 |       0.10 | *
    |      641 |        - |      457 |      457 |       0.10 | *
    |      651 |        - |      454 |      454 |       0.10 | *
    |      677 |        - |      451 |      451 |       0.10 | *
    |      701 |        - |      450 |      450 |       0.10 | *
    |      704 |        - |      446 |      446 |       0.10 | *
    |      723 |        - |      445 |      445 |       0.10 | *
    |      729 |        - |      443 |      443 |       0.11 | *
    |      730 |        - |      437 |      437 |       0.11 | *
    |      737 |        - |      431 |      431 |       0.11 | *
    |      738 |        - |      427 |      427 |       0.11 | *
    |      747 |        - |      425 |      425 |       0.11 | *
    |      817 |        - |      422 |      422 |       0.11 | *
    |      818 |        - |      412 |      412 |       0.11 | *
    |      822 |        - |      411 |      411 |       0.11 | *
    |      825 |        - |      410 |      410 |       0.11 | *
    |      842 |        - |      408 |      408 |       0.11 | *
    |      847 |        - |      404 |      404 |       0.11 | *
    |      874 |        - |      398 |      398 |       0.11 | *
    |      878 |        - |      397 |      397 |       0.11 | *
    |      886 |        - |      393 |      393 |       0.11 | *
    |      890 |        - |      391 |      391 |       0.12 | *
    |      914 |        - |      389 |      389 |       0.12 | *
    |      924 |        - |      388 |      388 |       0.12 | *
    |      927 |        - |      387 |      387 |       0.12 | *
    |      936 |        - |      386 |      386 |       0.12 | *
    |      946 |        - |      380 |      380 |       0.12 | *
    |     1019 |        - |      377 |      377 |       0.12 | *
    |     1040 |        - |      375 |      375 |       0.12 | *
    |     1052 |        - |      371 |      371 |       0.12 | *
    |     1074 |        - |      370 |      370 |       0.12 | *
    |     1089 |        - |      369 |      369 |       0.12 | *
    |     1113 |        - |      368 |      368 |       0.13 | *
    |     1138 |        - |      365 |      365 |       0.13 | *
    |     1157 |        - |      362 |      362 |       0.13 | *
    |     1159 |        - |      359 |      359 |       0.13 | *
    |     1164 |        - |      357 |      357 |       0.13 | *
    |     1183 |        - |      356 |      356 |       0.13 | *
    |     1255 |        - |      351 |      351 |       0.13 | *
    |     1333 |        - |      350 |      350 |       0.13 | *
    |     1346 |        - |      344 |      344 |       0.13 | *
    |     1374 |        - |      343 |      343 |       0.13 | *
    |     1388 |        - |      342 |      342 |       0.14 | *
    |     1433 |        - |      341 |      341 |       0.14 | *
    |     1459 |        - |      339 |      339 |       0.14 | *
    |     1484 |        - |      338 |      338 |       0.14 | *
    |     1495 |        - |      337 |      337 |       0.14 | *
    |     1545 |        - |      336 |      336 |       0.14 | *
    |     1579 |        - |      333 |      333 |       0.14 | *
    |     1667 |        - |      332 |      332 |       0.14 | *
    |     1684 |        - |      331 |      331 |       0.15 | *
    |     1685 |        - |      326 |      326 |       0.15 | *
    |     1769 |        - |      325 |      325 |       0.15 | *
    |     1770 |        - |      319 |      319 |       0.15 | *
    |     1830 |        - |      317 |      317 |       0.15 | *
    |     1848 |        - |      316 |      316 |       0.15 | *
    |     1849 |        - |      315 |      315 |       0.15 | *
    |     1859 |        - |      314 |      314 |       0.15 | *
    |     1862 |        - |      313 |      313 |       0.15 | *
    |     1886 |        - |      312 |      312 |       0.15 | *
    |     1897 |        - |      310 |      310 |       0.15 | *
    |     1898 |        - |      307 |      307 |       0.15 | *
    |     1941 |        - |      305 |      305 |       0.15 | *
    |     2020 |        - |      304 |      304 |       0.16 | *
    |     2057 |        - |      301 |      301 |       0.16 | *
    |     2108 |        - |      299 |      299 |       0.16 | *
    |     2117 |        - |      297 |      297 |       0.16 | *
    |     2290 |        - |      296 |      296 |       0.16 | *
    |     2295 |        - |      295 |      295 |       0.16 | *
    |     2317 |        - |      294 |      294 |       0.16 | *
    |     2383 |        - |      293 |      293 |       0.16 | *
    |     2507 |        - |      292 |      292 |       0.16 | *
    |     2580 |        - |      291 |      291 |       0.16 | *
    |     2768 |        - |      290 |      290 |       0.17 | *
    |     2906 |        - |      289 |      289 |       0.17 | *
    |     3193 |        - |      288 |      288 |       0.17 | *
    |     3486 |        - |      286 |      286 |       0.17 | *
    |     3491 |        - |      285 |      285 |       0.17 | *
    |     3496 |        - |      284 |      284 |       0.17 | *
    |     4051 |        - |      282 |      282 |       0.18 | *
    |     4092 |        - |      281 |      281 |       0.18 | *
    |     4115 |        - |      279 |      279 |       0.18 | *
    |     4145 |        - |      277 |      277 |       0.18 | *
    |     4244 |        - |      276 |      276 |       0.18 | *
    |     4303 |        - |      275 |      275 |       0.18 | *
    |     4528 |        - |      274 |      274 |       0.18 | *
    |     4556 |        - |      273 |      273 |       0.18 | *
    |     4632 |        - |      272 |      272 |       0.18 | *
    |     4745 |        - |      269 |      269 |       0.18 | *
    |     4758 |        - |      268 |      268 |       0.19 | *
    |     4838 |        - |      267 |      267 |       0.19 | *
    |     4843 |        - |      266 |      266 |       0.19 | *
    |     4987 |        - |      265 |      265 |       0.19 | *
    |     5044 |        - |      264 |      264 |       0.19 | *
    |     5069 |        - |      263 |      263 |       0.19 | *
    |     5180 |        - |      262 |      262 |       0.19 | *
    |     5186 |        - |      260 |      260 |       0.19 | *
    |     5195 |        - |      259 |      259 |       0.19 | *
    |     5360 |        - |      256 |      256 |       0.19 | *
    |     5445 |        - |      255 |      255 |       0.19 | *
    |     6794 |        - |      253 |      253 |       0.20 | *
    |     6801 |        - |      251 |      251 |       0.20 | *
    |     7234 |        - |      250 |      250 |       0.20 | *
    |     7277 |        - |      248 |      248 |       0.20 | *
    |     7939 |        - |      247 |      247 |       0.20 | *
    |     8196 |        - |      246 |      246 |       0.20 | *
    |     8458 |        - |      245 |      245 |       0.21 | *
    |     8576 |        - |      244 |      244 |       0.21 | *
    |     8601 |        - |      242 |      242 |       0.21 | *
    |     8706 |        - |      240 |      240 |       0.21 | *
    |     9052 |        - |      239 |      239 |       0.21 | *
    |     9062 |        - |      238 |      238 |       0.21 | *
    |     9962 |        - |      236 |      236 |       0.21 | *
    |      10K |        - |      235 |      235 |       0.21 | *
    |      10K |        - |      232 |      232 |       0.22 | *
    |      10K |        - |      230 |      230 |       0.22 | *
    |      11K |        - |      229 |      229 |       0.22 | *
    |      12K |        - |      228 |      228 |       0.22 | *
    |      12K |        - |      227 |      227 |       0.22 | *
