Instance....: instances/I_200_30_S_1-49_2.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      895 |      895 |       0.00 | s0
    |        1 |        - |      853 |      853 |       0.01 | *
    |        3 |        - |      791 |      791 |       0.01 | *
    |        5 |        - |      786 |      786 |       0.03 | *
    |        9 |        - |      777 |      777 |       0.03 | *
    |       10 |        - |      755 |      755 |       0.04 | *
    |       39 |        - |      731 |      731 |       0.04 | *
    |       44 |        - |      722 |      722 |       0.04 | *
    |       47 |        - |      717 |      717 |       0.04 | *
    |       50 |        - |      716 |      716 |       0.04 | *
    |       56 |        - |      715 |      715 |       0.04 | *
    |       57 |        - |      713 |      713 |       0.05 | *
    |       59 |        - |      710 |      710 |       0.05 | *
    |       61 |        - |      708 |      708 |       0.05 | *
    |       62 |        - |      699 |      699 |       0.05 | *
    |       65 |        - |      691 |      691 |       0.05 | *
    |       68 |        - |      681 |      681 |       0.05 | *
    |       69 |        - |      677 |      677 |       0.05 | *
    |       71 |        - |      676 |      676 |       0.05 | *
    |       73 |        - |      662 |      662 |       0.05 | *
    |       74 |        - |      635 |      635 |       0.05 | *
    |       76 |        - |      618 |      618 |       0.05 | *
    |       77 |        - |      617 |      617 |       0.05 | *
    |       82 |        - |      614 |      614 |       0.05 | *
    |       88 |        - |      613 |      613 |       0.06 | *
    |       90 |        - |      612 |      612 |       0.06 | *
    |       91 |        - |      609 |      609 |       0.06 | *
    |       94 |        - |      605 |      605 |       0.06 | *
    |       97 |        - |      602 |      602 |       0.06 | *
    |       98 |        - |      601 |      601 |       0.06 | *
    |      103 |        - |      588 |      588 |       0.06 | *
    |      109 |        - |      584 |      584 |       0.06 | *
    |      110 |        - |      583 |      583 |       0.06 | *
    |      121 |        - |      576 |      576 |       0.06 | *
    |      130 |        - |      574 |      574 |       0.06 | *
    |      131 |        - |      560 |      560 |       0.07 | *
    |      133 |        - |      559 |      559 |       0.07 | *
    |      139 |        - |      558 |      558 |       0.07 | *
    |      142 |        - |      555 |      555 |       0.07 | *
    |      144 |        - |      543 |      543 |       0.07 | *
    |      150 |        - |      535 |      535 |       0.07 | *
    |      157 |        - |      529 |      529 |       0.07 | *
    |      167 |        - |      528 |      528 |       0.07 | *
    |      172 |        - |      524 |      524 |       0.07 | *
    |      176 |        - |      512 |      512 |       0.07 | *
    |      179 |        - |      508 |      508 |       0.07 | *
    |      180 |        - |      507 |      507 |       0.07 | *
    |      183 |        - |      500 |      500 |       0.08 | *
    |      195 |        - |      497 |      497 |       0.08 | *
    |      199 |        - |      495 |      495 |       0.08 | *
    |      202 |        - |      491 |      491 |       0.08 | *
    |      203 |        - |      489 |      489 |       0.08 | *
    |      206 |        - |      488 |      488 |       0.08 | *
    |      221 |        - |      481 |      481 |       0.08 | *
    |      222 |        - |      480 |      480 |       0.08 | *
    |      234 |        - |      476 |      476 |       0.08 | *
    |      238 |        - |      470 |      470 |       0.08 | *
    |      240 |        - |      468 |      468 |       0.08 | *
    |      250 |        - |      456 |      456 |       0.08 | *
    |      251 |        - |      455 |      455 |       0.08 | *
    |      252 |        - |      452 |      452 |       0.09 | *
    |      253 |        - |      451 |      451 |       0.09 | *
