Instance....: instances/I_100_10_S_1-99_5.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1500 |     1500 |       0.00 | s0
    |        0 |        - |     1471 |     1471 |       0.00 | *
    |        3 |        - |     1432 |     1432 |       0.01 | *
    |        5 |        - |     1389 |     1389 |       0.01 | *
    |        9 |        - |     1345 |     1345 |       0.03 | *
    |       16 |        - |     1286 |     1286 |       0.03 | *
    |       20 |        - |     1212 |     1212 |       0.03 | *
    |       21 |        - |     1154 |     1154 |       0.03 | *
    |       35 |        - |     1147 |     1147 |       0.03 | *
    |       38 |        - |     1128 |     1128 |       0.03 | *
    |       40 |        - |     1123 |     1123 |       0.04 | *
    |       42 |        - |     1111 |     1111 |       0.04 | *
    |       63 |        - |     1109 |     1109 |       0.04 | *
    |       71 |        - |     1107 |     1107 |       0.04 | *
    |       73 |        - |     1081 |     1081 |       0.04 | *
    |       76 |        - |     1055 |     1055 |       0.04 | *
    |       78 |        - |     1047 |     1047 |       0.04 | *
    |       85 |        - |     1019 |     1019 |       0.04 | *
    |       87 |        - |      997 |      997 |       0.04 | *
    |       88 |        - |      996 |      996 |       0.04 | *
    |      102 |        - |      985 |      985 |       0.04 | *
    |      106 |        - |      983 |      983 |       0.04 | *
    |      109 |        - |      978 |      978 |       0.05 | *
    |      118 |        - |      966 |      966 |       0.05 | *
    |      119 |        - |      955 |      955 |       0.05 | *
    |      128 |        - |      953 |      953 |       0.05 | *
    |      130 |        - |      936 |      936 |       0.05 | *
    |      134 |        - |      907 |      907 |       0.05 | *
    |      139 |        - |      897 |      897 |       0.05 | *
    |      148 |        - |      884 |      884 |       0.05 | *
    |      161 |        - |      856 |      856 |       0.05 | *
    |      162 |        - |      849 |      849 |       0.05 | *
    |      169 |        - |      847 |      847 |       0.05 | *
    |      177 |        - |      827 |      827 |       0.05 | *
    |      182 |        - |      826 |      826 |       0.05 | *
    |      189 |        - |      786 |      786 |       0.05 | *
    |      209 |        - |      783 |      783 |       0.06 | *
    |      214 |        - |      781 |      781 |       0.06 | *
    |      218 |        - |      761 |      761 |       0.06 | *
    |      219 |        - |      760 |      760 |       0.06 | *
    |      224 |        - |      759 |      759 |       0.06 | *
    |      238 |        - |      758 |      758 |       0.06 | *
    |      240 |        - |      731 |      731 |       0.06 | *
    |      248 |        - |      720 |      720 |       0.06 | *
    |      250 |        - |      719 |      719 |       0.06 | *
    |      256 |        - |      716 |      716 |       0.06 | *
    |      258 |        - |      701 |      701 |       0.06 | *
    |      259 |        - |      700 |      700 |       0.06 | *
    |      264 |        - |      681 |      681 |       0.06 | *
    |      274 |        - |      680 |      680 |       0.07 | *
    |      296 |        - |      678 |      678 |       0.07 | *
    |      318 |        - |      665 |      665 |       0.07 | *
    |      327 |        - |      657 |      657 |       0.07 | *
    |      329 |        - |      655 |      655 |       0.07 | *
    |      334 |        - |      652 |      652 |       0.07 | *
    |      355 |        - |      642 |      642 |       0.07 | *
    |      385 |        - |      640 |      640 |       0.07 | *
    |      401 |        - |      639 |      639 |       0.07 | *
    |      424 |        - |      629 |      629 |       0.07 | *
    |      444 |        - |      625 |      625 |       0.07 | *
    |      448 |        - |      612 |      612 |       0.07 | *
    |      454 |        - |      607 |      607 |       0.07 | *
    |      514 |        - |      591 |      591 |       0.07 | *
    |      526 |        - |      590 |      590 |       0.07 | *
    |      535 |        - |      589 |      589 |       0.08 | *
    |      562 |        - |      586 |      586 |       0.08 | *
    |      564 |        - |      575 |      575 |       0.08 | *
    |      568 |        - |      573 |      573 |       0.08 | *
    |      632 |        - |      570 |      570 |       0.08 | *
    |      639 |        - |      562 |      562 |       0.08 | *
    |      640 |        - |      560 |      560 |       0.08 | *
    |      652 |        - |      555 |      555 |       0.08 | *
    |      658 |        - |      554 |      554 |       0.08 | *
    |      664 |        - |      552 |      552 |       0.08 | *
    |      691 |        - |      551 |      551 |       0.08 | *
    |      710 |        - |      546 |      546 |       0.08 | *
    |      725 |        - |      535 |      535 |       0.08 | *
    |      733 |        - |      531 |      531 |       0.08 | *
    |      757 |        - |      529 |      529 |       0.08 | *
    |      810 |        - |      517 |      517 |       0.08 | *
    |      811 |        - |      514 |      514 |       0.08 | *
    |      812 |        - |      513 |      513 |       0.09 | *
    |      814 |        - |      512 |      512 |       0.09 | *
    |      817 |        - |      511 |      511 |       0.09 | *
    |      874 |        - |      507 |      507 |       0.09 | *
    |      887 |        - |      505 |      505 |       0.09 | *
    |      925 |        - |      504 |      504 |       0.09 | *
    |      974 |        - |      503 |      503 |       0.09 | *
    |      983 |        - |      495 |      495 |       0.09 | *
    |     1000 |        - |      493 |      493 |       0.09 | *
    |     1026 |        - |      490 |      490 |       0.09 | *
    |     1059 |        - |      488 |      488 |       0.09 | *
    |     1080 |        - |      487 |      487 |       0.09 | *
    |     1145 |        - |      480 |      480 |       0.09 | *
    |     1161 |        - |      472 |      472 |       0.09 | *
    |     1164 |        - |      471 |      471 |       0.10 | *
    |     1170 |        - |      451 |      451 |       0.10 | *
    |     1176 |        - |      450 |      450 |       0.10 | *
    |     1190 |        - |      448 |      448 |       0.10 | *
    |     1197 |        - |      447 |      447 |       0.10 | *
    |     1205 |        - |      444 |      444 |       0.10 | *
    |     1215 |        - |      442 |      442 |       0.10 | *
    |     1223 |        - |      441 |      441 |       0.10 | *
    |     1228 |        - |      439 |      439 |       0.10 | *
    |     1234 |        - |      436 |      436 |       0.10 | *
    |     1258 |        - |      435 |      435 |       0.10 | *
    |     1371 |        - |      434 |      434 |       0.10 | *
    |     1446 |        - |      432 |      432 |       0.10 | *
    |     1471 |        - |      428 |      428 |       0.10 | *
    |     1570 |        - |      427 |      427 |       0.11 | *
    |     1577 |        - |      420 |      420 |       0.11 | *
    |     1586 |        - |      419 |      419 |       0.11 | *
    |     1594 |        - |      416 |      416 |       0.11 | *
    |     1656 |        - |      413 |      413 |       0.11 | *
    |     1671 |        - |      411 |      411 |       0.11 | *
    |     1744 |        - |      410 |      410 |       0.11 | *
    |     2477 |        - |      409 |      409 |       0.11 | *
    |     2526 |        - |      407 |      407 |       0.11 | *
    |     2580 |        - |      401 |      401 |       0.12 | *
    |     2597 |        - |      399 |      399 |       0.12 | *
    |     2605 |        - |      398 |      398 |       0.12 | *
    |     2630 |        - |      396 |      396 |       0.12 | *
    |     2726 |        - |      393 |      393 |       0.12 | *
    |     2771 |        - |      392 |      392 |       0.12 | *
    |     2886 |        - |      390 |      390 |       0.12 | *
    |     2893 |        - |      388 |      388 |       0.12 | *
    |     2900 |        - |      386 |      386 |       0.12 | *
    |     3335 |        - |      383 |      383 |       0.12 | *
    |     4113 |        - |      382 |      382 |       0.13 | *
    |     4119 |        - |      380 |      380 |       0.13 | *
    |     4133 |        - |      379 |      379 |       0.13 | *
    |     4241 |        - |      378 |      378 |       0.13 | *
    |     4623 |        - |      377 |      377 |       0.13 | *
    |     4697 |        - |      374 |      374 |       0.13 | *
    |     4916 |        - |      367 |      367 |       0.13 | *
    |     5819 |        - |      366 |      366 |       0.14 | *
    |     5848 |        - |      365 |      365 |       0.14 | *
    |     5883 |        - |      364 |      364 |       0.14 | *
    |     5897 |        - |      363 |      363 |       0.14 | *
