Instance....: instances/I_250_15_S_1-9_4.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1435 |     1435 |       0.00 | s0
    |        4 |        - |     1366 |     1366 |       0.00 | *
    |        7 |        - |     1321 |     1321 |       0.01 | *
    |       11 |        - |     1258 |     1258 |       0.02 | *
    |       20 |        - |     1237 |     1237 |       0.02 | *
    |       21 |        - |     1232 |     1232 |       0.02 | *
    |       23 |        - |     1221 |     1221 |       0.03 | *
    |       24 |        - |     1215 |     1215 |       0.03 | *
    |       27 |        - |     1211 |     1211 |       0.03 | *
    |       28 |        - |     1206 |     1206 |       0.03 | *
    |       29 |        - |     1204 |     1204 |       0.03 | *
    |       32 |        - |     1196 |     1196 |       0.03 | *
    |       33 |        - |     1193 |     1193 |       0.03 | *
    |       37 |        - |     1169 |     1169 |       0.03 | *
    |       38 |        - |     1165 |     1165 |       0.03 | *
    |       41 |        - |     1154 |     1154 |       0.04 | *
    |       42 |        - |     1150 |     1150 |       0.04 | *
    |       43 |        - |     1143 |     1143 |       0.04 | *
    |       46 |        - |     1122 |     1122 |       0.04 | *
    |       47 |        - |     1115 |     1115 |       0.04 | *
    |       51 |        - |     1113 |     1113 |       0.04 | *
    |       56 |        - |     1103 |     1103 |       0.04 | *
    |       57 |        - |     1090 |     1090 |       0.04 | *
    |       61 |        - |     1089 |     1089 |       0.04 | *
    |       66 |        - |     1087 |     1087 |       0.04 | *
    |       67 |        - |     1082 |     1082 |       0.04 | *
    |       73 |        - |     1081 |     1081 |       0.04 | *
    |       75 |        - |     1080 |     1080 |       0.04 | *
    |       76 |        - |     1079 |     1079 |       0.04 | *
    |       79 |        - |     1078 |     1078 |       0.04 | *
    |       81 |        - |     1076 |     1076 |       0.04 | *
    |       82 |        - |     1067 |     1067 |       0.05 | *
    |       83 |        - |     1059 |     1059 |       0.05 | *
