Instance....: instances/I_150_15_S_1-49_6.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=3, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1066 |     1066 |       0.00 | s0
    |        5 |        - |     1050 |     1050 |       0.01 | *
    |        6 |        - |     1015 |     1015 |       0.02 | *
    |        9 |        - |      975 |      975 |       0.02 | *
    |       14 |        - |      940 |      940 |       0.02 | *
    |       15 |        - |      893 |      893 |       0.02 | *
    |       16 |        - |      854 |      854 |       0.02 | *
    |       21 |        - |      832 |      832 |       0.02 | *
    |       28 |        - |      794 |      794 |       0.02 | *
    |       32 |        - |      791 |      791 |       0.02 | *
    |       35 |        - |      783 |      783 |       0.02 | *
    |       37 |        - |      773 |      773 |       0.02 | *
    |       39 |        - |      769 |      769 |       0.02 | *
    |       44 |        - |      753 |      753 |       0.02 | *
    |       46 |        - |      752 |      752 |       0.02 | *
    |       50 |        - |      730 |      730 |       0.02 | *
    |       60 |        - |      729 |      729 |       0.02 | *
    |       68 |        - |      715 |      715 |       0.02 | *
    |       70 |        - |      709 |      709 |       0.02 | *
    |       72 |        - |      705 |      705 |       0.03 | *
    |       83 |        - |      698 |      698 |       0.03 | *
    |       85 |        - |      696 |      696 |       0.03 | *
    |       98 |        - |      691 |      691 |       0.03 | *
    |      101 |        - |      682 |      682 |       0.03 | *
    |      106 |        - |      679 |      679 |       0.03 | *
    |      108 |        - |      678 |      678 |       0.03 | *
    |      110 |        - |      673 |      673 |       0.03 | *
    |      115 |        - |      670 |      670 |       0.03 | *
    |      119 |        - |      657 |      657 |       0.03 | *
    |      125 |        - |      656 |      656 |       0.03 | *
    |      132 |        - |      654 |      654 |       0.03 | *
    |      135 |        - |      649 |      649 |       0.03 | *
    |      144 |        - |      645 |      645 |       0.03 | *
    |      146 |        - |      641 |      641 |       0.03 | *
    |      153 |        - |      640 |      640 |       0.03 | *
    |      155 |        - |      639 |      639 |       0.03 | *
    |      162 |        - |      638 |      638 |       0.03 | *
    |      168 |        - |      636 |      636 |       0.04 | *
    |      171 |        - |      631 |      631 |       0.04 | *
    |      175 |        - |      630 |      630 |       0.04 | *
    |      183 |        - |      623 |      623 |       0.04 | *
    |      187 |        - |      622 |      622 |       0.04 | *
    |      199 |        - |      619 |      619 |       0.04 | *
    |      200 |        - |      612 |      612 |       0.04 | *
    |      204 |        - |      608 |      608 |       0.04 | *
    |      205 |        - |      602 |      602 |       0.04 | *
    |      223 |        - |      600 |      600 |       0.04 | *
    |      229 |        - |      599 |      599 |       0.04 | *
    |      235 |        - |      598 |      598 |       0.04 | *
    |      240 |        - |      587 |      587 |       0.04 | *
    |      243 |        - |      573 |      573 |       0.04 | *
    |      245 |        - |      569 |      569 |       0.04 | *
    |      249 |        - |      567 |      567 |       0.04 | *
    |      268 |        - |      563 |      563 |       0.04 | *
    |      272 |        - |      562 |      562 |       0.04 | *
    |      273 |        - |      560 |      560 |       0.04 | *
    |      274 |        - |      553 |      553 |       0.04 | *
    |      276 |        - |      548 |      548 |       0.04 | *
    |      284 |        - |      545 |      545 |       0.04 | *
    |      288 |        - |      543 |      543 |       0.04 | *
    |      306 |        - |      542 |      542 |       0.04 | *
    |      307 |        - |      539 |      539 |       0.04 | *
    |      317 |        - |      538 |      538 |       0.04 | *
    |      318 |        - |      537 |      537 |       0.04 | *
    |      322 |        - |      536 |      536 |       0.04 | *
    |      338 |        - |      535 |      535 |       0.04 | *
    |      356 |        - |      527 |      527 |       0.04 | *
    |      362 |        - |      523 |      523 |       0.04 | *
    |      365 |        - |      519 |      519 |       0.04 | *
    |      368 |        - |      513 |      513 |       0.04 | *
    |      379 |        - |      508 |      508 |       0.04 | *
    |      382 |        - |      507 |      507 |       0.04 | *
    |      385 |        - |      505 |      505 |       0.04 | *
    |      394 |        - |      502 |      502 |       0.04 | *
    |      404 |        - |      499 |      499 |       0.04 | *
    |      410 |        - |      496 |      496 |       0.04 | *
    |      416 |        - |      495 |      495 |       0.05 | *
    |      418 |        - |      488 |      488 |       0.05 | *
    |      447 |        - |      486 |      486 |       0.05 | *
    |      451 |        - |      484 |      484 |       0.05 | *
    |      456 |        - |      483 |      483 |       0.05 | *
    |      458 |        - |      482 |      482 |       0.05 | *
    |      463 |        - |      475 |      475 |       0.05 | *
    |      472 |        - |      473 |      473 |       0.05 | *
    |      488 |        - |      471 |      471 |       0.05 | *
    |      503 |        - |      470 |      470 |       0.05 | *
    |      565 |        - |      469 |      469 |       0.05 | *
    |      581 |        - |      466 |      466 |       0.05 | *
    |      589 |        - |      464 |      464 |       0.05 | *
    |      595 |        - |      463 |      463 |       0.05 | *
    |      596 |        - |      462 |      462 |       0.05 | *
    |      600 |        - |      461 |      461 |       0.05 | *
    |      602 |        - |      460 |      460 |       0.05 | *
    |      623 |        - |      458 |      458 |       0.05 | *
    |      633 |        - |      452 |      452 |       0.05 | *
    |      634 |        - |      451 |      451 |       0.05 | *
    |      635 |        - |      450 |      450 |       0.05 | *
    |      647 |        - |      446 |      446 |       0.05 | *
    |      650 |        - |      444 |      444 |       0.05 | *
    |      652 |        - |      443 |      443 |       0.05 | *
    |      667 |        - |      439 |      439 |       0.05 | *
    |      745 |        - |      430 |      430 |       0.05 | *
    |      763 |        - |      428 |      428 |       0.05 | *
    |      804 |        - |      426 |      426 |       0.05 | *
    |      814 |        - |      425 |      425 |       0.05 | *
    |      859 |        - |      418 |      418 |       0.05 | *
    |      901 |        - |      417 |      417 |       0.05 | *
    |      957 |        - |      415 |      415 |       0.05 | *
    |      958 |        - |      414 |      414 |       0.05 | *
    |      990 |        - |      410 |      410 |       0.05 | *
    |      999 |        - |      405 |      405 |       0.05 | *
    |     1013 |        - |      402 |      402 |       0.05 | *
    |     1020 |        - |      401 |      401 |       0.05 | *
    |     1021 |        - |      396 |      396 |       0.05 | *
    |     1037 |        - |      391 |      391 |       0.05 | *
    |     1040 |        - |      389 |      389 |       0.05 | *
    |     1042 |        - |      387 |      387 |       0.05 | *
    |     1050 |        - |      382 |      382 |       0.05 | *
    |     1065 |        - |      380 |      380 |       0.06 | *
    |     1067 |        - |      376 |      376 |       0.06 | *
    |     1070 |        - |      373 |      373 |       0.06 | *
    |     1086 |        - |      369 |      369 |       0.06 | *
    |     1092 |        - |      367 |      367 |       0.06 | *
    |     1137 |        - |      364 |      364 |       0.06 | *
    |     1145 |        - |      361 |      361 |       0.06 | *
    |     1150 |        - |      360 |      360 |       0.06 | *
    |     1181 |        - |      358 |      358 |       0.06 | *
    |     1217 |        - |      353 |      353 |       0.06 | *
    |     1223 |        - |      352 |      352 |       0.06 | *
    |     1289 |        - |      350 |      350 |       0.06 | *
    |     1344 |        - |      347 |      347 |       0.06 | *
    |     1354 |        - |      344 |      344 |       0.06 | *
    |     1358 |        - |      343 |      343 |       0.06 | *
    |     1427 |        - |      338 |      338 |       0.06 | *
    |     1432 |        - |      337 |      337 |       0.06 | *
    |     1478 |        - |      336 |      336 |       0.06 | *
    |     1501 |        - |      335 |      335 |       0.06 | *
    |     1541 |        - |      331 |      331 |       0.06 | *
    |     1725 |        - |      330 |      330 |       0.06 | *
    |     1727 |        - |      328 |      328 |       0.06 | *
    |     1736 |        - |      327 |      327 |       0.06 | *
    |     1741 |        - |      326 |      326 |       0.06 | *
    |     1742 |        - |      324 |      324 |       0.06 | *
    |     1773 |        - |      323 |      323 |       0.06 | *
    |     1851 |        - |      321 |      321 |       0.06 | *
    |     1875 |        - |      319 |      319 |       0.06 | *
    |     1942 |        - |      317 |      317 |       0.06 | *
    |     1958 |        - |      316 |      316 |       0.06 | *
    |     2023 |        - |      315 |      315 |       0.06 | *
    |     2044 |        - |      314 |      314 |       0.06 | *
    |     2049 |        - |      311 |      311 |       0.06 | *
    |     2100 |        - |      310 |      310 |       0.06 | *
    |     2108 |        - |      308 |      308 |       0.06 | *
    |     2110 |        - |      307 |      307 |       0.06 | *
    |     2121 |        - |      306 |      306 |       0.06 | *
    |     2127 |        - |      304 |      304 |       0.06 | *
    |     2138 |        - |      303 |      303 |       0.06 | *
    |     2158 |        - |      300 |      300 |       0.07 | *
    |     2227 |        - |      299 |      299 |       0.07 | *
    |     2275 |        - |      297 |      297 |       0.07 | *
    |     2286 |        - |      294 |      294 |       0.07 | *
    |     2367 |        - |      293 |      293 |       0.07 | *
    |     2512 |        - |      292 |      292 |       0.07 | *
    |     2549 |        - |      291 |      291 |       0.07 | *
    |     2610 |        - |      289 |      289 |       0.07 | *
    |     2612 |        - |      288 |      288 |       0.07 | *
    |     2642 |        - |      285 |      285 |       0.07 | *
    |     2942 |        - |      284 |      284 |       0.07 | *
    |     2991 |        - |      283 |      283 |       0.07 | *
    |     2997 |        - |      279 |      279 |       0.07 | *
    |     3010 |        - |      278 |      278 |       0.07 | *
    |     3016 |        - |      277 |      277 |       0.07 | *
    |     3111 |        - |      276 |      276 |       0.07 | *
    |     3261 |        - |      275 |      275 |       0.07 | *
    |     3451 |        - |      272 |      272 |       0.07 | *
    |     3472 |        - |      271 |      271 |       0.07 | *
    |     3540 |        - |      270 |      270 |       0.07 | *
    |     3601 |        - |      269 |      269 |       0.07 | *
