Instance....: instances/I_250_30_S_1-49_1.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=3, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      983 |      983 |       0.00 | s0
    |        0 |        - |      977 |      977 |       0.01 | *
    |        3 |        - |      971 |      971 |       0.01 | *
    |        5 |        - |      957 |      957 |       0.04 | *
    |        9 |        - |      949 |      949 |       0.04 | *
    |       11 |        - |      947 |      947 |       0.04 | *
    |       12 |        - |      924 |      924 |       0.04 | *
    |       16 |        - |      909 |      909 |       0.05 | *
    |       21 |        - |      903 |      903 |       0.05 | *
    |       23 |        - |      866 |      866 |       0.05 | *
    |       33 |        - |      853 |      853 |       0.05 | *
    |       44 |        - |      847 |      847 |       0.05 | *
    |       49 |        - |      842 |      842 |       0.05 | *
    |       54 |        - |      832 |      832 |       0.05 | *
    |       58 |        - |      818 |      818 |       0.05 | *
    |       63 |        - |      811 |      811 |       0.05 | *
    |       73 |        - |      809 |      809 |       0.05 | *
    |       85 |        - |      806 |      806 |       0.05 | *
    |       89 |        - |      799 |      799 |       0.05 | *
    |       92 |        - |      793 |      793 |       0.05 | *
    |       94 |        - |      791 |      791 |       0.06 | *
    |       97 |        - |      790 |      790 |       0.06 | *
    |      111 |        - |      787 |      787 |       0.06 | *
    |      114 |        - |      786 |      786 |       0.06 | *
    |      115 |        - |      773 |      773 |       0.06 | *
    |      122 |        - |      771 |      771 |       0.06 | *
    |      129 |        - |      765 |      765 |       0.06 | *
    |      147 |        - |      764 |      764 |       0.06 | *
    |      148 |        - |      756 |      756 |       0.06 | *
    |      155 |        - |      754 |      754 |       0.06 | *
    |      156 |        - |      737 |      737 |       0.06 | *
    |      157 |        - |      732 |      732 |       0.06 | *
    |      158 |        - |      729 |      729 |       0.06 | *
    |      160 |        - |      727 |      727 |       0.06 | *
    |      163 |        - |      720 |      720 |       0.06 | *
    |      167 |        - |      716 |      716 |       0.07 | *
    |      168 |        - |      715 |      715 |       0.07 | *
    |      175 |        - |      707 |      707 |       0.07 | *
    |      176 |        - |      700 |      700 |       0.07 | *
    |      178 |        - |      688 |      688 |       0.07 | *
    |      189 |        - |      679 |      679 |       0.07 | *
    |      196 |        - |      667 |      667 |       0.07 | *
    |      214 |        - |      658 |      658 |       0.07 | *
    |      216 |        - |      655 |      655 |       0.07 | *
    |      224 |        - |      654 |      654 |       0.07 | *
    |      239 |        - |      653 |      653 |       0.07 | *
    |      242 |        - |      650 |      650 |       0.07 | *
    |      243 |        - |      639 |      639 |       0.07 | *
    |      246 |        - |      633 |      633 |       0.07 | *
    |      274 |        - |      632 |      632 |       0.07 | *
    |      289 |        - |      626 |      626 |       0.08 | *
    |      291 |        - |      621 |      621 |       0.08 | *
    |      294 |        - |      620 |      620 |       0.08 | *
    |      305 |        - |      619 |      619 |       0.08 | *
    |      308 |        - |      617 |      617 |       0.08 | *
    |      310 |        - |      615 |      615 |       0.08 | *
    |      316 |        - |      613 |      613 |       0.08 | *
    |      320 |        - |      612 |      612 |       0.08 | *
    |      345 |        - |      608 |      608 |       0.08 | *
    |      360 |        - |      606 |      606 |       0.08 | *
    |      377 |        - |      605 |      605 |       0.08 | *
    |      393 |        - |      599 |      599 |       0.08 | *
    |      396 |        - |      596 |      596 |       0.09 | *
    |      407 |        - |      595 |      595 |       0.09 | *
    |      411 |        - |      589 |      589 |       0.09 | *
    |      423 |        - |      588 |      588 |       0.09 | *
    |      425 |        - |      585 |      585 |       0.09 | *
    |      426 |        - |      584 |      584 |       0.09 | *
    |      443 |        - |      581 |      581 |       0.09 | *
    |      452 |        - |      577 |      577 |       0.09 | *
    |      458 |        - |      576 |      576 |       0.09 | *
    |      460 |        - |      574 |      574 |       0.09 | *
    |      461 |        - |      570 |      570 |       0.09 | *
    |      464 |        - |      569 |      569 |       0.09 | *
    |      467 |        - |      561 |      561 |       0.09 | *
    |      480 |        - |      557 |      557 |       0.09 | *
    |      499 |        - |      556 |      556 |       0.09 | *
    |      502 |        - |      554 |      554 |       0.09 | *
    |      542 |        - |      551 |      551 |       0.10 | *
    |      543 |        - |      548 |      548 |       0.10 | *
    |      548 |        - |      546 |      546 |       0.10 | *
    |      551 |        - |      545 |      545 |       0.10 | *
    |      553 |        - |      544 |      544 |       0.10 | *
    |      581 |        - |      543 |      543 |       0.10 | *
    |      606 |        - |      541 |      541 |       0.10 | *
