Instance....: instances/I_50_10_S_1-124_5.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=3, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      971 |      971 |       0.00 | s0
    |        0 |        - |      928 |      928 |       0.00 | *
    |        5 |        - |      791 |      791 |       0.00 | *
    |        6 |        - |      752 |      752 |       0.00 | *
    |        8 |        - |      710 |      710 |       0.02 | *
    |        9 |        - |      686 |      686 |       0.02 | *
    |       11 |        - |      684 |      684 |       0.02 | *
    |       15 |        - |      666 |      666 |       0.02 | *
    |       16 |        - |      652 |      652 |       0.02 | *
    |       17 |        - |      625 |      625 |       0.03 | *
    |       30 |        - |      581 |      581 |       0.03 | *
    |       33 |        - |      579 |      579 |       0.03 | *
    |       35 |        - |      572 |      572 |       0.03 | *
    |       75 |        - |      546 |      546 |       0.03 | *
    |       81 |        - |      519 |      519 |       0.03 | *
    |       91 |        - |      515 |      515 |       0.03 | *
    |      104 |        - |      503 |      503 |       0.03 | *
    |      109 |        - |      502 |      502 |       0.03 | *
    |      111 |        - |      489 |      489 |       0.03 | *
    |      112 |        - |      462 |      462 |       0.03 | *
    |      122 |        - |      457 |      457 |       0.03 | *
    |      123 |        - |      456 |      456 |       0.03 | *
    |      140 |        - |      451 |      451 |       0.03 | *
    |      145 |        - |      447 |      447 |       0.03 | *
    |      155 |        - |      426 |      426 |       0.03 | *
    |      160 |        - |      424 |      424 |       0.03 | *
    |      168 |        - |      406 |      406 |       0.03 | *
    |      178 |        - |      400 |      400 |       0.03 | *
    |      196 |        - |      397 |      397 |       0.03 | *
    |      205 |        - |      389 |      389 |       0.04 | *
    |      213 |        - |      382 |      382 |       0.04 | *
    |      214 |        - |      380 |      380 |       0.04 | *
    |      217 |        - |      376 |      376 |       0.04 | *
    |      218 |        - |      362 |      362 |       0.04 | *
    |      229 |        - |      361 |      361 |       0.04 | *
    |      236 |        - |      352 |      352 |       0.04 | *
    |      239 |        - |      345 |      345 |       0.04 | *
    |      269 |        - |      335 |      335 |       0.04 | *
    |      335 |        - |      334 |      334 |       0.04 | *
    |      392 |        - |      324 |      324 |       0.04 | *
    |      399 |        - |      322 |      322 |       0.04 | *
    |      419 |        - |      317 |      317 |       0.04 | *
    |      505 |        - |      316 |      316 |       0.04 | *
    |      522 |        - |      305 |      305 |       0.04 | *
    |      556 |        - |      304 |      304 |       0.04 | *
    |      563 |        - |      301 |      301 |       0.04 | *
    |      603 |        - |      298 |      298 |       0.04 | *
    |      617 |        - |      289 |      289 |       0.04 | *
    |      713 |        - |      287 |      287 |       0.05 | *
    |      744 |        - |      279 |      279 |       0.05 | *
    |      745 |        - |      272 |      272 |       0.05 | *
    |      753 |        - |      270 |      270 |       0.05 | *
    |      759 |        - |      267 |      267 |       0.05 | *
    |      899 |        - |      265 |      265 |       0.05 | *
    |      904 |        - |      261 |      261 |       0.05 | *
    |      917 |        - |      260 |      260 |       0.05 | *
    |      919 |        - |      256 |      256 |       0.05 | *
    |     1446 |        - |      255 |      255 |       0.05 | *
    |     1577 |        - |      254 |      254 |       0.05 | *
    |     1640 |        - |      252 |      252 |       0.05 | *
    |     1650 |        - |      249 |      249 |       0.05 | *
    |     1853 |        - |      248 |      248 |       0.05 | *
    |     1855 |        - |      246 |      246 |       0.06 | *
    |     1873 |        - |      244 |      244 |       0.06 | *
    |     1877 |        - |      243 |      243 |       0.06 | *
    |     1883 |        - |      238 |      238 |       0.06 | *
    |     1926 |        - |      237 |      237 |       0.06 | *
    |     1963 |        - |      234 |      234 |       0.06 | *
    |     1982 |        - |      233 |      233 |       0.06 | *
    |     2002 |        - |      230 |      230 |       0.06 | *
    |     2204 |        - |      229 |      229 |       0.06 | *
    |     2731 |        - |      228 |      228 |       0.06 | *
    |     2733 |        - |      227 |      227 |       0.06 | *
    |     2742 |        - |      225 |      225 |       0.06 | *
    |     3205 |        - |      220 |      220 |       0.06 | *
    |     4186 |        - |      218 |      218 |       0.07 | *
    |     4211 |        - |      217 |      217 |       0.07 | *
    |     4310 |        - |      213 |      213 |       0.07 | *
    |     4811 |        - |      210 |      210 |       0.07 | *
    |     4913 |        - |      206 |      206 |       0.07 | *
    |     4918 |        - |      202 |      202 |       0.07 | *
    |     4925 |        - |      201 |      201 |       0.07 | *
    |     5091 |        - |      200 |      200 |       0.07 | *
    |     5578 |        - |      199 |      199 |       0.07 | *
    |     5640 |        - |      197 |      197 |       0.07 | *
    |     6299 |        - |      196 |      196 |       0.08 | *
    |     6349 |        - |      195 |      195 |       0.08 | *
    |     8560 |        - |      193 |      193 |       0.08 | *
    |     9929 |        - |      188 |      188 |       0.08 | *
    |      11K |        - |      186 |      186 |       0.09 | *
    |      12K |        - |      181 |      181 |       0.09 | *
    |      12K |        - |      179 |      179 |       0.09 | *
    |      13K |        - |      177 |      177 |       0.09 | *
    |      14K |        - |      176 |      176 |       0.09 | *
    |      16K |        - |      175 |      175 |       0.10 | *
    |      16K |        - |      172 |      172 |       0.10 | *
    |      16K |        - |      170 |      170 |       0.10 | *
    |      16K |        - |      168 |      168 |       0.10 | *
    |      17K |        - |      167 |      167 |       0.10 | *
    |      22K |        - |      165 |      165 |       0.11 | *
    |      22K |        - |      164 |      164 |       0.11 | *
    |      22K |        - |      162 |      162 |       0.11 | *
    |      23K |        - |      161 |      161 |       0.11 | *
    |      23K |        - |      159 |      159 |       0.11 | *
    |      29K |        - |      158 |      158 |       0.12 | *
    |      29K |        - |      157 |      157 |       0.12 | *
    |      58K |        - |      156 |      156 |       0.16 | *
    |      59K |        - |      154 |      154 |       0.17 | *
    |      77K |        - |      153 |      153 |       0.19 | *
    |      77K |        - |      150 |      150 |       0.19 | *
    |      78K |        - |      148 |      148 |       0.19 | *
    |      80K |        - |      147 |      147 |       0.20 | *
    |      80K |        - |      146 |      146 |       0.20 | *
