Instance....: instances/I_100_30_S_1-9_8.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=3, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      388 |      388 |       0.00 | s0
    |        1 |        - |      381 |      381 |       0.02 | *
    |        4 |        - |      331 |      331 |       0.02 | *
    |        6 |        - |      320 |      320 |       0.02 | *
    |        8 |        - |      300 |      300 |       0.02 | *
    |       10 |        - |      299 |      299 |       0.02 | *
    |       12 |        - |      297 |      297 |       0.03 | *
    |       24 |        - |      293 |      293 |       0.03 | *
    |       28 |        - |      279 |      279 |       0.03 | *
    |       30 |        - |      268 |      268 |       0.03 | *
    |       32 |        - |      263 |      263 |       0.03 | *
    |       34 |        - |      262 |      262 |       0.03 | *
    |       36 |        - |      260 |      260 |       0.03 | *
    |       40 |        - |      258 |      258 |       0.03 | *
    |       41 |        - |      256 |      256 |       0.03 | *
    |       55 |        - |      254 |      254 |       0.03 | *
    |       59 |        - |      252 |      252 |       0.03 | *
    |       62 |        - |      250 |      250 |       0.03 | *
    |       68 |        - |      240 |      240 |       0.03 | *
    |       73 |        - |      239 |      239 |       0.03 | *
    |       82 |        - |      235 |      235 |       0.03 | *
    |       90 |        - |      232 |      232 |       0.04 | *
    |      100 |        - |      228 |      228 |       0.04 | *
    |      103 |        - |      227 |      227 |       0.04 | *
    |      106 |        - |      221 |      221 |       0.04 | *
    |      122 |        - |      220 |      220 |       0.04 | *
    |      127 |        - |      218 |      218 |       0.04 | *
    |      128 |        - |      216 |      216 |       0.04 | *
    |      134 |        - |      214 |      214 |       0.04 | *
    |      146 |        - |      212 |      212 |       0.04 | *
    |      151 |        - |      210 |      210 |       0.04 | *
    |      154 |        - |      204 |      204 |       0.04 | *
    |      164 |        - |      201 |      201 |       0.04 | *
    |      166 |        - |      193 |      193 |       0.04 | *
    |      171 |        - |      187 |      187 |       0.04 | *
    |      196 |        - |      186 |      186 |       0.04 | *
    |      208 |        - |      184 |      184 |       0.04 | *
    |      215 |        - |      182 |      182 |       0.04 | *
    |      217 |        - |      178 |      178 |       0.04 | *
    |      222 |        - |      177 |      177 |       0.05 | *
    |      224 |        - |      176 |      176 |       0.05 | *
    |      226 |        - |      169 |      169 |       0.05 | *
    |      236 |        - |      166 |      166 |       0.05 | *
    |      241 |        - |      164 |      164 |       0.05 | *
    |      256 |        - |      163 |      163 |       0.05 | *
    |      257 |        - |      162 |      162 |       0.05 | *
    |      264 |        - |      161 |      161 |       0.05 | *
    |      274 |        - |      159 |      159 |       0.05 | *
    |      289 |        - |      158 |      158 |       0.05 | *
    |      297 |        - |      157 |      157 |       0.05 | *
    |      330 |        - |      156 |      156 |       0.05 | *
    |      332 |        - |      155 |      155 |       0.05 | *
    |      335 |        - |      154 |      154 |       0.05 | *
    |      349 |        - |      152 |      152 |       0.05 | *
    |      367 |        - |      151 |      151 |       0.05 | *
    |      390 |        - |      149 |      149 |       0.05 | *
    |      398 |        - |      148 |      148 |       0.05 | *
    |      406 |        - |      146 |      146 |       0.05 | *
    |      416 |        - |      145 |      145 |       0.05 | *
    |      422 |        - |      144 |      144 |       0.05 | *
    |      430 |        - |      142 |      142 |       0.05 | *
    |      438 |        - |      141 |      141 |       0.05 | *
    |      445 |        - |      140 |      140 |       0.05 | *
    |      446 |        - |      139 |      139 |       0.05 | *
    |      467 |        - |      138 |      138 |       0.05 | *
    |      470 |        - |      137 |      137 |       0.05 | *
    |      482 |        - |      136 |      136 |       0.05 | *
    |      493 |        - |      132 |      132 |       0.06 | *
    |      496 |        - |      130 |      130 |       0.06 | *
    |      505 |        - |      128 |      128 |       0.06 | *
    |      517 |        - |      127 |      127 |       0.06 | *
    |      590 |        - |      126 |      126 |       0.06 | *
    |      636 |        - |      125 |      125 |       0.06 | *
    |      657 |        - |      123 |      123 |       0.06 | *
    |      674 |        - |      121 |      121 |       0.06 | *
    |      694 |        - |      120 |      120 |       0.06 | *
    |      717 |        - |      119 |      119 |       0.06 | *
    |      753 |        - |      118 |      118 |       0.06 | *
    |      778 |        - |      117 |      117 |       0.06 | *
    |      792 |        - |      116 |      116 |       0.06 | *
    |      809 |        - |      115 |      115 |       0.06 | *
    |      840 |        - |      114 |      114 |       0.06 | *
    |      880 |        - |      113 |      113 |       0.06 | *
    |      891 |        - |      112 |      112 |       0.06 | *
    |      903 |        - |      111 |      111 |       0.06 | *
    |      916 |        - |      109 |      109 |       0.06 | *
    |      966 |        - |      108 |      108 |       0.06 | *
    |      974 |        - |      107 |      107 |       0.06 | *
    |      984 |        - |      106 |      106 |       0.06 | *
    |     1038 |        - |      104 |      104 |       0.06 | *
    |     1088 |        - |      103 |      103 |       0.06 | *
    |     1099 |        - |      102 |      102 |       0.06 | *
    |     1109 |        - |      101 |      101 |       0.06 | *
    |     1177 |        - |      100 |      100 |       0.06 | *
    |     1219 |        - |       99 |       99 |       0.07 | *
    |     1224 |        - |       98 |       98 |       0.07 | *
    |     1227 |        - |       97 |       97 |       0.07 | *
    |     1253 |        - |       96 |       96 |       0.07 | *
    |     1270 |        - |       95 |       95 |       0.07 | *
    |     1315 |        - |       93 |       93 |       0.07 | *
    |     1513 |        - |       92 |       92 |       0.07 | *
    |     1567 |        - |       91 |       91 |       0.07 | *
    |     1652 |        - |       90 |       90 |       0.07 | *
    |     1707 |        - |       89 |       89 |       0.07 | *
    |     1708 |        - |       88 |       88 |       0.07 | *
    |     1742 |        - |       87 |       87 |       0.07 | *
    |     1949 |        - |       86 |       86 |       0.07 | *
    |     1968 |        - |       85 |       85 |       0.07 | *
    |     2013 |        - |       84 |       84 |       0.07 | *
    |     2082 |        - |       83 |       83 |       0.07 | *
    |     2086 |        - |       82 |       82 |       0.07 | *
    |     2136 |        - |       81 |       81 |       0.07 | *
    |     2285 |        - |       80 |       80 |       0.07 | *
    |     2314 |        - |       79 |       79 |       0.07 | *
    |     2356 |        - |       78 |       78 |       0.07 | *
    |     2432 |        - |       77 |       77 |       0.07 | *
    |     2433 |        - |       76 |       76 |       0.07 | *
    |     2443 |        - |       75 |       75 |       0.07 | *
    |     2453 |        - |       74 |       74 |       0.08 | *
    |     2467 |        - |       73 |       73 |       0.08 | *
    |     2468 |        - |       71 |       71 |       0.08 | *
    |     2593 |        - |       69 |       69 |       0.08 | *
