Instance....: instances/I_200_25_S_1-49_5.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=3, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1008 |     1008 |       0.00 | s0
    |        0 |        - |      969 |      969 |       0.00 | *
    |        3 |        - |      913 |      913 |       0.00 | *
    |        4 |        - |      911 |      911 |       0.00 | *
    |        9 |        - |      900 |      900 |       0.01 | *
    |       11 |        - |      871 |      871 |       0.02 | *
    |       15 |        - |      858 |      858 |       0.02 | *
    |       17 |        - |      844 |      844 |       0.02 | *
    |       18 |        - |      817 |      817 |       0.02 | *
    |       25 |        - |      803 |      803 |       0.02 | *
    |       27 |        - |      798 |      798 |       0.03 | *
    |       33 |        - |      779 |      779 |       0.03 | *
    |       41 |        - |      770 |      770 |       0.03 | *
    |       48 |        - |      759 |      759 |       0.03 | *
    |       54 |        - |      723 |      723 |       0.03 | *
    |       57 |        - |      718 |      718 |       0.03 | *
    |       58 |        - |      714 |      714 |       0.03 | *
    |       61 |        - |      710 |      710 |       0.03 | *
    |       63 |        - |      707 |      707 |       0.03 | *
    |       64 |        - |      693 |      693 |       0.03 | *
    |       67 |        - |      690 |      690 |       0.03 | *
    |       73 |        - |      687 |      687 |       0.03 | *
    |       74 |        - |      670 |      670 |       0.03 | *
    |       77 |        - |      660 |      660 |       0.03 | *
    |       80 |        - |      659 |      659 |       0.03 | *
    |       83 |        - |      658 |      658 |       0.03 | *
    |       88 |        - |      654 |      654 |       0.03 | *
    |       98 |        - |      649 |      649 |       0.03 | *
    |      100 |        - |      645 |      645 |       0.03 | *
    |      117 |        - |      643 |      643 |       0.03 | *
    |      119 |        - |      639 |      639 |       0.03 | *
    |      131 |        - |      630 |      630 |       0.03 | *
    |      133 |        - |      627 |      627 |       0.03 | *
    |      135 |        - |      624 |      624 |       0.03 | *
    |      137 |        - |      621 |      621 |       0.03 | *
    |      138 |        - |      617 |      617 |       0.03 | *
    |      148 |        - |      616 |      616 |       0.04 | *
    |      152 |        - |      600 |      600 |       0.04 | *
    |      155 |        - |      595 |      595 |       0.04 | *
    |      168 |        - |      592 |      592 |       0.04 | *
    |      174 |        - |      587 |      587 |       0.04 | *
    |      178 |        - |      583 |      583 |       0.04 | *
    |      179 |        - |      577 |      577 |       0.04 | *
    |      182 |        - |      568 |      568 |       0.04 | *
    |      189 |        - |      562 |      562 |       0.04 | *
    |      193 |        - |      557 |      557 |       0.04 | *
    |      197 |        - |      555 |      555 |       0.04 | *
    |      201 |        - |      554 |      554 |       0.04 | *
    |      209 |        - |      544 |      544 |       0.04 | *
    |      210 |        - |      541 |      541 |       0.04 | *
    |      211 |        - |      540 |      540 |       0.04 | *
    |      218 |        - |      539 |      539 |       0.04 | *
    |      219 |        - |      533 |      533 |       0.04 | *
    |      222 |        - |      532 |      532 |       0.04 | *
    |      227 |        - |      526 |      526 |       0.04 | *
    |      240 |        - |      524 |      524 |       0.04 | *
    |      255 |        - |      518 |      518 |       0.04 | *
    |      262 |        - |      517 |      517 |       0.04 | *
    |      263 |        - |      515 |      515 |       0.04 | *
    |      285 |        - |      511 |      511 |       0.04 | *
    |      287 |        - |      510 |      510 |       0.04 | *
    |      291 |        - |      506 |      506 |       0.04 | *
