Instance....: instances/I_150_15_S_1-49_6.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=3, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1066 |     1066 |       0.00 | s0
    |        5 |        - |     1050 |     1050 |       0.02 | *
    |        6 |        - |     1015 |     1015 |       0.02 | *
    |        9 |        - |      975 |      975 |       0.02 | *
    |       14 |        - |      940 |      940 |       0.02 | *
    |       15 |        - |      893 |      893 |       0.02 | *
    |       16 |        - |      854 |      854 |       0.03 | *
    |       21 |        - |      832 |      832 |       0.03 | *
    |       28 |        - |      794 |      794 |       0.03 | *
    |       32 |        - |      791 |      791 |       0.03 | *
    |       35 |        - |      783 |      783 |       0.03 | *
    |       37 |        - |      773 |      773 |       0.03 | *
    |       39 |        - |      769 |      769 |       0.03 | *
    |       44 |        - |      753 |      753 |       0.03 | *
    |       46 |        - |      752 |      752 |       0.03 | *
    |       50 |        - |      730 |      730 |       0.03 | *
    |       60 |        - |      729 |      729 |       0.03 | *
    |       68 |        - |      715 |      715 |       0.03 | *
    |       70 |        - |      709 |      709 |       0.03 | *
    |       72 |        - |      705 |      705 |       0.03 | *
    |       83 |        - |      698 |      698 |       0.03 | *
    |       85 |        - |      696 |      696 |       0.03 | *
    |       98 |        - |      691 |      691 |       0.03 | *
    |      101 |        - |      682 |      682 |       0.04 | *
    |      106 |        - |      679 |      679 |       0.04 | *
    |      108 |        - |      678 |      678 |       0.04 | *
    |      110 |        - |      673 |      673 |       0.04 | *
    |      115 |        - |      670 |      670 |       0.04 | *
    |      119 |        - |      657 |      657 |       0.04 | *
    |      125 |        - |      656 |      656 |       0.04 | *
    |      132 |        - |      654 |      654 |       0.04 | *
    |      135 |        - |      649 |      649 |       0.04 | *
    |      144 |        - |      645 |      645 |       0.04 | *
    |      146 |        - |      641 |      641 |       0.04 | *
    |      153 |        - |      640 |      640 |       0.04 | *
    |      155 |        - |      639 |      639 |       0.04 | *
    |      162 |        - |      638 |      638 |       0.04 | *
    |      168 |        - |      636 |      636 |       0.04 | *
    |      171 |        - |      631 |      631 |       0.04 | *
    |      175 |        - |      630 |      630 |       0.04 | *
    |      183 |        - |      623 |      623 |       0.04 | *
    |      187 |        - |      622 |      622 |       0.04 | *
    |      199 |        - |      619 |      619 |       0.04 | *
    |      200 |        - |      612 |      612 |       0.04 | *
    |      204 |        - |      608 |      608 |       0.04 | *
    |      205 |        - |      602 |      602 |       0.04 | *
    |      223 |        - |      600 |      600 |       0.04 | *
    |      229 |        - |      599 |      599 |       0.04 | *
    |      235 |        - |      598 |      598 |       0.04 | *
    |      240 |        - |      587 |      587 |       0.04 | *
    |      243 |        - |      573 |      573 |       0.05 | *
    |      245 |        - |      569 |      569 |       0.05 | *
    |      249 |        - |      567 |      567 |       0.05 | *
    |      268 |        - |      563 |      563 |       0.05 | *
    |      272 |        - |      562 |      562 |       0.05 | *
    |      273 |        - |      560 |      560 |       0.05 | *
    |      274 |        - |      553 |      553 |       0.05 | *
    |      276 |        - |      548 |      548 |       0.05 | *
    |      284 |        - |      545 |      545 |       0.05 | *
    |      288 |        - |      543 |      543 |       0.05 | *
    |      306 |        - |      542 |      542 |       0.05 | *
    |      307 |        - |      539 |      539 |       0.05 | *
    |      317 |        - |      538 |      538 |       0.05 | *
    |      318 |        - |      537 |      537 |       0.05 | *
    |      322 |        - |      536 |      536 |       0.05 | *
    |      338 |        - |      535 |      535 |       0.05 | *
    |      356 |        - |      527 |      527 |       0.05 | *
    |      362 |        - |      523 |      523 |       0.05 | *
    |      365 |        - |      519 |      519 |       0.05 | *
    |      368 |        - |      513 |      513 |       0.05 | *
    |      379 |        - |      508 |      508 |       0.05 | *
    |      382 |        - |      507 |      507 |       0.05 | *
    |      385 |        - |      505 |      505 |       0.05 | *
    |      394 |        - |      502 |      502 |       0.05 | *
    |      404 |        - |      499 |      499 |       0.05 | *
    |      410 |        - |      496 |      496 |       0.05 | *
    |      416 |        - |      495 |      495 |       0.05 | *
    |      418 |        - |      488 |      488 |       0.05 | *
    |      447 |        - |      486 |      486 |       0.06 | *
    |      451 |        - |      484 |      484 |       0.06 | *
    |      456 |        - |      483 |      483 |       0.06 | *
    |      458 |        - |      482 |      482 |       0.06 | *
    |      463 |        - |      475 |      475 |       0.06 | *
    |      472 |        - |      473 |      473 |       0.06 | *
    |      488 |        - |      471 |      471 |       0.06 | *
    |      503 |        - |      470 |      470 |       0.06 | *
    |      565 |        - |      469 |      469 |       0.06 | *
    |      581 |        - |      466 |      466 |       0.06 | *
    |      589 |        - |      464 |      464 |       0.06 | *
    |      595 |        - |      463 |      463 |       0.06 | *
    |      596 |        - |      462 |      462 |       0.06 | *
    |      600 |        - |      461 |      461 |       0.06 | *
    |      602 |        - |      460 |      460 |       0.06 | *
    |      623 |        - |      458 |      458 |       0.06 | *
    |      633 |        - |      452 |      452 |       0.06 | *
    |      634 |        - |      451 |      451 |       0.06 | *
    |      635 |        - |      450 |      450 |       0.06 | *
    |      647 |        - |      446 |      446 |       0.06 | *
    |      650 |        - |      444 |      444 |       0.06 | *
    |      652 |        - |      443 |      443 |       0.06 | *
    |      667 |        - |      439 |      439 |       0.06 | *
    |      745 |        - |      430 |      430 |       0.06 | *
    |      763 |        - |      428 |      428 |       0.07 | *
    |      804 |        - |      426 |      426 |       0.07 | *
    |      814 |        - |      425 |      425 |       0.07 | *
    |      859 |        - |      418 |      418 |       0.07 | *
    |      901 |        - |      417 |      417 |       0.07 | *
    |      957 |        - |      415 |      415 |       0.07 | *
    |      958 |        - |      414 |      414 |       0.07 | *
    |      990 |        - |      410 |      410 |       0.07 | *
    |      999 |        - |      405 |      405 |       0.07 | *
    |     1013 |        - |      402 |      402 |       0.07 | *
    |     1020 |        - |      401 |      401 |       0.07 | *
    |     1021 |        - |      396 |      396 |       0.07 | *
    |     1037 |        - |      391 |      391 |       0.07 | *
    |     1040 |        - |      389 |      389 |       0.07 | *
    |     1042 |        - |      387 |      387 |       0.07 | *
    |     1050 |        - |      382 |      382 |       0.07 | *
    |     1065 |        - |      380 |      380 |       0.07 | *
    |     1067 |        - |      376 |      376 |       0.07 | *
    |     1070 |        - |      373 |      373 |       0.07 | *
    |     1086 |        - |      369 |      369 |       0.07 | *
    |     1092 |        - |      367 |      367 |       0.07 | *
    |     1137 |        - |      364 |      364 |       0.07 | *
    |     1145 |        - |      361 |      361 |       0.08 | *
    |     1150 |        - |      360 |      360 |       0.08 | *
    |     1181 |        - |      358 |      358 |       0.08 | *
    |     1217 |        - |      353 |      353 |       0.08 | *
    |     1223 |        - |      352 |      352 |       0.08 | *
    |     1289 |        - |      350 |      350 |       0.08 | *
    |     1344 |        - |      347 |      347 |       0.08 | *
    |     1354 |        - |      344 |      344 |       0.08 | *
    |     1358 |        - |      343 |      343 |       0.08 | *
    |     1427 |        - |      338 |      338 |       0.08 | *
    |     1432 |        - |      337 |      337 |       0.08 | *
    |     1478 |        - |      336 |      336 |       0.08 | *
    |     1501 |        - |      335 |      335 |       0.08 | *
    |     1541 |        - |      331 |      331 |       0.08 | *
    |     1725 |        - |      330 |      330 |       0.08 | *
    |     1727 |        - |      328 |      328 |       0.08 | *
    |     1736 |        - |      327 |      327 |       0.08 | *
    |     1741 |        - |      326 |      326 |       0.08 | *
    |     1742 |        - |      324 |      324 |       0.08 | *
    |     1773 |        - |      323 |      323 |       0.08 | *
    |     1851 |        - |      321 |      321 |       0.09 | *
    |     1875 |        - |      319 |      319 |       0.09 | *
    |     1942 |        - |      317 |      317 |       0.09 | *
    |     1958 |        - |      316 |      316 |       0.09 | *
    |     2023 |        - |      315 |      315 |       0.09 | *
    |     2044 |        - |      314 |      314 |       0.09 | *
    |     2049 |        - |      311 |      311 |       0.09 | *
    |     2100 |        - |      310 |      310 |       0.09 | *
    |     2108 |        - |      308 |      308 |       0.09 | *
    |     2110 |        - |      307 |      307 |       0.09 | *
    |     2121 |        - |      306 |      306 |       0.09 | *
    |     2127 |        - |      304 |      304 |       0.09 | *
    |     2138 |        - |      303 |      303 |       0.09 | *
    |     2158 |        - |      300 |      300 |       0.09 | *
    |     2227 |        - |      299 |      299 |       0.09 | *
    |     2275 |        - |      297 |      297 |       0.09 | *
    |     2286 |        - |      294 |      294 |       0.09 | *
    |     2367 |        - |      293 |      293 |       0.09 | *
    |     2512 |        - |      292 |      292 |       0.09 | *
    |     2549 |        - |      291 |      291 |       0.09 | *
    |     2610 |        - |      289 |      289 |       0.09 | *
    |     2612 |        - |      288 |      288 |       0.09 | *
    |     2642 |        - |      285 |      285 |       0.09 | *
    |     2942 |        - |      284 |      284 |       0.10 | *
    |     2991 |        - |      283 |      283 |       0.10 | *
    |     2997 |        - |      279 |      279 |       0.10 | *
    |     3010 |        - |      278 |      278 |       0.10 | *
    |     3016 |        - |      277 |      277 |       0.10 | *
    |     3111 |        - |      276 |      276 |       0.10 | *
    |     3261 |        - |      275 |      275 |       0.10 | *
    |     3451 |        - |      272 |      272 |       0.10 | *
    |     3472 |        - |      271 |      271 |       0.10 | *
    |     3540 |        - |      270 |      270 |       0.10 | *
    |     3601 |        - |      269 |      269 |       0.10 | *
