Instance....: instances/I_250_10_S_1-124_9.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=3, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     3417 |     3417 |       0.00 | s0
    |        0 |        - |     3267 |     3267 |       0.00 | *
    |        2 |        - |     3224 |     3224 |       0.00 | *
    |        3 |        - |     3117 |     3117 |       0.01 | *
    |        4 |        - |     3105 |     3105 |       0.01 | *
    |        9 |        - |     3101 |     3101 |       0.02 | *
    |       10 |        - |     3077 |     3077 |       0.02 | *
    |       11 |        - |     3002 |     3002 |       0.02 | *
    |       14 |        - |     2930 |     2930 |       0.03 | *
    |       20 |        - |     2918 |     2918 |       0.03 | *
    |       27 |        - |     2849 |     2849 |       0.03 | *
    |       36 |        - |     2834 |     2834 |       0.03 | *
    |       37 |        - |     2818 |     2818 |       0.03 | *
    |       39 |        - |     2795 |     2795 |       0.03 | *
    |       40 |        - |     2742 |     2742 |       0.03 | *
    |       41 |        - |     2739 |     2739 |       0.03 | *
    |       45 |        - |     2706 |     2706 |       0.03 | *
    |       47 |        - |     2678 |     2678 |       0.03 | *
    |       49 |        - |     2655 |     2655 |       0.03 | *
    |       59 |        - |     2591 |     2591 |       0.03 | *
    |       66 |        - |     2540 |     2540 |       0.03 | *
    |       67 |        - |     2532 |     2532 |       0.03 | *
    |       77 |        - |     2509 |     2509 |       0.03 | *
    |       81 |        - |     2497 |     2497 |       0.03 | *
    |       83 |        - |     2495 |     2495 |       0.03 | *
    |       87 |        - |     2493 |     2493 |       0.03 | *
    |       89 |        - |     2488 |     2488 |       0.03 | *
    |       98 |        - |     2453 |     2453 |       0.03 | *
    |      100 |        - |     2368 |     2368 |       0.03 | *
    |      101 |        - |     2338 |     2338 |       0.03 | *
    |      102 |        - |     2333 |     2333 |       0.03 | *
    |      107 |        - |     2316 |     2316 |       0.04 | *
    |      109 |        - |     2281 |     2281 |       0.04 | *
    |      113 |        - |     2238 |     2238 |       0.04 | *
    |      117 |        - |     2235 |     2235 |       0.04 | *
    |      125 |        - |     2183 |     2183 |       0.04 | *
    |      129 |        - |     2182 |     2182 |       0.04 | *
    |      137 |        - |     2180 |     2180 |       0.04 | *
    |      141 |        - |     2175 |     2175 |       0.04 | *
    |      145 |        - |     2172 |     2172 |       0.04 | *
    |      146 |        - |     2142 |     2142 |       0.04 | *
    |      151 |        - |     2132 |     2132 |       0.04 | *
    |      152 |        - |     2118 |     2118 |       0.04 | *
    |      153 |        - |     2114 |     2114 |       0.04 | *
    |      173 |        - |     2106 |     2106 |       0.04 | *
    |      180 |        - |     2085 |     2085 |       0.04 | *
    |      186 |        - |     2084 |     2084 |       0.04 | *
    |      189 |        - |     2079 |     2079 |       0.04 | *
    |      190 |        - |     2070 |     2070 |       0.04 | *
    |      192 |        - |     2041 |     2041 |       0.04 | *
    |      199 |        - |     2037 |     2037 |       0.04 | *
    |      201 |        - |     2024 |     2024 |       0.04 | *
    |      203 |        - |     2016 |     2016 |       0.04 | *
    |      204 |        - |     2002 |     2002 |       0.04 | *
    |      206 |        - |     1992 |     1992 |       0.04 | *
    |      208 |        - |     1976 |     1976 |       0.04 | *
    |      212 |        - |     1970 |     1970 |       0.04 | *
    |      217 |        - |     1969 |     1969 |       0.04 | *
    |      220 |        - |     1960 |     1960 |       0.04 | *
    |      233 |        - |     1947 |     1947 |       0.05 | *
    |      237 |        - |     1942 |     1942 |       0.05 | *
    |      254 |        - |     1941 |     1941 |       0.05 | *
    |      260 |        - |     1919 |     1919 |       0.05 | *
    |      266 |        - |     1917 |     1917 |       0.05 | *
    |      283 |        - |     1914 |     1914 |       0.05 | *
    |      285 |        - |     1891 |     1891 |       0.05 | *
    |      286 |        - |     1880 |     1880 |       0.05 | *
    |      312 |        - |     1865 |     1865 |       0.05 | *
    |      315 |        - |     1863 |     1863 |       0.05 | *
    |      317 |        - |     1850 |     1850 |       0.05 | *
    |      327 |        - |     1845 |     1845 |       0.05 | *
    |      338 |        - |     1840 |     1840 |       0.05 | *
    |      344 |        - |     1820 |     1820 |       0.05 | *
    |      367 |        - |     1806 |     1806 |       0.05 | *
    |      374 |        - |     1795 |     1795 |       0.05 | *
    |      384 |        - |     1794 |     1794 |       0.05 | *
    |      390 |        - |     1792 |     1792 |       0.05 | *
    |      393 |        - |     1777 |     1777 |       0.05 | *
    |      400 |        - |     1765 |     1765 |       0.05 | *
    |      418 |        - |     1750 |     1750 |       0.05 | *
    |      421 |        - |     1749 |     1749 |       0.05 | *
    |      429 |        - |     1746 |     1746 |       0.05 | *
    |      432 |        - |     1744 |     1744 |       0.05 | *
    |      436 |        - |     1732 |     1732 |       0.05 | *
    |      438 |        - |     1729 |     1729 |       0.05 | *
    |      441 |        - |     1726 |     1726 |       0.05 | *
    |      446 |        - |     1700 |     1700 |       0.05 | *
    |      462 |        - |     1690 |     1690 |       0.06 | *
    |      489 |        - |     1682 |     1682 |       0.06 | *
    |      497 |        - |     1679 |     1679 |       0.06 | *
    |      503 |        - |     1670 |     1670 |       0.06 | *
    |      519 |        - |     1666 |     1666 |       0.06 | *
    |      522 |        - |     1664 |     1664 |       0.06 | *
    |      527 |        - |     1662 |     1662 |       0.06 | *
    |      532 |        - |     1651 |     1651 |       0.06 | *
    |      535 |        - |     1621 |     1621 |       0.06 | *
    |      540 |        - |     1608 |     1608 |       0.06 | *
    |      545 |        - |     1606 |     1606 |       0.06 | *
    |      577 |        - |     1602 |     1602 |       0.06 | *
    |      602 |        - |     1601 |     1601 |       0.06 | *
    |      632 |        - |     1599 |     1599 |       0.06 | *
    |      669 |        - |     1593 |     1593 |       0.06 | *
    |      672 |        - |     1587 |     1587 |       0.06 | *
    |      686 |        - |     1581 |     1581 |       0.06 | *
    |      703 |        - |     1580 |     1580 |       0.06 | *
    |      704 |        - |     1572 |     1572 |       0.06 | *
    |      720 |        - |     1564 |     1564 |       0.06 | *
    |      759 |        - |     1563 |     1563 |       0.06 | *
