Instance....: instances/I_100_10_S_1-124_5.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=0, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     2067 |     2067 |       0.00 | s0
    |        0 |        - |     2045 |     2045 |       0.00 | *
    |        2 |        - |     2035 |     2035 |       0.02 | *
    |        3 |        - |     1942 |     1942 |       0.02 | *
    |        5 |        - |     1865 |     1865 |       0.02 | *
    |        7 |        - |     1646 |     1646 |       0.02 | *
    |       10 |        - |     1568 |     1568 |       0.03 | *
    |       12 |        - |     1555 |     1555 |       0.03 | *
    |       16 |        - |     1491 |     1491 |       0.03 | *
    |       18 |        - |     1412 |     1412 |       0.03 | *
    |       20 |        - |     1318 |     1318 |       0.03 | *
    |       34 |        - |     1258 |     1258 |       0.03 | *
    |       41 |        - |     1257 |     1257 |       0.03 | *
    |       42 |        - |     1234 |     1234 |       0.03 | *
    |       47 |        - |     1164 |     1164 |       0.03 | *
    |       51 |        - |     1126 |     1126 |       0.03 | *
    |       58 |        - |     1113 |     1113 |       0.03 | *
    |       62 |        - |     1060 |     1060 |       0.03 | *
    |       99 |        - |     1052 |     1052 |       0.03 | *
    |      106 |        - |     1040 |     1040 |       0.03 | *
    |      114 |        - |     1035 |     1035 |       0.03 | *
    |      115 |        - |     1023 |     1023 |       0.03 | *
    |      126 |        - |      998 |      998 |       0.03 | *
    |      128 |        - |      992 |      992 |       0.03 | *
    |      133 |        - |      979 |      979 |       0.04 | *
    |      136 |        - |      978 |      978 |       0.04 | *
    |      139 |        - |      970 |      970 |       0.04 | *
    |      140 |        - |      967 |      967 |       0.04 | *
    |      160 |        - |      950 |      950 |       0.04 | *
    |      164 |        - |      949 |      949 |       0.04 | *
    |      166 |        - |      945 |      945 |       0.04 | *
    |      168 |        - |      924 |      924 |       0.04 | *
    |      169 |        - |      912 |      912 |       0.04 | *
    |      175 |        - |      911 |      911 |       0.04 | *
    |      176 |        - |      906 |      906 |       0.04 | *
    |      182 |        - |      903 |      903 |       0.04 | *
    |      194 |        - |      884 |      884 |       0.04 | *
    |      196 |        - |      883 |      883 |       0.04 | *
    |      200 |        - |      880 |      880 |       0.04 | *
    |      209 |        - |      878 |      878 |       0.04 | *
    |      210 |        - |      874 |      874 |       0.04 | *
    |      211 |        - |      844 |      844 |       0.04 | *
    |      225 |        - |      836 |      836 |       0.04 | *
    |      228 |        - |      816 |      816 |       0.04 | *
    |      238 |        - |      804 |      804 |       0.04 | *
    |      244 |        - |      795 |      795 |       0.05 | *
    |      251 |        - |      783 |      783 |       0.05 | *
    |      252 |        - |      780 |      780 |       0.05 | *
    |      262 |        - |      775 |      775 |       0.05 | *
    |      295 |        - |      774 |      774 |       0.05 | *
    |      327 |        - |      769 |      769 |       0.05 | *
    |      336 |        - |      767 |      767 |       0.05 | *
    |      338 |        - |      766 |      766 |       0.05 | *
    |      349 |        - |      764 |      764 |       0.05 | *
    |      350 |        - |      759 |      759 |       0.05 | *
    |      358 |        - |      758 |      758 |       0.05 | *
    |      384 |        - |      755 |      755 |       0.05 | *
    |      395 |        - |      747 |      747 |       0.05 | *
    |      397 |        - |      746 |      746 |       0.05 | *
    |      400 |        - |      740 |      740 |       0.05 | *
    |      405 |        - |      728 |      728 |       0.05 | *
    |      411 |        - |      719 |      719 |       0.05 | *
    |      412 |        - |      718 |      718 |       0.05 | *
    |      421 |        - |      715 |      715 |       0.05 | *
    |      427 |        - |      711 |      711 |       0.05 | *
    |      430 |        - |      710 |      710 |       0.05 | *
    |      434 |        - |      707 |      707 |       0.05 | *
    |      437 |        - |      698 |      698 |       0.05 | *
    |      445 |        - |      688 |      688 |       0.05 | *
    |      489 |        - |      684 |      684 |       0.05 | *
    |      495 |        - |      681 |      681 |       0.05 | *
    |      506 |        - |      680 |      680 |       0.05 | *
    |      509 |        - |      679 |      679 |       0.06 | *
    |      525 |        - |      678 |      678 |       0.06 | *
    |      550 |        - |      671 |      671 |       0.06 | *
    |      600 |        - |      666 |      666 |       0.06 | *
    |      618 |        - |      664 |      664 |       0.06 | *
    |      678 |        - |      661 |      661 |       0.06 | *
    |      685 |        - |      657 |      657 |       0.06 | *
    |      686 |        - |      652 |      652 |       0.06 | *
    |      696 |        - |      650 |      650 |       0.06 | *
    |      699 |        - |      642 |      642 |       0.06 | *
    |      705 |        - |      639 |      639 |       0.06 | *
    |      718 |        - |      632 |      632 |       0.06 | *
    |      722 |        - |      630 |      630 |       0.06 | *
