Instance....: instances/I_250_15_S_1-9_8.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=0, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1669 |     1669 |       0.00 | s0
    |        2 |        - |     1638 |     1638 |       0.00 | *
    |        3 |        - |     1568 |     1568 |       0.01 | *
    |        4 |        - |     1560 |     1560 |       0.01 | *
    |        5 |        - |     1532 |     1532 |       0.01 | *
    |        8 |        - |     1518 |     1518 |       0.02 | *
    |       14 |        - |     1516 |     1516 |       0.03 | *
    |       15 |        - |     1410 |     1410 |       0.03 | *
    |       23 |        - |     1364 |     1364 |       0.03 | *
    |       25 |        - |     1354 |     1354 |       0.03 | *
    |       27 |        - |     1324 |     1324 |       0.03 | *
    |       28 |        - |     1322 |     1322 |       0.03 | *
    |       41 |        - |     1316 |     1316 |       0.03 | *
    |       44 |        - |     1295 |     1295 |       0.03 | *
    |       46 |        - |     1283 |     1283 |       0.03 | *
    |       52 |        - |     1282 |     1282 |       0.03 | *
    |       57 |        - |     1280 |     1280 |       0.03 | *
    |       59 |        - |     1278 |     1278 |       0.03 | *
    |       60 |        - |     1264 |     1264 |       0.03 | *
    |       63 |        - |     1257 |     1257 |       0.03 | *
    |       66 |        - |     1243 |     1243 |       0.03 | *
    |       70 |        - |     1225 |     1225 |       0.03 | *
    |       71 |        - |     1221 |     1221 |       0.03 | *
    |       74 |        - |     1219 |     1219 |       0.03 | *
    |       77 |        - |     1192 |     1192 |       0.04 | *
    |       82 |        - |     1170 |     1170 |       0.04 | *
    |       86 |        - |     1165 |     1165 |       0.04 | *
    |       87 |        - |     1160 |     1160 |       0.04 | *
    |       88 |        - |     1154 |     1154 |       0.04 | *
    |       91 |        - |     1153 |     1153 |       0.04 | *
    |       92 |        - |     1151 |     1151 |       0.04 | *
    |       96 |        - |     1148 |     1148 |       0.04 | *
    |      105 |        - |     1147 |     1147 |       0.04 | *
    |      110 |        - |     1143 |     1143 |       0.04 | *
    |      113 |        - |     1142 |     1142 |       0.04 | *
    |      115 |        - |     1137 |     1137 |       0.04 | *
    |      116 |        - |     1132 |     1132 |       0.04 | *
    |      117 |        - |     1130 |     1130 |       0.04 | *
    |      118 |        - |     1128 |     1128 |       0.04 | *
    |      126 |        - |     1119 |     1119 |       0.04 | *
    |      127 |        - |     1117 |     1117 |       0.04 | *
    |      128 |        - |     1116 |     1116 |       0.04 | *
    |      136 |        - |     1097 |     1097 |       0.04 | *
    |      138 |        - |     1092 |     1092 |       0.04 | *
    |      139 |        - |     1086 |     1086 |       0.04 | *
    |      142 |        - |     1081 |     1081 |       0.04 | *
    |      144 |        - |     1070 |     1070 |       0.04 | *
    |      150 |        - |     1068 |     1068 |       0.04 | *
    |      160 |        - |     1067 |     1067 |       0.05 | *
    |      162 |        - |     1041 |     1041 |       0.05 | *
    |      178 |        - |     1038 |     1038 |       0.05 | *
    |      183 |        - |     1031 |     1031 |       0.05 | *
    |      186 |        - |     1030 |     1030 |       0.05 | *
    |      197 |        - |     1021 |     1021 |       0.05 | *
    |      199 |        - |     1011 |     1011 |       0.05 | *
    |      203 |        - |     1009 |     1009 |       0.05 | *
    |      220 |        - |     1001 |     1001 |       0.05 | *
    |      222 |        - |      998 |      998 |       0.05 | *
    |      223 |        - |      995 |      995 |       0.05 | *
    |      226 |        - |      993 |      993 |       0.05 | *
    |      229 |        - |      988 |      988 |       0.05 | *
    |      232 |        - |      987 |      987 |       0.05 | *
    |      235 |        - |      986 |      986 |       0.05 | *
    |      237 |        - |      980 |      980 |       0.05 | *
    |      240 |        - |      976 |      976 |       0.05 | *
    |      243 |        - |      973 |      973 |       0.05 | *
    |      253 |        - |      956 |      956 |       0.05 | *
    |      262 |        - |      952 |      952 |       0.05 | *
    |      278 |        - |      949 |      949 |       0.05 | *
    |      281 |        - |      948 |      948 |       0.05 | *
    |      286 |        - |      947 |      947 |       0.05 | *
    |      293 |        - |      945 |      945 |       0.05 | *
    |      297 |        - |      944 |      944 |       0.05 | *
    |      301 |        - |      943 |      943 |       0.05 | *
    |      303 |        - |      936 |      936 |       0.05 | *
    |      310 |        - |      935 |      935 |       0.05 | *
    |      314 |        - |      934 |      934 |       0.05 | *
    |      317 |        - |      931 |      931 |       0.05 | *
    |      320 |        - |      920 |      920 |       0.05 | *
    |      322 |        - |      910 |      910 |       0.05 | *
    |      327 |        - |      906 |      906 |       0.05 | *
    |      333 |        - |      900 |      900 |       0.06 | *
    |      339 |        - |      899 |      899 |       0.06 | *
    |      341 |        - |      893 |      893 |       0.06 | *
    |      342 |        - |      892 |      892 |       0.06 | *
    |      351 |        - |      891 |      891 |       0.06 | *
    |      355 |        - |      888 |      888 |       0.06 | *
    |      358 |        - |      887 |      887 |       0.06 | *
    |      359 |        - |      886 |      886 |       0.06 | *
    |      360 |        - |      885 |      885 |       0.06 | *
    |      365 |        - |      881 |      881 |       0.06 | *
    |      375 |        - |      879 |      879 |       0.06 | *
    |      382 |        - |      878 |      878 |       0.06 | *
    |      385 |        - |      875 |      875 |       0.06 | *
    |      388 |        - |      873 |      873 |       0.06 | *
    |      393 |        - |      872 |      872 |       0.06 | *
    |      394 |        - |      868 |      868 |       0.06 | *
    |      407 |        - |      857 |      857 |       0.06 | *
    |      419 |        - |      856 |      856 |       0.06 | *
    |      423 |        - |      850 |      850 |       0.06 | *
    |      442 |        - |      840 |      840 |       0.06 | *
    |      447 |        - |      838 |      838 |       0.06 | *
    |      450 |        - |      836 |      836 |       0.06 | *
    |      452 |        - |      834 |      834 |       0.06 | *
    |      456 |        - |      833 |      833 |       0.06 | *
    |      457 |        - |      827 |      827 |       0.06 | *
    |      459 |        - |      825 |      825 |       0.06 | *
    |      462 |        - |      822 |      822 |       0.06 | *
    |      465 |        - |      821 |      821 |       0.06 | *
    |      467 |        - |      819 |      819 |       0.06 | *
    |      472 |        - |      817 |      817 |       0.06 | *
    |      475 |        - |      814 |      814 |       0.06 | *
    |      480 |        - |      811 |      811 |       0.06 | *
    |      486 |        - |      809 |      809 |       0.06 | *
    |      500 |        - |      808 |      808 |       0.06 | *
    |      518 |        - |      805 |      805 |       0.07 | *
    |      523 |        - |      802 |      802 |       0.07 | *
    |      532 |        - |      798 |      798 |       0.07 | *
    |      534 |        - |      797 |      797 |       0.07 | *
    |      543 |        - |      796 |      796 |       0.07 | *
    |      571 |        - |      795 |      795 |       0.07 | *
    |      577 |        - |      792 |      792 |       0.07 | *
    |      579 |        - |      788 |      788 |       0.07 | *
    |      582 |        - |      785 |      785 |       0.07 | *
    |      585 |        - |      780 |      780 |       0.07 | *
    |      589 |        - |      775 |      775 |       0.07 | *
    |      591 |        - |      771 |      771 |       0.07 | *
    |      602 |        - |      766 |      766 |       0.07 | *
    |      605 |        - |      763 |      763 |       0.07 | *
    |      617 |        - |      762 |      762 |       0.07 | *
    |      624 |        - |      761 |      761 |       0.07 | *
    |      626 |        - |      753 |      753 |       0.07 | *
    |      629 |        - |      745 |      745 |       0.07 | *
    |      630 |        - |      744 |      744 |       0.07 | *
    |      640 |        - |      740 |      740 |       0.07 | *
    |      647 |        - |      738 |      738 |       0.07 | *
    |      659 |        - |      730 |      730 |       0.07 | *
    |      667 |        - |      717 |      717 |       0.07 | *
    |      685 |        - |      713 |      713 |       0.07 | *
    |      694 |        - |      712 |      712 |       0.07 | *
    |      712 |        - |      708 |      708 |       0.07 | *
    |      723 |        - |      706 |      706 |       0.07 | *
    |      725 |        - |      705 |      705 |       0.07 | *
    |      729 |        - |      701 |      701 |       0.07 | *
    |      741 |        - |      699 |      699 |       0.08 | *
    |      759 |        - |      698 |      698 |       0.08 | *
    |      774 |        - |      696 |      696 |       0.08 | *
    |      776 |        - |      694 |      694 |       0.08 | *
    |      777 |        - |      693 |      693 |       0.08 | *
    |      788 |        - |      692 |      692 |       0.08 | *
    |      795 |        - |      686 |      686 |       0.08 | *
    |      827 |        - |      684 |      684 |       0.08 | *
    |      828 |        - |      682 |      682 |       0.08 | *
    |      829 |        - |      681 |      681 |       0.08 | *
    |      850 |        - |      680 |      680 |       0.08 | *
    |      851 |        - |      677 |      677 |       0.08 | *
    |      860 |        - |      674 |      674 |       0.08 | *
    |      865 |        - |      673 |      673 |       0.08 | *
    |      873 |        - |      671 |      671 |       0.08 | *
    |      875 |        - |      669 |      669 |       0.08 | *
    |      896 |        - |      665 |      665 |       0.08 | *
    |      901 |        - |      661 |      661 |       0.08 | *
    |      905 |        - |      655 |      655 |       0.08 | *
    |      908 |        - |      652 |      652 |       0.08 | *
    |      914 |        - |      651 |      651 |       0.08 | *
    |      916 |        - |      647 |      647 |       0.08 | *
    |      919 |        - |      646 |      646 |       0.08 | *
    |      935 |        - |      644 |      644 |       0.08 | *
    |      936 |        - |      640 |      640 |       0.08 | *
    |      939 |        - |      638 |      638 |       0.08 | *
    |      942 |        - |      634 |      634 |       0.08 | *
    |      943 |        - |      633 |      633 |       0.08 | *
    |      952 |        - |      632 |      632 |       0.09 | *
    |      953 |        - |      631 |      631 |       0.09 | *
    |      961 |        - |      630 |      630 |       0.09 | *
    |      987 |        - |      625 |      625 |       0.09 | *
    |      990 |        - |      622 |      622 |       0.09 | *
    |      996 |        - |      618 |      618 |       0.09 | *
    |     1000 |        - |      614 |      614 |       0.09 | *
    |     1054 |        - |      612 |      612 |       0.09 | *
    |     1065 |        - |      610 |      610 |       0.09 | *
