Instance....: instances/I_200_25_S_1-9_7.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      966 |      966 |       0.01 | s0
    |        1 |        - |      912 |      912 |       0.01 | *
    |        2 |        - |      899 |      899 |       0.01 | *
    |        4 |        - |      886 |      886 |       0.04 | *
    |        5 |        - |      846 |      846 |       0.04 | *
    |        7 |        - |      814 |      814 |       0.04 | *
    |        8 |        - |      800 |      800 |       0.04 | *
    |       14 |        - |      790 |      790 |       0.04 | *
    |       17 |        - |      786 |      786 |       0.05 | *
    |       21 |        - |      785 |      785 |       0.05 | *
    |       22 |        - |      782 |      782 |       0.05 | *
    |       27 |        - |      774 |      774 |       0.05 | *
    |       30 |        - |      760 |      760 |       0.05 | *
    |       51 |        - |      756 |      756 |       0.05 | *
    |       52 |        - |      751 |      751 |       0.06 | *
    |       59 |        - |      739 |      739 |       0.06 | *
    |       60 |        - |      738 |      738 |       0.06 | *
    |       64 |        - |      728 |      728 |       0.06 | *
    |       65 |        - |      725 |      725 |       0.06 | *
    |       66 |        - |      719 |      719 |       0.06 | *
    |       68 |        - |      716 |      716 |       0.06 | *
    |       69 |        - |      713 |      713 |       0.06 | *
    |       73 |        - |      706 |      706 |       0.06 | *
    |       78 |        - |      700 |      700 |       0.06 | *
    |       86 |        - |      695 |      695 |       0.07 | *
    |       88 |        - |      685 |      685 |       0.07 | *
    |       92 |        - |      679 |      679 |       0.07 | *
    |       93 |        - |      678 |      678 |       0.07 | *
    |       95 |        - |      656 |      656 |       0.07 | *
    |       96 |        - |      654 |      654 |       0.07 | *
    |      105 |        - |      649 |      649 |       0.07 | *
    |      106 |        - |      634 |      634 |       0.07 | *
    |      118 |        - |      627 |      627 |       0.07 | *
    |      120 |        - |      616 |      616 |       0.07 | *
    |      130 |        - |      615 |      615 |       0.08 | *
    |      137 |        - |      614 |      614 |       0.08 | *
    |      139 |        - |      613 |      613 |       0.08 | *
    |      144 |        - |      611 |      611 |       0.08 | *
    |      151 |        - |      608 |      608 |       0.08 | *
    |      157 |        - |      602 |      602 |       0.08 | *
    |      168 |        - |      601 |      601 |       0.08 | *
    |      169 |        - |      596 |      596 |       0.08 | *
    |      171 |        - |      589 |      589 |       0.08 | *
    |      172 |        - |      574 |      574 |       0.08 | *
    |      173 |        - |      571 |      571 |       0.09 | *
    |      187 |        - |      569 |      569 |       0.09 | *
    |      190 |        - |      564 |      564 |       0.09 | *
    |      214 |        - |      562 |      562 |       0.09 | *
    |      215 |        - |      543 |      543 |       0.09 | *
    |      219 |        - |      540 |      540 |       0.09 | *
    |      222 |        - |      535 |      535 |       0.09 | *
    |      224 |        - |      534 |      534 |       0.09 | *
    |      229 |        - |      533 |      533 |       0.09 | *
    |      232 |        - |      531 |      531 |       0.09 | *
    |      236 |        - |      529 |      529 |       0.09 | *
    |      243 |        - |      526 |      526 |       0.09 | *
    |      244 |        - |      523 |      523 |       0.09 | *
    |      245 |        - |      515 |      515 |       0.09 | *
    |      246 |        - |      507 |      507 |       0.10 | *
    |      247 |        - |      503 |      503 |       0.10 | *
    |      248 |        - |      502 |      502 |       0.10 | *
    |      263 |        - |      500 |      500 |       0.10 | *
    |      269 |        - |      499 |      499 |       0.10 | *
    |      270 |        - |      493 |      493 |       0.10 | *
    |      283 |        - |      489 |      489 |       0.10 | *
    |      290 |        - |      486 |      486 |       0.10 | *
    |      291 |        - |      482 |      482 |       0.10 | *
    |      292 |        - |      469 |      469 |       0.10 | *
