Instance....: instances/I_200_10_S_1-99_10.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     2699 |     2699 |       0.01 | s0
    |        1 |        - |     2697 |     2697 |       0.01 | *
    |        2 |        - |     2642 |     2642 |       0.01 | *
    |        3 |        - |     2466 |     2466 |       0.01 | *
    |        4 |        - |     2464 |     2464 |       0.01 | *
    |        7 |        - |     2435 |     2435 |       0.01 | *
    |        9 |        - |     2415 |     2415 |       0.02 | *
    |       10 |        - |     2373 |     2373 |       0.02 | *
    |       11 |        - |     2361 |     2361 |       0.02 | *
    |       13 |        - |     2344 |     2344 |       0.02 | *
    |       15 |        - |     2338 |     2338 |       0.02 | *
    |       16 |        - |     2260 |     2260 |       0.03 | *
    |       18 |        - |     2195 |     2195 |       0.03 | *
    |       21 |        - |     2112 |     2112 |       0.03 | *
    |       25 |        - |     2061 |     2061 |       0.05 | *
    |       29 |        - |     2047 |     2047 |       0.05 | *
    |       30 |        - |     1980 |     1980 |       0.05 | *
    |       44 |        - |     1970 |     1970 |       0.05 | *
    |       47 |        - |     1917 |     1917 |       0.05 | *
    |       49 |        - |     1906 |     1906 |       0.06 | *
    |       51 |        - |     1904 |     1904 |       0.06 | *
    |       53 |        - |     1899 |     1899 |       0.06 | *
    |       55 |        - |     1879 |     1879 |       0.06 | *
    |       64 |        - |     1874 |     1874 |       0.06 | *
    |       72 |        - |     1873 |     1873 |       0.06 | *
    |       84 |        - |     1871 |     1871 |       0.06 | *
    |       88 |        - |     1858 |     1858 |       0.06 | *
    |       89 |        - |     1856 |     1856 |       0.06 | *
    |       91 |        - |     1848 |     1848 |       0.06 | *
    |       93 |        - |     1832 |     1832 |       0.06 | *
    |       96 |        - |     1815 |     1815 |       0.07 | *
    |      104 |        - |     1808 |     1808 |       0.07 | *
    |      115 |        - |     1796 |     1796 |       0.07 | *
    |      116 |        - |     1791 |     1791 |       0.07 | *
    |      123 |        - |     1779 |     1779 |       0.07 | *
    |      131 |        - |     1759 |     1759 |       0.07 | *
    |      138 |        - |     1749 |     1749 |       0.07 | *
    |      144 |        - |     1704 |     1704 |       0.07 | *
    |      147 |        - |     1701 |     1701 |       0.07 | *
    |      148 |        - |     1682 |     1682 |       0.07 | *
    |      161 |        - |     1679 |     1679 |       0.08 | *
    |      170 |        - |     1675 |     1675 |       0.08 | *
    |      171 |        - |     1673 |     1673 |       0.08 | *
    |      172 |        - |     1667 |     1667 |       0.08 | *
    |      174 |        - |     1665 |     1665 |       0.08 | *
    |      175 |        - |     1660 |     1660 |       0.08 | *
    |      177 |        - |     1644 |     1644 |       0.08 | *
    |      195 |        - |     1639 |     1639 |       0.08 | *
    |      201 |        - |     1623 |     1623 |       0.08 | *
    |      203 |        - |     1617 |     1617 |       0.08 | *
    |      205 |        - |     1613 |     1613 |       0.08 | *
    |      210 |        - |     1607 |     1607 |       0.09 | *
    |      213 |        - |     1604 |     1604 |       0.09 | *
    |      218 |        - |     1596 |     1596 |       0.09 | *
    |      223 |        - |     1595 |     1595 |       0.09 | *
    |      228 |        - |     1591 |     1591 |       0.09 | *
    |      231 |        - |     1588 |     1588 |       0.09 | *
    |      238 |        - |     1573 |     1573 |       0.09 | *
    |      244 |        - |     1566 |     1566 |       0.09 | *
    |      248 |        - |     1562 |     1562 |       0.09 | *
    |      249 |        - |     1551 |     1551 |       0.09 | *
    |      250 |        - |     1536 |     1536 |       0.09 | *
    |      255 |        - |     1531 |     1531 |       0.10 | *
    |      258 |        - |     1525 |     1525 |       0.10 | *
    |      260 |        - |     1522 |     1522 |       0.10 | *
    |      263 |        - |     1521 |     1521 |       0.10 | *
    |      271 |        - |     1510 |     1510 |       0.10 | *
    |      289 |        - |     1498 |     1498 |       0.10 | *
    |      294 |        - |     1494 |     1494 |       0.10 | *
    |      299 |        - |     1492 |     1492 |       0.10 | *
    |      304 |        - |     1489 |     1489 |       0.10 | *
    |      310 |        - |     1476 |     1476 |       0.10 | *
    |      312 |        - |     1471 |     1471 |       0.10 | *
    |      315 |        - |     1470 |     1470 |       0.10 | *
    |      318 |        - |     1461 |     1461 |       0.10 | *
    |      322 |        - |     1457 |     1457 |       0.10 | *
    |      328 |        - |     1449 |     1449 |       0.11 | *
    |      346 |        - |     1426 |     1426 |       0.11 | *
    |      355 |        - |     1420 |     1420 |       0.11 | *
    |      374 |        - |     1415 |     1415 |       0.11 | *
    |      378 |        - |     1411 |     1411 |       0.11 | *
    |      388 |        - |     1404 |     1404 |       0.11 | *
    |      394 |        - |     1403 |     1403 |       0.11 | *
    |      400 |        - |     1400 |     1400 |       0.11 | *
    |      401 |        - |     1397 |     1397 |       0.11 | *
    |      405 |        - |     1389 |     1389 |       0.11 | *
    |      415 |        - |     1384 |     1384 |       0.11 | *
    |      430 |        - |     1378 |     1378 |       0.12 | *
    |      445 |        - |     1377 |     1377 |       0.12 | *
    |      452 |        - |     1366 |     1366 |       0.12 | *
    |      454 |        - |     1358 |     1358 |       0.12 | *
    |      462 |        - |     1347 |     1347 |       0.12 | *
    |      464 |        - |     1333 |     1333 |       0.12 | *
    |      475 |        - |     1314 |     1314 |       0.12 | *
    |      477 |        - |     1313 |     1313 |       0.12 | *
    |      484 |        - |     1309 |     1309 |       0.12 | *
    |      497 |        - |     1300 |     1300 |       0.13 | *
    |      516 |        - |     1298 |     1298 |       0.13 | *
    |      519 |        - |     1297 |     1297 |       0.13 | *
    |      521 |        - |     1296 |     1296 |       0.13 | *
    |      524 |        - |     1294 |     1294 |       0.13 | *
    |      534 |        - |     1271 |     1271 |       0.13 | *
    |      551 |        - |     1267 |     1267 |       0.13 | *
    |      554 |        - |     1264 |     1264 |       0.13 | *
    |      560 |        - |     1259 |     1259 |       0.13 | *
    |      583 |        - |     1257 |     1257 |       0.13 | *
    |      596 |        - |     1251 |     1251 |       0.13 | *
    |      599 |        - |     1249 |     1249 |       0.14 | *
    |      607 |        - |     1237 |     1237 |       0.14 | *
    |      618 |        - |     1230 |     1230 |       0.14 | *
    |      621 |        - |     1225 |     1225 |       0.14 | *
    |      622 |        - |     1223 |     1223 |       0.14 | *
    |      631 |        - |     1212 |     1212 |       0.14 | *
    |      656 |        - |     1206 |     1206 |       0.14 | *
