Instance....: instances/I_100_20_S_1-124_7.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      779 |      779 |       0.00 | s0
    |        0 |        - |      777 |      777 |       0.00 | *
    |        4 |        - |      768 |      768 |       0.02 | *
    |        5 |        - |      751 |      751 |       0.02 | *
    |        9 |        - |      732 |      732 |       0.02 | *
    |       10 |        - |      727 |      727 |       0.03 | *
    |       15 |        - |      724 |      724 |       0.03 | *
    |       18 |        - |      723 |      723 |       0.03 | *
    |       22 |        - |      709 |      709 |       0.03 | *
    |       30 |        - |      692 |      692 |       0.03 | *
    |       31 |        - |      684 |      684 |       0.03 | *
    |       37 |        - |      675 |      675 |       0.03 | *
    |       38 |        - |      674 |      674 |       0.03 | *
    |       49 |        - |      670 |      670 |       0.04 | *
    |       51 |        - |      667 |      667 |       0.04 | *
    |       53 |        - |      663 |      663 |       0.04 | *
    |       56 |        - |      656 |      656 |       0.04 | *
    |       65 |        - |      653 |      653 |       0.04 | *
    |       68 |        - |      623 |      623 |       0.04 | *
    |       75 |        - |      620 |      620 |       0.04 | *
    |       80 |        - |      599 |      599 |       0.04 | *
    |       82 |        - |      595 |      595 |       0.04 | *
    |       99 |        - |      591 |      591 |       0.04 | *
    |      100 |        - |      588 |      588 |       0.04 | *
    |      101 |        - |      584 |      584 |       0.04 | *
    |      102 |        - |      580 |      580 |       0.04 | *
    |      103 |        - |      578 |      578 |       0.04 | *
    |      105 |        - |      575 |      575 |       0.05 | *
    |      115 |        - |      564 |      564 |       0.05 | *
    |      116 |        - |      551 |      551 |       0.05 | *
    |      117 |        - |      541 |      541 |       0.05 | *
    |      140 |        - |      534 |      534 |       0.05 | *
    |      147 |        - |      518 |      518 |       0.05 | *
    |      155 |        - |      512 |      512 |       0.05 | *
    |      158 |        - |      500 |      500 |       0.05 | *
    |      160 |        - |      499 |      499 |       0.05 | *
    |      164 |        - |      498 |      498 |       0.05 | *
    |      217 |        - |      489 |      489 |       0.05 | *
