Instance....: instances/I_150_25_S_1-124_2.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1634 |     1634 |       0.01 | s0
    |        0 |        - |     1472 |     1472 |       0.01 | *
    |        6 |        - |     1373 |     1373 |       0.01 | *
    |        8 |        - |     1342 |     1342 |       0.01 | *
    |       13 |        - |     1216 |     1216 |       0.02 | *
    |       14 |        - |     1153 |     1153 |       0.02 | *
    |       18 |        - |     1106 |     1106 |       0.05 | *
    |       20 |        - |     1055 |     1055 |       0.05 | *
    |       22 |        - |     1034 |     1034 |       0.05 | *
    |       23 |        - |     1030 |     1030 |       0.06 | *
    |       25 |        - |      997 |      997 |       0.06 | *
    |       26 |        - |      957 |      957 |       0.06 | *
    |       28 |        - |      954 |      954 |       0.06 | *
    |       30 |        - |      934 |      934 |       0.06 | *
    |       34 |        - |      915 |      915 |       0.06 | *
    |       39 |        - |      907 |      907 |       0.06 | *
    |       47 |        - |      897 |      897 |       0.06 | *
    |       48 |        - |      893 |      893 |       0.06 | *
    |       50 |        - |      871 |      871 |       0.06 | *
    |       51 |        - |      858 |      858 |       0.06 | *
    |       52 |        - |      819 |      819 |       0.07 | *
    |       79 |        - |      811 |      811 |       0.07 | *
    |       81 |        - |      810 |      810 |       0.07 | *
    |       83 |        - |      782 |      782 |       0.07 | *
    |       84 |        - |      774 |      774 |       0.07 | *
    |       99 |        - |      772 |      772 |       0.07 | *
    |      112 |        - |      759 |      759 |       0.07 | *
    |      149 |        - |      754 |      754 |       0.07 | *
    |      152 |        - |      752 |      752 |       0.07 | *
    |      154 |        - |      748 |      748 |       0.07 | *
    |      159 |        - |      747 |      747 |       0.07 | *
    |      163 |        - |      733 |      733 |       0.08 | *
    |      165 |        - |      729 |      729 |       0.08 | *
    |      167 |        - |      718 |      718 |       0.08 | *
    |      173 |        - |      710 |      710 |       0.08 | *
