Instance....: instances/I_100_15_S_1-124_1.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1238 |     1238 |       0.00 | s0
    |        0 |        - |     1187 |     1187 |       0.01 | *
    |        3 |        - |     1132 |     1132 |       0.01 | *
    |        7 |        - |     1071 |     1071 |       0.03 | *
    |       10 |        - |     1054 |     1054 |       0.03 | *
    |       18 |        - |     1022 |     1022 |       0.03 | *
    |       23 |        - |     1006 |     1006 |       0.04 | *
    |       25 |        - |      995 |      995 |       0.04 | *
    |       26 |        - |      988 |      988 |       0.04 | *
    |       32 |        - |      960 |      960 |       0.04 | *
    |       37 |        - |      950 |      950 |       0.04 | *
    |       39 |        - |      915 |      915 |       0.04 | *
    |       41 |        - |      912 |      912 |       0.04 | *
    |       42 |        - |      897 |      897 |       0.04 | *
    |       44 |        - |      858 |      858 |       0.05 | *
    |       45 |        - |      857 |      857 |       0.05 | *
    |       46 |        - |      850 |      850 |       0.05 | *
    |       48 |        - |      841 |      841 |       0.05 | *
    |       50 |        - |      831 |      831 |       0.05 | *
    |       57 |        - |      810 |      810 |       0.05 | *
    |       60 |        - |      794 |      794 |       0.05 | *
    |       62 |        - |      777 |      777 |       0.05 | *
    |       85 |        - |      776 |      776 |       0.05 | *
    |       92 |        - |      775 |      775 |       0.06 | *
    |       94 |        - |      750 |      750 |       0.06 | *
    |       99 |        - |      749 |      749 |       0.06 | *
    |      115 |        - |      748 |      748 |       0.06 | *
    |      116 |        - |      716 |      716 |       0.06 | *
    |      119 |        - |      698 |      698 |       0.06 | *
    |      120 |        - |      691 |      691 |       0.06 | *
    |      130 |        - |      664 |      664 |       0.06 | *
    |      134 |        - |      659 |      659 |       0.06 | *
    |      136 |        - |      656 |      656 |       0.06 | *
