Instance....: instances/I_250_30_S_1-99_9.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1420 |     1420 |       0.00 | s0
    |        3 |        - |     1394 |     1394 |       0.01 | *
    |        5 |        - |     1351 |     1351 |       0.01 | *
    |       17 |        - |     1289 |     1289 |       0.02 | *
    |       20 |        - |     1197 |     1197 |       0.02 | *
    |       29 |        - |     1163 |     1163 |       0.03 | *
    |       30 |        - |     1131 |     1131 |       0.03 | *
    |       33 |        - |     1126 |     1126 |       0.03 | *
    |       34 |        - |     1118 |     1118 |       0.03 | *
    |       36 |        - |     1114 |     1114 |       0.03 | *
    |       37 |        - |     1113 |     1113 |       0.03 | *
    |       44 |        - |     1097 |     1097 |       0.03 | *
    |       46 |        - |     1087 |     1087 |       0.03 | *
    |       47 |        - |     1079 |     1079 |       0.03 | *
    |       49 |        - |     1058 |     1058 |       0.04 | *
    |       53 |        - |     1040 |     1040 |       0.04 | *
    |       54 |        - |     1033 |     1033 |       0.04 | *
    |       60 |        - |     1006 |     1006 |       0.04 | *
    |       61 |        - |      990 |      990 |       0.04 | *
    |       62 |        - |      978 |      978 |       0.04 | *
    |       66 |        - |      974 |      974 |       0.04 | *
    |       73 |        - |      952 |      952 |       0.04 | *
    |       74 |        - |      951 |      951 |       0.04 | *
    |       75 |        - |      933 |      933 |       0.04 | *
    |       77 |        - |      929 |      929 |       0.04 | *
    |       80 |        - |      924 |      924 |       0.04 | *
    |       81 |        - |      906 |      906 |       0.04 | *
    |       82 |        - |      901 |      901 |       0.04 | *
    |       83 |        - |      896 |      896 |       0.04 | *
    |      102 |        - |      886 |      886 |       0.05 | *
    |      104 |        - |      882 |      882 |       0.05 | *
    |      115 |        - |      874 |      874 |       0.05 | *
    |      120 |        - |      873 |      873 |       0.05 | *
    |      122 |        - |      869 |      869 |       0.05 | *
    |      123 |        - |      857 |      857 |       0.05 | *
    |      124 |        - |      850 |      850 |       0.05 | *
    |      129 |        - |      847 |      847 |       0.05 | *
    |      145 |        - |      846 |      846 |       0.05 | *
    |      148 |        - |      840 |      840 |       0.05 | *
    |      151 |        - |      838 |      838 |       0.05 | *
    |      156 |        - |      837 |      837 |       0.05 | *
    |      157 |        - |      833 |      833 |       0.05 | *
    |      164 |        - |      831 |      831 |       0.05 | *
    |      165 |        - |      826 |      826 |       0.05 | *
    |      166 |        - |      821 |      821 |       0.05 | *
    |      167 |        - |      811 |      811 |       0.06 | *
    |      168 |        - |      809 |      809 |       0.06 | *
    |      175 |        - |      805 |      805 |       0.06 | *
    |      177 |        - |      803 |      803 |       0.06 | *
    |      178 |        - |      801 |      801 |       0.06 | *
    |      182 |        - |      800 |      800 |       0.06 | *
    |      191 |        - |      797 |      797 |       0.06 | *
    |      198 |        - |      796 |      796 |       0.06 | *
    |      200 |        - |      791 |      791 |       0.06 | *
    |      227 |        - |      787 |      787 |       0.06 | *
    |      235 |        - |      785 |      785 |       0.06 | *
    |      243 |        - |      782 |      782 |       0.06 | *
    |      247 |        - |      780 |      780 |       0.06 | *
    |      248 |        - |      774 |      774 |       0.06 | *
    |      252 |        - |      768 |      768 |       0.06 | *
