Instance....: instances/I_250_10_S_1-99_2.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     2949 |     2949 |       0.01 | s0
    |        6 |        - |     2911 |     2911 |       0.03 | *
    |        7 |        - |     2883 |     2883 |       0.03 | *
    |       14 |        - |     2759 |     2759 |       0.03 | *
    |       15 |        - |     2679 |     2679 |       0.03 | *
    |       16 |        - |     2675 |     2675 |       0.03 | *
    |       18 |        - |     2617 |     2617 |       0.03 | *
    |       19 |        - |     2604 |     2604 |       0.03 | *
    |       21 |        - |     2577 |     2577 |       0.03 | *
    |       25 |        - |     2544 |     2544 |       0.03 | *
    |       27 |        - |     2526 |     2526 |       0.04 | *
    |       28 |        - |     2523 |     2523 |       0.04 | *
    |       29 |        - |     2516 |     2516 |       0.04 | *
    |       31 |        - |     2507 |     2507 |       0.04 | *
    |       32 |        - |     2497 |     2497 |       0.04 | *
    |       43 |        - |     2477 |     2477 |       0.04 | *
    |       48 |        - |     2470 |     2470 |       0.04 | *
    |       53 |        - |     2419 |     2419 |       0.04 | *
    |       54 |        - |     2417 |     2417 |       0.04 | *
    |       59 |        - |     2409 |     2409 |       0.04 | *
    |       62 |        - |     2345 |     2345 |       0.04 | *
    |       70 |        - |     2344 |     2344 |       0.04 | *
    |       71 |        - |     2328 |     2328 |       0.05 | *
    |       73 |        - |     2317 |     2317 |       0.05 | *
    |       74 |        - |     2305 |     2305 |       0.05 | *
    |       79 |        - |     2281 |     2281 |       0.05 | *
    |       80 |        - |     2280 |     2280 |       0.05 | *
    |       81 |        - |     2270 |     2270 |       0.05 | *
    |       84 |        - |     2263 |     2263 |       0.05 | *
    |       85 |        - |     2260 |     2260 |       0.05 | *
    |       86 |        - |     2246 |     2246 |       0.05 | *
    |       89 |        - |     2221 |     2221 |       0.05 | *
    |       90 |        - |     2209 |     2209 |       0.05 | *
    |      111 |        - |     2198 |     2198 |       0.05 | *
    |      112 |        - |     2188 |     2188 |       0.05 | *
    |      118 |        - |     2178 |     2178 |       0.05 | *
