Instance....: instances/I_100_25_S_1-124_8.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=2, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1044 |     1044 |       0.00 | s0
    |        3 |        - |      972 |      972 |       0.00 | *
    |        4 |        - |      834 |      834 |       0.00 | *
    |        6 |        - |      832 |      832 |       0.02 | *
    |        8 |        - |      758 |      758 |       0.02 | *
    |       29 |        - |      701 |      701 |       0.02 | *
    |       30 |        - |      693 |      693 |       0.02 | *
    |       31 |        - |      632 |      632 |       0.02 | *
    |       43 |        - |      631 |      631 |       0.02 | *
    |       47 |        - |      620 |      620 |       0.03 | *
    |       48 |        - |      603 |      603 |       0.03 | *
    |       51 |        - |      586 |      586 |       0.03 | *
    |       56 |        - |      585 |      585 |       0.03 | *
    |       58 |        - |      583 |      583 |       0.03 | *
    |       62 |        - |      582 |      582 |       0.03 | *
    |       65 |        - |      581 |      581 |       0.03 | *
    |       70 |        - |      577 |      577 |       0.03 | *
    |       73 |        - |      568 |      568 |       0.03 | *
    |       75 |        - |      563 |      563 |       0.03 | *
    |       87 |        - |      556 |      556 |       0.03 | *
    |       94 |        - |      550 |      550 |       0.03 | *
    |      104 |        - |      546 |      546 |       0.03 | *
    |      111 |        - |      521 |      521 |       0.03 | *
    |      113 |        - |      513 |      513 |       0.03 | *
    |      114 |        - |      512 |      512 |       0.03 | *
    |      116 |        - |      510 |      510 |       0.03 | *
    |      122 |        - |      508 |      508 |       0.03 | *
    |      124 |        - |      497 |      497 |       0.03 | *
    |      135 |        - |      493 |      493 |       0.03 | *
    |      152 |        - |      484 |      484 |       0.03 | *
    |      155 |        - |      477 |      477 |       0.03 | *
    |      170 |        - |      475 |      475 |       0.03 | *
    |      185 |        - |      474 |      474 |       0.03 | *
    |      189 |        - |      466 |      466 |       0.03 | *
    |      213 |        - |      458 |      458 |       0.04 | *
    |      220 |        - |      452 |      452 |       0.04 | *
    |      222 |        - |      442 |      442 |       0.04 | *
    |      225 |        - |      441 |      441 |       0.04 | *
    |      235 |        - |      424 |      424 |       0.04 | *
    |      241 |        - |      422 |      422 |       0.04 | *
    |      245 |        - |      405 |      405 |       0.04 | *
    |      249 |        - |      404 |      404 |       0.04 | *
    |      263 |        - |      399 |      399 |       0.04 | *
    |      290 |        - |      391 |      391 |       0.04 | *
    |      293 |        - |      381 |      381 |       0.04 | *
    |      297 |        - |      379 |      379 |       0.04 | *
    |      340 |        - |      377 |      377 |       0.04 | *
    |      362 |        - |      373 |      373 |       0.04 | *
    |      367 |        - |      366 |      366 |       0.04 | *
    |      371 |        - |      363 |      363 |       0.04 | *
    |      379 |        - |      360 |      360 |       0.04 | *
    |      386 |        - |      356 |      356 |       0.04 | *
    |      392 |        - |      353 |      353 |       0.04 | *
    |      395 |        - |      352 |      352 |       0.04 | *
    |      403 |        - |      351 |      351 |       0.04 | *
    |      412 |        - |      347 |      347 |       0.04 | *
    |      413 |        - |      342 |      342 |       0.04 | *
    |      422 |        - |      333 |      333 |       0.04 | *
    |      699 |        - |      332 |      332 |       0.05 | *
    |      704 |        - |      329 |      329 |       0.05 | *
    |      712 |        - |      326 |      326 |       0.05 | *
    |      716 |        - |      320 |      320 |       0.05 | *
    |      732 |        - |      317 |      317 |       0.05 | *
    |      773 |        - |      316 |      316 |       0.05 | *
    |      787 |        - |      313 |      313 |       0.05 | *
    |      827 |        - |      312 |      312 |       0.05 | *
    |      835 |        - |      310 |      310 |       0.05 | *
    |      837 |        - |      309 |      309 |       0.05 | *
    |      840 |        - |      307 |      307 |       0.05 | *
    |      844 |        - |      294 |      294 |       0.05 | *
    |      860 |        - |      293 |      293 |       0.05 | *
    |      894 |        - |      292 |      292 |       0.05 | *
    |      900 |        - |      291 |      291 |       0.05 | *
    |      915 |        - |      287 |      287 |       0.05 | *
    |      917 |        - |      286 |      286 |       0.05 | *
    |      919 |        - |      283 |      283 |       0.05 | *
    |      932 |        - |      282 |      282 |       0.05 | *
    |      975 |        - |      279 |      279 |       0.05 | *
    |      990 |        - |      277 |      277 |       0.05 | *
    |     1003 |        - |      273 |      273 |       0.05 | *
    |     1011 |        - |      270 |      270 |       0.05 | *
    |     1024 |        - |      269 |      269 |       0.05 | *
    |     1031 |        - |      268 |      268 |       0.05 | *
    |     1057 |        - |      267 |      267 |       0.05 | *
    |     1118 |        - |      264 |      264 |       0.05 | *
    |     1131 |        - |      263 |      263 |       0.05 | *
    |     1310 |        - |      260 |      260 |       0.05 | *
    |     1347 |        - |      258 |      258 |       0.06 | *
    |     1388 |        - |      253 |      253 |       0.06 | *
    |     1402 |        - |      252 |      252 |       0.06 | *
