Instance....: instances/I_100_15_S_1-49_4.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=2, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      916 |      916 |       0.00 | s0
    |        4 |        - |      818 |      818 |       0.02 | *
    |        5 |        - |      756 |      756 |       0.02 | *
    |        6 |        - |      751 |      751 |       0.02 | *
    |        9 |        - |      725 |      725 |       0.02 | *
    |       12 |        - |      714 |      714 |       0.02 | *
    |       17 |        - |      674 |      674 |       0.02 | *
    |       19 |        - |      655 |      655 |       0.02 | *
    |       21 |        - |      653 |      653 |       0.03 | *
    |       26 |        - |      645 |      645 |       0.03 | *
    |       30 |        - |      635 |      635 |       0.03 | *
    |       34 |        - |      634 |      634 |       0.03 | *
    |       40 |        - |      629 |      629 |       0.03 | *
    |       43 |        - |      618 |      618 |       0.03 | *
    |       46 |        - |      617 |      617 |       0.03 | *
    |       48 |        - |      609 |      609 |       0.03 | *
    |       49 |        - |      596 |      596 |       0.03 | *
    |       51 |        - |      569 |      569 |       0.03 | *
    |       56 |        - |      549 |      549 |       0.03 | *
    |       60 |        - |      546 |      546 |       0.03 | *
    |       62 |        - |      528 |      528 |       0.03 | *
    |       74 |        - |      526 |      526 |       0.03 | *
    |       77 |        - |      524 |      524 |       0.03 | *
    |       78 |        - |      523 |      523 |       0.03 | *
    |       86 |        - |      518 |      518 |       0.03 | *
    |       87 |        - |      504 |      504 |       0.03 | *
    |       88 |        - |      502 |      502 |       0.04 | *
    |       89 |        - |      493 |      493 |       0.04 | *
    |       92 |        - |      490 |      490 |       0.04 | *
    |       94 |        - |      484 |      484 |       0.04 | *
    |       96 |        - |      476 |      476 |       0.04 | *
    |      102 |        - |      475 |      475 |       0.04 | *
    |      106 |        - |      472 |      472 |       0.04 | *
    |      108 |        - |      469 |      469 |       0.04 | *
    |      111 |        - |      462 |      462 |       0.04 | *
    |      122 |        - |      456 |      456 |       0.04 | *
    |      155 |        - |      440 |      440 |       0.04 | *
    |      156 |        - |      439 |      439 |       0.04 | *
    |      165 |        - |      434 |      434 |       0.04 | *
    |      172 |        - |      428 |      428 |       0.04 | *
    |      174 |        - |      414 |      414 |       0.04 | *
    |      178 |        - |      410 |      410 |       0.04 | *
    |      179 |        - |      409 |      409 |       0.04 | *
    |      185 |        - |      405 |      405 |       0.04 | *
    |      189 |        - |      404 |      404 |       0.04 | *
    |      193 |        - |      390 |      390 |       0.04 | *
    |      195 |        - |      383 |      383 |       0.04 | *
    |      237 |        - |      381 |      381 |       0.04 | *
    |      247 |        - |      380 |      380 |       0.04 | *
    |      250 |        - |      371 |      371 |       0.05 | *
    |      277 |        - |      366 |      366 |       0.05 | *
    |      279 |        - |      361 |      361 |       0.05 | *
    |      285 |        - |      360 |      360 |       0.05 | *
    |      296 |        - |      357 |      357 |       0.05 | *
    |      349 |        - |      354 |      354 |       0.05 | *
    |      378 |        - |      351 |      351 |       0.05 | *
    |      381 |        - |      350 |      350 |       0.05 | *
    |      382 |        - |      346 |      346 |       0.05 | *
    |      385 |        - |      344 |      344 |       0.05 | *
    |      389 |        - |      342 |      342 |       0.05 | *
    |      404 |        - |      341 |      341 |       0.05 | *
    |      406 |        - |      339 |      339 |       0.05 | *
    |      408 |        - |      336 |      336 |       0.05 | *
    |      415 |        - |      330 |      330 |       0.05 | *
    |      416 |        - |      328 |      328 |       0.05 | *
    |      425 |        - |      325 |      325 |       0.05 | *
    |      428 |        - |      324 |      324 |       0.05 | *
    |      457 |        - |      323 |      323 |       0.05 | *
    |      497 |        - |      322 |      322 |       0.05 | *
    |      505 |        - |      321 |      321 |       0.05 | *
    |      523 |        - |      317 |      317 |       0.05 | *
    |      563 |        - |      314 |      314 |       0.05 | *
    |      611 |        - |      311 |      311 |       0.05 | *
    |      622 |        - |      308 |      308 |       0.05 | *
    |      625 |        - |      307 |      307 |       0.06 | *
    |      628 |        - |      306 |      306 |       0.06 | *
    |      643 |        - |      304 |      304 |       0.06 | *
    |      649 |        - |      302 |      302 |       0.06 | *
    |      661 |        - |      298 |      298 |       0.06 | *
    |      671 |        - |      295 |      295 |       0.06 | *
    |      675 |        - |      291 |      291 |       0.06 | *
    |      682 |        - |      289 |      289 |       0.06 | *
    |      690 |        - |      288 |      288 |       0.06 | *
    |      701 |        - |      287 |      287 |       0.06 | *
    |      735 |        - |      281 |      281 |       0.06 | *
    |      744 |        - |      277 |      277 |       0.06 | *
    |      827 |        - |      275 |      275 |       0.06 | *
    |      832 |        - |      273 |      273 |       0.06 | *
    |      840 |        - |      270 |      270 |       0.06 | *
    |      912 |        - |      269 |      269 |       0.06 | *
    |      913 |        - |      266 |      266 |       0.06 | *
    |      914 |        - |      264 |      264 |       0.06 | *
    |      916 |        - |      261 |      261 |       0.06 | *
    |      948 |        - |      259 |      259 |       0.06 | *
    |      954 |        - |      256 |      256 |       0.06 | *
    |     1002 |        - |      253 |      253 |       0.06 | *
    |     1012 |        - |      252 |      252 |       0.06 | *
    |     1401 |        - |      251 |      251 |       0.06 | *
    |     1406 |        - |      250 |      250 |       0.07 | *
    |     1442 |        - |      247 |      247 |       0.07 | *
    |     1454 |        - |      245 |      245 |       0.07 | *
    |     1457 |        - |      238 |      238 |       0.07 | *
    |     1459 |        - |      236 |      236 |       0.07 | *
    |     1479 |        - |      234 |      234 |       0.07 | *
    |     1489 |        - |      233 |      233 |       0.07 | *
    |     1499 |        - |      232 |      232 |       0.07 | *
    |     1520 |        - |      231 |      231 |       0.07 | *
    |     1521 |        - |      228 |      228 |       0.07 | *
    |     1600 |        - |      227 |      227 |       0.07 | *
    |     1642 |        - |      226 |      226 |       0.07 | *
    |     1663 |        - |      224 |      224 |       0.07 | *
    |     1678 |        - |      223 |      223 |       0.07 | *
    |     1684 |        - |      220 |      220 |       0.07 | *
    |     1685 |        - |      219 |      219 |       0.07 | *
    |     1702 |        - |      218 |      218 |       0.07 | *
    |     1790 |        - |      217 |      217 |       0.07 | *
    |     1869 |        - |      216 |      216 |       0.07 | *
    |     1977 |        - |      212 |      212 |       0.07 | *
    |     1981 |        - |      211 |      211 |       0.07 | *
    |     2095 |        - |      210 |      210 |       0.07 | *
    |     2181 |        - |      209 |      209 |       0.08 | *
    |     2203 |        - |      208 |      208 |       0.08 | *
    |     2224 |        - |      207 |      207 |       0.08 | *
    |     2334 |        - |      204 |      204 |       0.08 | *
    |     2370 |        - |      202 |      202 |       0.08 | *
    |     2385 |        - |      201 |      201 |       0.08 | *
    |     2390 |        - |      200 |      200 |       0.08 | *
    |     2402 |        - |      199 |      199 |       0.08 | *
    |     2470 |        - |      198 |      198 |       0.08 | *
    |     2518 |        - |      197 |      197 |       0.08 | *
    |     2647 |        - |      195 |      195 |       0.08 | *
    |     2684 |        - |      194 |      194 |       0.08 | *
    |     2719 |        - |      193 |      193 |       0.08 | *
    |     2796 |        - |      192 |      192 |       0.08 | *
    |     2949 |        - |      191 |      191 |       0.08 | *
    |     2965 |        - |      190 |      190 |       0.08 | *
    |     2973 |        - |      189 |      189 |       0.08 | *
    |     3155 |        - |      188 |      188 |       0.08 | *
    |     3156 |        - |      187 |      187 |       0.08 | *
    |     3493 |        - |      186 |      186 |       0.08 | *
    |     3528 |        - |      185 |      185 |       0.08 | *
    |     3583 |        - |      184 |      184 |       0.09 | *
    |     3609 |        - |      183 |      183 |       0.09 | *
    |     3611 |        - |      182 |      182 |       0.09 | *
    |     3698 |        - |      181 |      181 |       0.09 | *
    |     3706 |        - |      180 |      180 |       0.09 | *
    |     3715 |        - |      179 |      179 |       0.09 | *
    |     3967 |        - |      178 |      178 |       0.09 | *
    |     4018 |        - |      177 |      177 |       0.09 | *
    |     4082 |        - |      176 |      176 |       0.09 | *
    |     4364 |        - |      173 |      173 |       0.09 | *
    |     4370 |        - |      170 |      170 |       0.09 | *
    |     4443 |        - |      168 |      168 |       0.09 | *
    |     5004 |        - |      167 |      167 |       0.09 | *
    |     5095 |        - |      166 |      166 |       0.09 | *
    |     5101 |        - |      165 |      165 |       0.09 | *
    |     5335 |        - |      164 |      164 |       0.10 | *
    |     7043 |        - |      163 |      163 |       0.10 | *
    |     7144 |        - |      162 |      162 |       0.10 | *
    |     7151 |        - |      161 |      161 |       0.10 | *
    |     7368 |        - |      160 |      160 |       0.10 | *
    |     7475 |        - |      159 |      159 |       0.10 | *
    |     7799 |        - |      158 |      158 |       0.10 | *
    |     7806 |        - |      157 |      157 |       0.10 | *
    |     7998 |        - |      155 |      155 |       0.10 | *
    |     8198 |        - |      154 |      154 |       0.10 | *
    |     8232 |        - |      153 |      153 |       0.10 | *
    |     8248 |        - |      152 |      152 |       0.11 | *
    |     8293 |        - |      151 |      151 |       0.11 | *
    |     8410 |        - |      150 |      150 |       0.11 | *
    |     8460 |        - |      149 |      149 |       0.11 | *
    |     8676 |        - |      148 |      148 |       0.11 | *
    |     8712 |        - |      147 |      147 |       0.11 | *
    |     9723 |        - |      146 |      146 |       0.11 | *
    |     9724 |        - |      145 |      145 |       0.11 | *
    |     9834 |        - |      144 |      144 |       0.11 | *
    |      10K |        - |      143 |      143 |       0.11 | *
    |      10K |        - |      142 |      142 |       0.11 | *
    |      10K |        - |      141 |      141 |       0.11 | *
    |      11K |        - |      140 |      140 |       0.11 | *
    |      11K |        - |      139 |      139 |       0.11 | *
    |      11K |        - |      138 |      138 |       0.11 | *
    |      12K |        - |      137 |      137 |       0.12 | *
    |      12K |        - |      136 |      136 |       0.12 | *
    |      12K |        - |      135 |      135 |       0.12 | *
    |      12K |        - |      134 |      134 |       0.12 | *
    |      13K |        - |      133 |      133 |       0.12 | *
    |      13K |        - |      132 |      132 |       0.12 | *
    |      13K |        - |      131 |      131 |       0.12 | *
    |      14K |        - |      129 |      129 |       0.12 | *
    |      15K |        - |      127 |      127 |       0.12 | *
    |      15K |        - |      126 |      126 |       0.12 | *
    |      15K |        - |      125 |      125 |       0.12 | *
    |      15K |        - |      124 |      124 |       0.12 | *
    |      15K |        - |      123 |      123 |       0.12 | *
    |      16K |        - |      122 |      122 |       0.13 | *
    |      16K |        - |      121 |      121 |       0.13 | *
    |      17K |        - |      120 |      120 |       0.13 | *
    |      21K |        - |      119 |      119 |       0.14 | *
    |      21K |        - |      118 |      118 |       0.14 | *
    |      21K |        - |      117 |      117 |       0.14 | *
    |      23K |        - |      116 |      116 |       0.14 | *
    |      23K |        - |      115 |      115 |       0.14 | *
    |      26K |        - |      114 |      114 |       0.14 | *
    |      26K |        - |      112 |      112 |       0.15 | *
    |      37K |        - |      111 |      111 |       0.18 | *
    |      43K |        - |      110 |      110 |       0.20 | *
    |      47K |        - |      109 |      109 |       0.21 | *
    |      50K |        - |      108 |      108 |       0.22 | *
    |      51K |        - |      107 |      107 |       0.22 | *
    |      51K |        - |      106 |      106 |       0.22 | *
    |      54K |        - |      105 |      105 |       0.22 | *
    |      54K |        - |      104 |      104 |       0.22 | *
    |      56K |        - |      103 |      103 |       0.23 | *
    |      58K |        - |      102 |      102 |       0.23 | *
    |      69K |        - |      101 |      101 |       0.25 | *
    |      69K |        - |      100 |      100 |       0.25 | *
    |      91K |        - |       99 |       99 |       0.28 | *
    |      92K |        - |       98 |       98 |       0.28 | *
    |     103K |        - |       97 |       97 |       0.30 | *
    |     103K |        - |       96 |       96 |       0.30 | *
    |     104K |        - |       95 |       95 |       0.30 | *
    |     112K |        - |       94 |       94 |       0.31 | *
    |     311K |        - |       93 |       93 |       0.60 | *
    |     335K |        - |       92 |       92 |       0.63 | *
    |     341K |        - |       91 |       91 |       0.64 | *
    |     354K |        - |       90 |       90 |       0.66 | *
    |     371K |        - |       89 |       89 |       0.68 | *
    |     371K |        - |       88 |       88 |       0.68 | *
    |     482K |        - |       87 |       87 |       0.82 | *
    |    1519K |        - |       86 |       86 |       2.20 | *
    |    1617K |        - |       85 |       85 |       2.33 | *
    |    2350K |        - |       84 |       84 |       3.23 | *
    |    3168K |        - |       83 |       83 |       4.26 | *
    |      11M |        - |       82 |       82 |      14.31 | *
    |      11M |        - |       81 |       81 |      14.37 | *
    |      16M |        - |       80 |       80 |      21.44 | *
    |     105M |        - |       79 |       79 |     133.85 | *
    |     175M |        - |       78 |       78 |     223.54 | *
    |     176M |        - |       77 |       77 |     224.07 | *
    \--------------------------------------------------------/

Neighborhoods statistics (values in %):

    /----------------------------------------------------------------\
