Instance....: instances/I_50_10_S_1-124_5.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=2, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |      779 |      779 |       0.00 | s0
    |        2 |        - |      778 |      778 |       0.02 | *
    |        5 |        - |      714 |      714 |       0.02 | *
    |        6 |        - |      646 |      646 |       0.02 | *
    |        7 |        - |      643 |      643 |       0.02 | *
    |       16 |        - |      600 |      600 |       0.03 | *
    |       32 |        - |      555 |      555 |       0.03 | *
    |       35 |        - |      549 |      549 |       0.03 | *
    |       40 |        - |      521 |      521 |       0.03 | *
    |       42 |        - |      514 |      514 |       0.03 | *
    |       46 |        - |      510 |      510 |       0.03 | *
    |       47 |        - |      503 |      503 |       0.03 | *
    |       49 |        - |      487 |      487 |       0.03 | *
    |       57 |        - |      480 |      480 |       0.03 | *
    |       63 |        - |      464 |      464 |       0.03 | *
    |       73 |        - |      447 |      447 |       0.03 | *
    |       74 |        - |      443 |      443 |       0.03 | *
    |       78 |        - |      426 |      426 |       0.03 | *
    |       80 |        - |      414 |      414 |       0.03 | *
    |       85 |        - |      407 |      407 |       0.04 | *
    |      120 |        - |      403 |      403 |       0.04 | *
    |      126 |        - |      399 |      399 |       0.04 | *
    |      134 |        - |      394 |      394 |       0.04 | *
    |      136 |        - |      392 |      392 |       0.04 | *
    |      138 |        - |      391 |      391 |       0.04 | *
    |      142 |        - |      388 |      388 |       0.04 | *
    |      144 |        - |      381 |      381 |       0.04 | *
    |      150 |        - |      376 |      376 |       0.04 | *
    |      169 |        - |      375 |      375 |       0.04 | *
    |      172 |        - |      374 |      374 |       0.04 | *
    |      174 |        - |      362 |      362 |       0.04 | *
    |      177 |        - |      361 |      361 |       0.04 | *
    |      178 |        - |      359 |      359 |       0.04 | *
    |      181 |        - |      357 |      357 |       0.04 | *
    |      195 |        - |      356 |      356 |       0.04 | *
    |      197 |        - |      325 |      325 |       0.04 | *
    |      226 |        - |      323 |      323 |       0.04 | *
    |      256 |        - |      322 |      322 |       0.05 | *
