Instance: I_50_10_S_1-124_5_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 1800; 1; 0; 0,9999

Solution value  = 111
LB value  = 99
Solution time = 1800,0038356781
Solution status = Time_Limit

Variable	value

Cmax	111
Y_1_21	1
X_1_46_21	1
Y_1_29	1
X_1_0_29	1
Y_1_38	1
X_1_29_38	1
Y_1_46	1
X_1_38_46	1
Y_2_1	1
X_2_0_1	1
Y_2_8	1
X_2_10_8	1
Y_2_10	1
X_2_20_10	1
Y_2_20	1
X_2_41_20	1
Y_2_32	1
X_2_8_32	1
Y_2_39	1
X_2_32_39	1
Y_2_41	1
X_2_1_41	1
Y_3_26	1
X_3_44_26	1
Y_3_28	1
X_3_26_28	1
Y_3_33	1
X_3_34_33	1
Y_3_34	1
X_3_0_34	1
Y_3_37	1
X_3_28_37	1
Y_3_44	1
X_3_33_44	1
Y_4_3	1
X_4_6_3	1
Y_4_6	1
X_4_43_6	1
Y_4_17	1
X_4_0_17	1
Y_4_43	1
X_4_48_43	1
Y_4_48	1
X_4_17_48	1
Y_5_5	1
X_5_0_5	1
Y_5_14	1
X_5_5_14	1
Y_5_16	1
X_5_49_16	1
Y_5_22	1
X_5_16_22	1
Y_5_49	1
X_5_14_49	1
Y_6_9	1
X_6_23_9	1
Y_6_18	1
X_6_30_18	1
Y_6_19	1
X_6_0_19	1
Y_6_23	1
X_6_18_23	1
Y_6_30	1
X_6_19_30	1
Y_7_13	1
X_7_0_13	1
Y_7_15	1
X_7_50_15	1
Y_7_31	1
X_7_13_31	1
Y_7_50	1
X_7_31_50	1
Y_8_2	1
X_8_35_2	1
Y_8_7	1
X_8_2_7	1
Y_8_11	1
X_8_7_11	1
Y_8_35	1
X_8_45_35	1
Y_8_45	1
X_8_0_45	1
Y_9_24	1
X_9_25_24	1
Y_9_25	1
X_9_0_25	1
Y_9_36	1
X_9_47_36	1
Y_9_42	1
X_9_36_42	1
Y_9_47	1
X_9_24_47	1
Y_10_4	1
X_10_27_4	1
Y_10_12	1
X_10_0_12	1
Y_10_27	1
X_10_12_27	1
Y_10_40	1
X_10_4_40	1
X_1_21_0	1
X_2_39_0	1
X_3_37_0	1
X_4_3_0	1
X_5_22_0	1
X_6_9_0	1
X_7_15_0	1
X_8_11_0	1
X_9_42_0	1
X_10_40_0	1
U_2	2
U_3	4
U_4	1,99999999999996
U_6	3
U_7	2,99999999999981
U_8	47,0000000000004
U_9	4
U_10	46,0000000000004
U_11	3,99999999999981
U_14	0,999999999999986
U_15	3
U_16	3
U_18	2
U_20	2,00000000000003
U_21	3,00000000000006
U_22	4,0000000000001
U_23	3
U_24	1
U_26	3,00000000000001
U_27	1
U_28	4,00000000000001
U_30	1
U_31	1
U_32	48,0000000000003
U_33	1
U_35	1
U_36	2,99999999999982
U_37	5,00000000000001
U_38	1
U_39	49,0000000000003
U_40	49
U_41	1
U_42	3,99999999999982
U_43	2
U_44	2,00000000000009
U_46	2
U_47	2
U_48	1
U_49	2
U_50	1,99999999999977
