8  4  1
4
	0	89	1	95	2	7	3	22
	0	81	1	39	2	98	3	21
	0	72	1	3	2	31	3	85
	0	12	1	15	2	37	3	68
	0	76	1	2	2	45	3	69
	0	99	1	27	2	79	3	82
	0	76	1	97	2	57	3	50
	0	93	1	13	2	79	3	94
SSD
M0
0	85	19	34	86	74	69	49
95	0	14	10	67	23	46	49
32	12	0	56	71	7	91	65
9	58	89	0	13	73	87	28
7	23	83	83	0	47	10	32
85	55	39	9	60	0	61	20
36	68	28	8	82	91	0	17
58	35	51	30	49	78	72	0
M1
0	75	25	49	27	42	92	62
29	0	82	54	17	44	39	63
35	48	0	69	50	97	57	37
27	58	96	0	95	93	70	86
73	91	59	64	0	22	87	2
75	19	65	23	95	0	9	75
2	63	24	69	58	44	0	50
4	57	56	86	9	50	20	0
M2
0	40	46	48	13	60	99	89
51	0	70	82	47	26	92	50
89	51	0	51	39	95	22	90
99	77	85	0	74	72	66	56
21	17	69	53	0	5	24	99
22	38	46	30	71	0	94	24
34	58	49	17	10	64	0	43
47	2	76	4	12	62	60	0
M3
0	72	38	20	75	20	80	47
92	0	50	76	51	81	38	19
11	14	0	29	11	56	79	9
4	50	7	0	25	43	20	57
9	75	55	8	0	31	72	60
59	93	92	37	34	0	47	89
24	39	71	23	33	18	0	62
35	52	21	23	8	96	50	0
