8  3  1
3
	0	48	1	23	2	90
	0	50	1	69	2	65
	0	62	1	52	2	99
	0	96	1	95	2	56
	0	81	1	27	2	87
	0	33	1	67	2	14
	0	67	1	66	2	20
	0	87	1	39	2	27
SSD
M0
0	52	16	1	48	15	124	34
91	0	40	59	57	100	19	12
40	71	0	89	42	14	112	82
103	40	45	0	74	60	77	25
74	25	14	90	0	41	99	109
39	80	9	57	94	0	82	53
76	89	77	39	94	61	0	9
54	83	50	26	65	64	50	0
M1
0	48	5	27	96	6	32	89
5	0	96	49	90	57	8	111
112	80	0	1	119	88	34	18
122	19	110	0	2	52	47	28
21	30	99	80	0	103	20	4
68	35	4	7	104	0	94	39
33	105	60	54	41	40	0	115
46	3	35	77	114	58	111	0
M2
0	11	45	56	99	71	66	92
35	0	99	69	70	57	103	80
83	31	0	106	99	86	100	45
37	80	94	0	10	40	99	38
94	9	45	21	0	50	26	69
102	96	71	14	67	0	29	44
35	26	12	48	103	118	0	27
1	81	114	58	92	120	114	0
