150  10  1
10
	0	59	1	34	2	70	3	13	4	20	5	12	6	64	7	52	8	65	9	49
	0	56	1	55	2	24	3	27	4	36	5	51	6	8	7	84	8	72	9	40
	0	3	1	94	2	99	3	21	4	76	5	2	6	1	7	55	8	16	9	70
	0	16	1	62	2	79	3	94	4	35	5	99	6	98	7	9	8	93	9	66
	0	85	1	82	2	61	3	41	4	35	5	65	6	84	7	46	8	94	9	68
	0	37	1	81	2	79	3	48	4	81	5	85	6	38	7	49	8	45	9	20
	0	91	1	35	2	79	3	74	4	12	5	83	6	26	7	34	8	12	9	47
	0	34	1	72	2	46	3	10	4	96	5	54	6	69	7	69	8	87	9	59
	0	92	1	34	2	42	3	57	4	17	5	35	6	83	7	7	8	60	9	59
	0	4	1	54	2	97	3	70	4	62	5	47	6	68	7	80	8	32	9	96
	0	44	1	78	2	34	3	51	4	39	5	28	6	29	7	74	8	13	9	99
	0	42	1	14	2	14	3	82	4	73	5	35	6	39	7	16	8	90	9	42
	0	14	1	23	2	18	3	1	4	35	5	18	6	71	7	56	8	14	9	55
	0	86	1	92	2	11	3	18	4	64	5	86	6	64	7	73	8	24	9	56
	0	32	1	33	2	16	3	87	4	30	5	2	6	60	7	9	8	4	9	14
	0	5	1	51	2	78	3	71	4	25	5	80	6	90	7	37	8	85	9	29
	0	73	1	66	2	67	3	53	4	62	5	48	6	12	7	61	8	28	9	19
	0	40	1	33	2	79	3	59	4	48	5	8	6	69	7	69	8	81	9	1
	0	1	1	15	2	54	3	92	4	37	5	71	6	55	7	86	8	28	9	1
	0	53	1	45	2	28	3	60	4	98	5	39	6	77	7	12	8	88	9	61
	0	47	1	78	2	32	3	14	4	86	5	84	6	47	7	55	8	15	9	53
	0	57	1	56	2	53	3	72	4	80	5	26	6	87	7	31	8	35	9	92
	0	99	1	94	2	93	3	34	4	17	5	75	6	51	7	35	8	70	9	18
	0	22	1	74	2	44	3	4	4	48	5	85	6	70	7	24	8	91	9	60
	0	13	1	8	2	55	3	48	4	16	5	100	6	49	7	17	8	29	9	99
	0	89	1	47	2	35	3	17	4	93	5	79	6	39	7	34	8	39	9	52
	0	90	1	40	2	64	3	88	4	49	5	88	6	34	7	9	8	29	9	12
	0	28	1	5	2	64	3	79	4	89	5	78	6	77	7	78	8	47	9	29
	0	72	1	60	2	33	3	77	4	53	5	84	6	14	7	12	8	50	9	54
	0	23	1	29	2	15	3	14	4	84	5	92	6	100	7	60	8	30	9	24
	0	45	1	94	2	80	3	26	4	27	5	1	6	15	7	73	8	59	9	51
	0	79	1	28	2	35	3	39	4	81	5	83	6	50	7	25	8	84	9	20
	0	61	1	37	2	9	3	32	4	58	5	40	6	74	7	80	8	46	9	90
	0	72	1	45	2	83	3	31	4	34	5	7	6	21	7	97	8	38	9	85
	0	16	1	25	2	70	3	81	4	42	5	100	6	41	7	45	8	6	9	81
	0	3	1	38	2	46	3	77	4	46	5	52	6	65	7	84	8	45	9	44
	0	38	1	87	2	91	3	65	4	91	5	98	6	52	7	87	8	18	9	79
