8  4  1
4
	0	46	1	72	2	20	3	32
	0	12	1	4	2	36	3	99
	0	62	1	73	2	34	3	95
	0	13	1	87	2	98	3	95
	0	90	1	81	2	41	3	63
	0	3	1	39	2	36	3	89
	0	82	1	85	2	55	3	34
	0	43	1	33	2	92	3	41
SSD
M0
0	9	1	1	9	8	2	3
8	0	3	9	3	5	5	1
8	8	0	4	8	4	8	1
3	8	7	0	7	5	5	9
8	5	1	6	0	6	4	9
3	8	2	6	3	0	7	5
4	9	1	8	4	3	0	7
1	7	5	1	2	5	9	0
M1
0	1	8	2	4	6	6	4
5	0	5	2	7	3	2	9
7	5	0	4	2	3	2	4
5	9	1	0	1	7	5	9
4	1	3	6	0	2	2	7
7	5	7	7	5	0	4	5
2	6	5	5	6	1	0	2
7	5	8	2	6	2	6	0
M2
0	5	2	8	9	5	6	7
4	0	1	5	2	2	9	7
1	8	0	4	8	3	9	4
9	1	2	0	4	8	4	5
8	7	1	7	0	4	3	8
2	7	1	2	4	0	2	5
5	3	6	1	6	2	0	5
8	8	5	3	8	6	3	0
M3
0	3	2	7	1	8	7	5
1	0	2	2	4	2	9	1
8	3	0	6	9	5	8	3
9	7	8	0	9	6	4	4
3	4	3	7	0	4	2	6
7	9	4	8	4	0	3	6
6	9	2	5	4	1	0	9
7	3	1	3	1	1	4	0
