8  3  1
3
	0	39	1	24	2	28
	0	50	1	61	2	71
	0	91	1	74	2	79
	0	57	1	35	2	72
	0	54	1	53	2	73
	0	48	1	36	2	53
	0	38	1	72	2	22
	0	30	1	70	2	52
SSD
M0
0	1	8	2	5	9	6	8
8	0	3	8	5	3	7	7
6	3	0	4	1	9	8	4
4	6	4	0	9	2	2	2
4	4	1	1	0	6	1	2
4	9	5	9	9	0	8	7
5	7	8	4	8	8	0	5
4	7	9	2	4	3	1	0
M1
0	4	9	4	1	9	1	2
4	0	5	7	5	6	6	2
5	4	0	4	7	7	4	6
3	1	4	0	9	7	5	1
6	7	5	2	0	5	5	8
1	3	3	2	5	0	5	4
3	9	8	9	6	7	0	3
3	1	8	8	5	5	8	0
M2
0	1	1	1	9	4	7	9
5	0	9	5	4	6	9	5
9	4	0	1	3	8	3	8
2	4	4	0	2	1	8	9
9	9	2	4	0	8	6	3
9	7	8	8	9	0	3	2
9	1	9	8	1	9	0	2
7	2	6	3	4	3	9	0
