8  5  1
5
	0	30	1	21	2	91	3	86	4	32
	0	77	1	57	2	63	3	5	4	33
	0	40	1	22	2	75	3	59	4	53
	0	19	1	98	2	73	3	57	4	77
	0	97	1	49	2	92	3	49	4	51
	0	85	1	24	2	1	3	20	4	35
	0	81	1	50	2	100	3	15	4	93
	0	59	1	50	2	46	3	93	4	6
SSD
M0
0	42	1	47	38	89	58	43
87	0	104	31	5	21	102	112
11	61	0	53	19	33	63	64
31	62	108	0	26	12	43	23
19	69	53	86	0	33	83	44
103	121	88	31	29	0	99	58
103	18	85	12	84	30	0	77
42	28	34	37	5	51	18	0
M1
0	112	35	28	33	39	73	65
33	0	31	103	100	66	26	4
100	6	0	17	8	25	56	32
112	93	57	0	70	15	70	118
79	66	58	45	0	15	42	69
28	103	24	51	122	0	38	113
83	56	51	104	101	56	0	22
14	49	78	8	37	8	49	0
M2
0	36	13	24	57	117	22	102
70	0	123	35	38	28	50	24
117	74	0	2	26	39	107	114
17	31	93	0	42	10	72	121
54	51	14	97	0	53	98	59
118	120	10	99	102	0	91	64
47	25	66	64	87	44	0	68
113	73	42	48	74	39	33	0
M3
0	16	101	113	66	70	61	8
111	0	23	69	27	110	97	119
118	26	0	77	104	80	104	71
30	120	6	0	79	13	96	85
99	65	48	42	0	14	69	59
18	56	118	99	63	0	42	86
85	119	96	24	1	104	0	2
54	114	75	84	74	90	117	0
M4
0	75	94	76	1	58	106	9
40	0	117	116	38	49	115	40
112	115	0	31	46	75	18	85
99	115	100	0	46	111	120	88
105	116	82	107	0	43	92	38
80	4	23	21	74	0	43	123
51	80	82	37	83	119	0	106
79	18	84	70	54	107	32	0
