8  4  1
4
	0	74	1	67	2	54	3	95
	0	31	1	56	2	75	3	96
	0	71	1	6	2	1	3	42
	0	40	1	29	2	6	3	43
	0	99	1	18	2	78	3	10
	0	73	1	19	2	68	3	92
	0	61	1	61	2	42	3	10
	0	59	1	49	2	34	3	67
SSD
M0
0	21	17	49	3	48	9	15
12	0	36	31	38	6	26	49
3	10	0	4	29	27	2	47
44	44	1	0	25	7	42	13
23	12	17	47	0	8	32	5
8	45	13	13	3	0	48	7
17	10	41	20	47	6	0	45
48	47	16	5	3	45	40	0
M1
0	21	6	7	15	40	42	25
45	0	8	6	7	8	21	28
16	18	0	6	18	21	34	11
26	29	34	0	2	12	28	49
8	38	3	14	0	1	26	48
5	48	21	1	39	0	34	29
18	35	30	49	47	32	0	21
48	11	43	47	49	49	25	0
M2
0	1	37	43	40	43	12	17
45	0	32	12	25	41	29	32
14	46	0	9	16	48	11	20
31	11	44	0	36	24	16	14
30	4	20	4	0	26	10	13
16	41	42	24	33	0	7	48
19	44	33	42	43	31	0	3
1	8	43	28	31	49	29	0
M3
0	22	19	43	35	5	34	14
49	0	15	33	8	42	25	6
45	6	0	48	19	31	49	27
1	28	11	0	43	34	1	29
34	18	39	39	0	27	48	18
13	32	19	11	42	0	9	34
44	23	5	34	38	12	0	8
48	38	5	41	39	20	2	0
