12  2  1
2
	0	82	1	23
	0	24	1	32
	0	14	1	94
	0	84	1	45
	0	84	1	89
	0	4	1	78
	0	36	1	59
	0	73	1	4
	0	23	1	99
	0	100	1	33
	0	42	1	45
	0	11	1	94
SSD
M0
0	46	63	79	30	21	22	74	6	7	65	33
74	0	33	49	30	51	75	2	76	95	59	16
59	92	0	78	83	43	1	80	44	60	77	68
87	64	37	0	89	46	44	75	30	68	11	65
34	41	95	29	0	9	26	37	26	89	18	33
6	77	29	94	29	0	66	71	30	54	32	92
29	34	44	76	38	74	0	20	16	57	50	42
31	74	84	97	73	32	30	0	17	50	98	4
18	62	77	79	89	20	73	31	0	55	10	16
69	14	1	97	40	54	30	71	54	0	65	93
29	75	15	43	49	93	61	60	82	50	0	7
50	11	89	24	97	15	64	15	58	14	19	0
M1
0	63	75	82	13	16	70	44	77	91	19	94
8	0	90	25	26	32	78	58	30	12	56	96
12	73	0	28	26	47	65	44	47	55	83	87
19	74	32	0	99	38	65	96	96	11	76	44
13	98	41	82	0	57	20	6	53	88	48	88
21	38	39	36	92	0	37	74	17	91	16	14
72	41	4	72	17	67	0	35	86	47	94	28
31	22	15	17	86	96	44	0	33	87	50	98
79	87	17	61	42	28	24	97	0	10	7	98
84	37	50	77	17	46	76	54	24	0	41	78
38	19	10	61	10	54	26	38	94	51	0	57
34	93	33	67	84	44	84	65	8	95	8	0
