10  3  1
3
	0	36	1	5	2	75
	0	21	1	88	2	59
	0	5	1	42	2	42
	0	54	1	99	2	6
	0	42	1	96	2	4
	0	9	1	36	2	48
	0	10	1	95	2	63
	0	78	1	11	2	17
	0	100	1	18	2	57
	0	80	1	25	2	84
SSD
M0
0	72	3	67	74	35	62	68	61	17
1	0	61	21	55	6	37	87	90	15
73	19	0	94	81	35	97	75	6	64
23	28	35	0	30	60	82	71	5	54
42	45	78	16	0	36	44	40	46	27
2	80	66	31	91	0	90	38	56	78
73	26	71	20	81	22	0	39	21	51
25	96	86	4	58	61	32	0	19	68
85	22	11	31	5	76	69	56	0	38
50	34	75	46	74	8	53	44	21	0
M1
0	49	49	39	20	88	22	29	51	53
66	0	79	87	98	6	83	60	87	89
47	61	0	60	72	74	29	84	69	33
59	78	11	0	34	49	50	49	46	66
3	86	35	88	0	73	23	1	77	36
53	41	60	69	49	0	83	44	66	19
43	92	54	19	10	25	0	30	67	77
19	49	82	52	46	9	41	0	20	55
19	36	51	70	56	74	67	1	0	37
53	14	59	57	87	96	34	87	89	0
M2
0	86	64	18	32	4	22	92	25	15
97	0	82	97	31	29	75	75	77	33
92	72	0	66	37	54	58	8	96	63
60	30	70	0	63	11	95	72	3	52
40	28	12	63	0	66	10	57	58	63
17	64	78	46	39	0	85	90	36	1
68	35	7	95	70	9	0	85	46	93
74	87	46	56	16	9	80	0	18	2
6	22	23	13	54	52	38	45	0	45
58	84	9	72	1	8	67	21	47	0
