8  4  1
4
	0	54	1	60	2	44	3	58
	0	84	1	85	2	16	3	55
	0	33	1	22	2	93	3	28
	0	56	1	22	2	42	3	25
	0	11	1	77	2	39	3	21
	0	43	1	15	2	59	3	77
	0	8	1	63	2	46	3	1
	0	30	1	54	2	91	3	78
SSD
M0
0	1	17	5	28	22	41	42
46	0	43	26	7	2	28	47
42	34	0	29	17	36	46	5
42	49	8	0	21	25	26	11
44	24	10	49	0	19	1	38
24	49	31	31	17	0	5	9
7	12	1	43	26	44	0	46
20	18	10	32	28	7	49	0
M1
0	25	26	34	29	24	2	12
36	0	19	30	14	37	14	24
37	12	0	11	22	9	21	18
23	38	44	0	8	20	16	25
25	46	42	36	0	26	6	9
27	46	36	35	39	0	38	25
18	24	45	40	5	30	0	49
23	46	18	18	43	5	36	0
M2
0	18	7	30	9	46	33	32
18	0	13	31	31	36	20	40
25	47	0	23	22	36	30	16
9	15	45	0	36	17	26	3
4	42	13	23	0	34	42	6
11	2	30	37	20	0	7	17
9	4	18	4	34	3	0	20
30	2	39	38	12	35	10	0
M3
0	18	47	28	42	44	40	10
9	0	20	6	38	22	37	40
6	42	0	3	19	18	37	32
2	28	45	0	31	26	44	24
18	43	17	48	0	18	10	3
16	29	40	3	46	0	41	47
20	22	41	19	17	12	0	29
38	10	12	21	39	32	19	0
