8  5  1
5
	0	2	1	62	2	66	3	100	4	69
	0	9	1	74	2	70	3	84	4	21
	0	10	1	15	2	32	3	19	4	56
	0	89	1	66	2	78	3	68	4	63
	0	66	1	13	2	5	3	44	4	90
	0	75	1	15	2	58	3	13	4	62
	0	54	1	43	2	51	3	53	4	78
	0	50	1	2	2	29	3	29	4	55
SSD
M0
0	27	22	47	13	27	27	15
44	0	7	9	28	7	7	9
42	38	0	27	44	14	49	2
19	43	32	0	43	39	26	21
12	21	9	5	0	36	13	17
49	34	40	20	38	0	24	32
7	29	47	4	45	30	0	35
28	2	34	46	7	18	45	0
M1
0	44	34	12	49	9	5	9
28	0	29	13	4	36	12	39
37	17	0	39	47	49	14	30
36	31	11	0	32	27	10	43
36	36	13	40	0	22	46	13
8	25	1	38	40	0	48	44
19	49	48	45	22	25	0	11
10	32	17	20	8	3	21	0
M2
0	11	24	48	49	31	34	48
47	0	22	30	42	30	36	2
7	4	0	14	27	47	34	4
14	38	4	0	48	45	31	31
27	28	49	25	0	44	46	2
40	10	9	10	49	0	46	7
11	44	9	9	9	11	0	23
23	47	45	49	30	12	49	0
M3
0	19	1	18	36	49	13	47
16	0	32	19	26	15	16	48
37	26	0	1	21	28	11	49
28	24	27	0	5	39	47	2
26	13	28	6	0	40	41	13
3	29	35	5	9	0	5	7
49	38	10	26	36	13	0	41
35	1	30	9	25	17	46	0
M4
0	15	29	2	36	40	13	32
20	0	37	2	34	38	47	25
16	48	0	20	23	24	35	20
45	17	42	0	33	32	32	44
25	20	38	37	0	39	36	35
45	14	12	29	37	0	36	35
46	38	28	21	13	3	0	15
22	24	47	38	41	5	48	0
