12  4  1
4
	0	23	1	91	2	82	3	31
	0	29	1	62	2	42	3	92
	0	44	1	51	2	24	3	45
	0	85	1	58	2	97	3	44
	0	51	1	1	2	29	3	83
	0	84	1	27	2	31	3	2
	0	52	1	56	2	86	3	81
	0	42	1	65	2	42	3	67
	0	63	1	20	2	84	3	41
	0	95	1	21	2	48	3	7
	0	23	1	24	2	16	3	78
	0	57	1	39	2	8	3	77
SSD
M0
0	14	15	36	37	45	31	14	29	2	40	8
25	0	15	46	27	47	6	7	14	10	5	48
17	25	0	38	15	29	37	25	44	39	22	27
4	10	31	0	29	21	39	12	14	45	4	37
33	41	18	12	0	16	14	31	19	45	13	20
23	8	24	18	9	0	25	31	28	13	13	15
19	12	35	15	40	11	0	19	44	24	9	36
48	34	5	47	24	12	17	0	21	22	34	36
2	25	43	6	34	38	7	4	0	21	17	46
7	47	49	49	17	1	31	34	36	0	4	29
30	5	39	4	25	15	22	8	2	27	0	33
46	44	44	28	5	18	34	3	46	21	33	0
M1
0	41	21	37	41	25	44	23	31	30	26	17
42	0	34	36	37	10	33	5	44	35	43	12
32	4	0	47	3	18	49	18	11	20	45	33
31	8	26	0	33	18	2	17	27	15	16	47
30	27	12	39	0	28	7	22	26	1	39	42
26	49	36	20	41	0	27	35	17	36	31	39
49	35	47	30	3	29	0	22	5	12	2	27
48	9	26	24	14	29	40	0	5	42	32	18
8	43	2	6	46	17	37	36	0	35	11	38
11	19	2	33	20	10	34	44	38	0	31	44
38	33	29	32	46	45	34	27	31	48	0	11
41	46	36	44	19	48	16	36	20	32	20	0
M2
0	27	2	22	1	1	26	20	38	49	27	7
14	0	40	27	37	34	44	46	42	1	16	29
49	29	0	44	28	19	32	15	45	27	6	31
41	21	48	0	22	34	48	37	45	27	17	5
1	20	2	24	0	21	46	42	19	46	41	18
32	24	47	15	32	0	46	26	3	37	17	25
4	5	17	43	6	19	0	36	48	22	34	41
38	25	9	29	17	27	14	0	40	41	16	41
14	2	49	48	46	5	25	9	0	3	6	17
21	44	22	22	19	41	11	21	19	0	34	18
28	10	11	44	19	8	5	25	21	6	0	48
33	32	4	20	34	42	39	33	27	31	14	0
M3
0	32	20	43	24	36	5	11	14	45	1	16
22	0	40	9	11	35	10	22	18	23	18	7
23	11	0	16	22	42	27	31	29	37	15	22
20	23	20	0	48	41	36	9	31	36	28	17
17	34	19	45	0	44	42	3	45	13	3	26
17	23	34	44	42	0	2	46	2	15	23	35
23	44	10	49	39	36	0	38	31	41	41	21
39	31	1	14	28	33	22	0	32	25	47	10
22	41	5	33	26	8	11	21	0	11	12	20
37	8	29	11	16	6	48	17	19	0	13	38
10	27	38	5	24	4	26	43	36	16	0	36
25	14	23	14	35	25	3	28	28	45	36	0
