10  3  1
3
	0	70	1	4	2	85
	0	46	1	69	2	17
	0	100	1	54	2	94
	0	34	1	65	2	88
	0	78	1	44	2	85
	0	5	1	86	2	49
	0	46	1	58	2	30
	0	8	1	71	2	9
	0	79	1	36	2	69
	0	81	1	60	2	35
SSD
M0
0	97	6	59	84	33	65	34	59	5
15	0	14	12	50	46	45	58	94	46
8	54	0	65	22	22	38	77	29	90
2	73	10	0	83	81	94	35	36	7
7	98	18	46	0	26	14	14	27	7
12	94	25	81	33	0	93	46	80	76
6	58	65	27	74	33	0	37	98	39
6	31	46	52	71	95	42	0	89	70
10	19	17	33	93	19	86	82	0	25
15	72	21	57	80	68	41	89	21	0
M1
0	7	53	64	18	80	2	73	14	70
17	0	88	68	3	36	71	47	4	73
16	28	0	14	35	30	42	86	12	53
69	81	73	0	76	81	24	74	10	66
90	30	12	16	0	57	25	67	27	94
64	97	71	14	79	0	25	27	2	49
18	65	80	92	25	57	0	97	59	22
27	17	99	70	72	87	16	0	51	28
88	12	11	45	83	89	46	12	0	43
74	14	31	11	56	33	39	12	77	0
M2
0	23	35	51	13	95	33	38	20	89
87	0	21	46	23	30	49	34	90	26
72	58	0	44	42	48	68	24	79	30
51	38	19	0	41	16	91	66	62	65
32	22	95	15	0	54	89	74	72	73
4	31	89	75	47	0	46	32	87	86
40	60	43	41	86	92	0	18	59	40
99	74	95	31	59	41	70	0	55	54
99	86	63	13	72	30	33	13	0	29
66	71	88	46	23	89	39	99	8	0
