10  2  1
2
	0	60	1	75
	0	65	1	52
	0	94	1	88
	0	19	1	30
	0	31	1	25
	0	72	1	53
	0	74	1	3
	0	91	1	61
	0	2	1	82
	0	85	1	13
SSD
M0
0	4	6	9	2	8	9	4	7	7
5	0	2	2	2	2	6	7	6	3
2	4	0	2	1	4	6	1	5	2
7	3	4	0	8	8	3	8	6	2
1	9	5	9	0	7	1	9	5	2
7	3	4	5	1	0	1	5	6	4
4	5	2	2	8	2	0	6	4	4
7	8	8	3	9	6	6	0	8	7
7	2	1	5	2	1	4	4	0	2
1	5	8	9	3	8	2	5	4	0
M1
0	5	2	9	1	2	9	3	3	5
1	0	4	3	8	4	9	4	6	1
2	5	0	7	5	1	9	5	8	1
2	7	3	0	7	5	5	1	8	7
2	8	3	3	0	1	2	3	1	6
6	6	4	4	7	0	6	7	2	9
2	9	4	9	5	7	0	2	3	8
3	6	8	4	5	8	8	0	6	6
2	8	3	9	4	1	6	3	0	9
7	9	9	2	3	9	1	4	4	0
