8  3  1
3
	0	63	1	48	2	21
	0	67	1	63	2	82
	0	94	1	94	2	28
	0	54	1	70	2	46
	0	22	1	48	2	28
	0	27	1	28	2	64
	0	16	1	52	2	25
	0	93	1	57	2	12
SSD
M0
0	77	14	116	121	15	102	109
45	0	21	106	88	48	55	36
7	67	0	24	26	11	94	4
104	58	78	0	38	64	1	68
31	110	73	115	0	80	10	119
109	71	103	44	114	0	54	102
7	78	67	85	49	31	0	93
55	103	93	124	38	123	96	0
M1
0	93	19	116	67	82	14	117
77	0	7	120	76	5	115	55
19	44	0	72	69	120	56	17
57	13	29	0	71	84	10	78
121	68	15	51	0	8	20	114
85	44	45	48	42	0	62	53
4	67	59	53	110	19	0	105
77	19	85	33	26	7	17	0
M2
0	106	35	59	108	19	110	40
33	0	95	68	107	118	7	71
47	94	0	27	124	101	91	101
19	47	98	0	68	120	30	117
102	84	99	20	0	46	59	9
24	5	36	33	11	0	59	90
81	8	36	98	12	9	0	3
17	1	27	107	82	81	96	0
