12  2  1
2
	0	26	1	70
	0	68	1	77
	0	17	1	71
	0	8	1	7
	0	5	1	76
	0	24	1	87
	0	80	1	46
	0	83	1	68
	0	23	1	14
	0	25	1	7
	0	96	1	19
	0	34	1	1
SSD
M0
0	56	103	108	4	30	11	92	94	25	58	122
101	0	29	75	12	124	116	91	35	44	123	114
77	56	0	53	42	23	4	107	118	95	105	64
70	70	37	0	73	115	13	38	17	50	34	45
94	64	4	103	0	74	21	63	113	62	67	31
100	35	98	120	122	0	71	30	11	79	73	70
102	94	92	13	82	41	0	23	65	62	70	51
30	96	36	78	47	37	105	0	79	41	89	6
29	120	96	26	56	21	98	15	0	35	39	1
72	55	88	92	112	69	31	72	45	0	88	89
111	81	23	69	60	87	9	120	25	62	0	94
89	93	96	83	124	6	71	99	26	114	25	0
M1
0	96	59	110	12	67	45	46	54	124	4	82
83	0	2	96	44	37	98	92	12	62	55	34
120	63	0	28	17	92	95	115	65	104	41	15
97	105	3	0	62	8	85	32	55	50	9	81
55	1	82	91	0	13	75	1	51	116	35	60
124	120	15	56	1	0	2	53	60	117	26	79
69	97	107	114	38	5	0	6	24	100	48	43
15	73	44	81	18	90	73	0	119	95	37	75
67	78	57	13	2	122	2	33	0	14	86	23
64	20	113	118	97	78	113	32	26	0	27	109
98	98	51	72	32	54	42	17	43	55	0	56
61	96	48	54	17	9	100	26	31	9	44	0
