8  4  1
4
	0	2	1	47	2	13	3	19
	0	25	1	2	2	56	3	99
	0	12	1	16	2	58	3	2
	0	28	1	24	2	30	3	41
	0	96	1	51	2	41	3	60
	0	27	1	88	2	99	3	22
	0	4	1	33	2	36	3	97
	0	3	1	86	2	89	3	33
SSD
M0
0	45	35	109	75	97	40	121
102	0	1	93	96	55	16	70
77	99	0	7	47	72	118	40
75	28	20	0	95	11	98	30
114	25	71	67	0	15	83	114
32	86	65	1	37	0	82	124
39	2	110	42	59	59	0	75
89	108	117	90	98	38	120	0
M1
0	41	72	54	24	42	89	108
77	0	19	31	19	19	110	65
2	61	0	48	98	69	109	13
83	40	11	0	93	72	54	88
6	81	20	91	0	12	112	77
105	29	73	73	121	0	47	4
60	7	12	44	4	2	0	8
113	36	53	83	39	101	38	0
M2
0	88	50	47	20	85	66	54
10	0	119	4	16	59	114	79
91	2	0	100	48	89	63	108
25	101	123	0	20	6	97	39
96	84	102	102	0	96	3	95
120	106	117	61	15	0	55	104
24	80	123	43	65	25	0	63
15	82	100	76	45	100	5	0
M3
0	87	94	93	61	119	98	51
39	0	39	84	75	71	77	63
46	61	0	76	12	62	19	50
101	46	121	0	80	48	6	4
66	38	21	39	0	39	63	43
18	10	41	104	64	0	96	122
107	20	106	124	103	45	0	15
56	24	12	54	98	112	101	0
