8  4  1
4
	0	53	1	83	2	51	3	29
	0	31	1	28	2	14	3	36
	0	87	1	63	2	16	3	6
	0	81	1	54	2	75	3	34
	0	86	1	26	2	11	3	83
	0	54	1	29	2	73	3	56
	0	41	1	62	2	55	3	85
	0	57	1	59	2	15	3	72
SSD
M0
0	71	70	1	122	120	107	41
107	0	12	103	122	83	101	102
84	14	0	43	66	42	124	57
124	29	72	0	63	20	64	101
25	99	3	25	0	14	30	74
117	21	23	36	94	0	105	60
18	50	72	101	61	107	0	92
61	107	89	33	107	11	11	0
M1
0	73	13	7	39	73	40	28
13	0	91	28	117	116	71	109
15	109	0	22	28	93	17	51
47	47	122	0	115	119	74	109
35	107	124	117	0	91	39	33
13	54	12	38	73	0	16	32
85	58	80	91	77	72	0	90
74	43	4	117	4	94	113	0
M2
0	108	17	49	17	81	12	45
61	0	79	62	82	29	98	86
4	103	0	5	61	50	103	88
84	34	90	0	86	4	117	61
15	113	29	7	0	76	74	8
112	44	99	34	77	0	65	36
28	122	2	42	46	4	0	38
56	77	9	112	96	37	88	0
M3
0	108	104	1	25	28	101	77
110	0	35	39	46	45	23	46
66	88	0	30	24	52	114	101
109	59	48	0	103	8	105	3
23	28	72	51	0	78	29	55
14	109	20	117	106	0	8	84
3	59	96	40	81	83	0	23
78	13	110	26	103	90	15	0
