10  5  1
5
	0	93	1	67	2	44	3	89	4	96
	0	77	1	10	2	42	3	76	4	58
	0	57	1	6	2	14	3	2	4	21
	0	71	1	100	2	11	3	89	4	17
	0	84	1	99	2	84	3	78	4	59
	0	93	1	58	2	10	3	32	4	34
	0	8	1	19	2	10	3	9	4	18
	0	37	1	14	2	53	3	66	4	49
	0	89	1	3	2	84	3	28	4	76
	0	92	1	31	2	7	3	67	4	20
SSD
M0
0	16	4	25	19	46	6	16	13	43
11	0	39	27	34	35	4	36	43	33
30	25	0	36	42	44	21	17	15	27
9	44	31	0	17	7	8	14	38	10
3	23	27	10	0	13	31	35	18	27
19	37	21	21	35	0	35	31	1	16
44	29	8	45	10	34	0	25	27	33
32	3	16	7	9	1	9	0	44	16
14	23	37	14	2	31	5	17	0	35
5	28	49	45	13	27	14	40	6	0
M1
0	37	4	46	1	22	44	28	23	44
15	0	14	6	28	1	48	8	41	23
39	44	0	8	4	25	15	7	44	25
28	5	6	0	16	12	29	27	6	11
23	20	13	39	0	8	30	3	33	18
31	39	19	13	35	0	30	30	2	30
30	23	13	34	30	31	0	18	29	4
41	20	47	12	18	32	5	0	30	4
47	15	14	36	31	18	32	5	0	31
21	25	13	46	15	35	28	28	44	0
M2
0	36	16	39	6	1	36	12	38	32
32	0	49	13	2	47	1	35	25	35
16	14	0	44	24	44	33	36	15	7
46	24	16	0	24	9	4	5	16	49
22	2	20	9	0	46	18	28	32	47
36	1	18	5	27	0	49	21	18	3
15	10	33	13	49	31	0	27	10	15
19	28	44	26	19	9	5	0	30	46
42	35	24	16	36	27	18	42	0	2
34	34	32	17	27	23	16	49	30	0
M3
0	47	46	24	23	8	20	39	7	27
20	0	23	27	43	23	21	48	49	38
31	14	0	18	48	3	4	7	36	26
47	15	3	0	24	45	25	39	41	5
49	18	6	41	0	6	48	1	13	25
41	38	23	20	44	0	45	28	6	31
28	10	28	15	6	28	0	3	1	11
34	13	25	2	45	27	24	0	25	21
26	49	48	21	9	36	17	23	0	3
45	40	41	27	42	34	3	40	47	0
M4
0	37	45	16	23	20	25	43	39	28
22	0	23	7	36	47	32	9	47	22
44	25	0	33	14	22	26	24	12	22
42	13	8	0	15	6	25	40	49	17
25	46	4	38	0	39	49	7	41	10
44	45	9	1	1	0	49	7	29	13
5	38	1	37	18	46	0	40	25	2
6	45	16	15	10	7	29	0	35	45
3	33	41	11	2	15	19	25	0	34
5	4	14	3	37	30	3	24	3	0
