150  25  1
25
	0	46	1	29	2	6	3	9	4	4	5	48	6	17	7	39	8	87	9	82	10	99	11	81	12	54	13	94	14	73	15	72	16	23	17	4	18	9	19	54	20	77	21	60	22	51	23	93	24	96
	0	96	1	34	2	99	3	10	4	22	5	89	6	40	7	3	8	70	9	91	10	55	11	29	12	88	13	21	14	6	15	19	16	73	17	15	18	30	19	67	20	64	21	43	22	71	23	56	24	57
	0	38	1	11	2	52	3	88	4	57	5	34	6	51	7	18	8	57	9	78	10	94	11	12	12	5	13	66	14	75	15	81	16	74	17	29	18	85	19	49	20	74	21	52	22	92	23	48	24	26
	0	4	1	44	2	66	3	89	4	48	5	35	6	94	7	86	8	22	9	85	10	43	11	88	12	48	13	15	14	33	15	58	16	19	17	19	18	79	19	71	20	47	21	68	22	22	23	41	24	97
	0	91	1	65	2	38	3	20	4	28	5	40	6	79	7	76	8	40	9	1	10	6	11	1	12	30	13	9	14	100	15	54	16	99	17	79	18	3	19	68	20	49	21	79	22	21	23	69	24	17
	0	20	1	50	2	43	3	69	4	66	5	47	6	76	7	24	8	61	9	21	10	86	11	76	12	45	13	43	14	21	15	15	16	8	17	79	18	2	19	94	20	7	21	96	22	26	23	75	24	40
	0	7	1	57	2	47	3	61	4	48	5	80	6	27	7	67	8	3	9	91	10	47	11	1	12	19	13	36	14	19	15	48	16	73	17	47	18	21	19	24	20	4	21	14	22	37	23	67	24	91
	0	2	1	66	2	8	3	59	4	8	5	52	6	59	7	49	8	1	9	35	10	45	11	61	12	3	13	96	14	95	15	85	16	3	17	56	18	29	19	53	20	99	21	69	22	31	23	94	24	31
	0	81	1	99	2	71	3	34	4	82	5	96	6	20	7	27	8	62	9	46	10	47	11	22	12	28	13	56	14	25	15	15	16	70	17	63	18	4	19	93	20	79	21	17	22	45	23	69	24	32
	0	66	1	18	2	37	3	24	4	99	5	27	6	89	7	5	8	60	9	71	10	60	11	35	12	52	13	39	14	79	15	87	16	68	17	88	18	42	19	56	20	42	21	76	22	39	23	46	24	9
	0	40	1	3	2	39	3	84	4	31	5	55	6	92	7	42	8	49	9	73	10	94	11	32	12	58	13	100	14	78	15	59	16	55	17	72	18	86	19	31	20	17	21	39	22	24	23	36	24	78
	0	92	1	50	2	18	3	88	4	42	5	85	6	42	7	54	8	91	9	47	10	87	11	82	12	5	13	39	14	100	15	55	16	85	17	45	18	100	19	23	20	71	21	14	22	11	23	90	24	53
	0	36	1	68	2	16	3	62	4	42	5	28	6	85	7	50	8	79	9	72	10	91	11	17	12	45	13	87	14	49	15	15	16	81	17	55	18	35	19	37	20	56	21	100	22	14	23	98	24	100
	0	62	1	1	2	33	3	62	4	98	5	66	6	88	7	91	8	38	9	97	10	80	11	90	12	32	13	48	14	43	15	72	16	81	17	63	18	84	19	17	20	30	21	49	22	34	23	27	24	58
	0	22	1	48	2	10	3	13	4	74	5	93	6	42	7	64	8	14	9	45	10	3	11	64	12	93	13	61	14	68	15	53	16	13	17	4	18	3	19	53	20	75	21	50	22	14	23	13	24	26
	0	91	1	22	2	23	3	100	4	11	5	80	6	3	7	70	8	9	9	51	10	25	11	53	12	99	13	11	14	43	15	33	16	93	17	52	18	16	19	100	20	59	21	88	22	67	23	14	24	18
	0	96	1	10	2	45	3	4	4	49	5	24	6	46	7	12	8	17	9	82	10	67	11	7	12	41	13	37	14	1	15	71	16	11	17	37	18	41	19	99	20	4	21	25	22	73	23	89	24	56
	0	29	1	38	2	72	3	83	4	71	5	45	6	86	7	69	8	33	9	6	10	86	11	79	12	58	13	37	14	45	15	91	16	85	17	34	18	87	19	21	20	46	21	33	22	57	23	7	24	63
	0	96	1	26	2	76	3	23	4	95	5	70	6	94	7	37	8	77	9	90	10	92	11	96	12	47	13	45	14	2	15	71	16	79	17	32	18	63	19	50	20	56	21	19	22	63	23	77	24	9
	0	18	1	36	2	56	3	79	4	71	5	35	6	31	7	49	8	65	9	41	10	42	11	2	12	3	13	80	14	43	15	9	16	3	17	60	18	10	19	54	20	12	21	62	22	84	23	52	24	27
