200  30  1
30
	0	54	1	45	2	15	3	58	4	95	5	41	6	32	7	69	8	83	9	6	10	64	11	16	12	11	13	54	14	71	15	34	16	17	17	18	18	26	19	68	20	22	21	71	22	91	23	35	24	98	25	74	26	76	27	71	28	39	29	64
	0	60	1	18	2	48	3	97	4	2	5	40	6	63	7	96	8	81	9	82	10	77	11	83	12	21	13	96	14	38	15	75	16	19	17	12	18	23	19	1	20	63	21	23	22	30	23	49	24	6	25	11	26	25	27	48	28	48	29	32
	0	40	1	66	2	29	3	41	4	19	5	56	6	39	7	26	8	43	9	89	10	100	11	70	12	81	13	62	14	75	15	78	16	66	17	63	18	6	19	25	20	81	21	31	22	91	23	12	24	93	25	46	26	44	27	49	28	89	29	34
	0	12	1	87	2	97	3	85	4	28	5	70	6	93	7	87	8	32	9	94	10	15	11	61	12	88	13	71	14	64	15	37	16	76	17	54	18	41	19	83	20	45	21	66	22	44	23	17	24	41	25	26	26	57	27	35	28	66	29	87
	0	65	1	46	2	15	3	16	4	99	5	90	6	4	7	75	8	2	9	92	10	86	11	99	12	45	13	69	14	16	15	72	16	57	17	88	18	21	19	41	20	40	21	62	22	66	23	29	24	75	25	6	26	39	27	33	28	54	29	7
	0	1	1	14	2	86	3	84	4	52	5	25	6	64	7	20	8	23	9	25	10	87	11	15	12	99	13	73	14	77	15	84	16	25	17	13	18	45	19	88	20	51	21	84	22	75	23	95	24	21	25	12	26	43	27	85	28	7	29	79
	0	96	1	64	2	51	3	71	4	43	5	38	6	62	7	48	8	46	9	73	10	73	11	93	12	98	13	36	14	66	15	24	16	43	17	89	18	25	19	86	20	74	21	95	22	53	23	55	24	90	25	37	26	82	27	13	28	26	29	81
	0	61	1	85	2	79	3	21	4	87	5	49	6	85	7	88	8	30	9	44	10	29	11	13	12	60	13	53	14	90	15	76	16	76	17	38	18	54	19	85	20	96	21	34	22	45	23	59	24	59	25	51	26	61	27	10	28	42	29	30
	0	9	1	58	2	14	3	50	4	81	5	11	6	49	7	93	8	16	9	3	10	84	11	99	12	31	13	68	14	12	15	81	16	28	17	94	18	15	19	76	20	5	21	83	22	92	23	51	24	19	25	17	26	46	27	97	28	98	29	99
	0	14	1	65	2	86	3	20	4	73	5	49	6	65	7	78	8	49	9	98	10	2	11	39	12	100	13	26	14	4	15	31	16	77	17	53	18	85	19	88	20	61	21	76	22	73	23	11	24	33	25	84	26	13	27	97	28	36	29	43
	0	43	1	53	2	30	3	21	4	59	5	10	6	41	7	32	8	75	9	80	10	69	11	11	12	64	13	44	14	98	15	65	16	31	17	58	18	23	19	48	20	41	21	97	22	91	23	52	24	21	25	9	26	11	27	29	28	3	29	14
	0	99	1	68	2	72	3	85	4	44	5	3	6	35	7	10	8	16	9	28	10	37	11	91	12	61	13	29	14	82	15	54	16	44	17	80	18	29	19	68	20	39	21	45	22	82	23	98	24	75	25	97	26	91	27	33	28	89	29	37
	0	23	1	74	2	47	3	75	4	92	5	73	6	30	7	15	8	31	9	42	10	92	11	41	12	61	13	98	14	48	15	4	16	92	17	92	18	50	19	64	20	47	21	46	22	34	23	27	24	5	25	4	26	79	27	77	28	9	29	51
	0	99	1	7	2	64	3	71	4	39	5	94	6	44	7	57	8	81	9	66	10	73	11	66	12	56	13	52	14	41	15	1	16	23	17	36	18	92	19	72	20	70	21	37	22	67	23	41	24	36	25	77	26	14	27	73	28	65	29	37
	0	84	1	46	2	44	3	93	4	75	5	89	6	79	7	85	8	1	9	43	10	12	11	64	12	92	13	80	14	93	15	19	16	51	17	16	18	48	19	80	20	32	21	98	22	7	23	44	24	4	25	64	26	95	27	79	28	19	29	96
	0	90	1	97	2	10	3	16	4	98	5	98	6	64	7	99	8	16	9	29	10	71	11	1	12	58	13	20	14	29	15	24	16	83	17	76	18	51	19	72	20	57	21	38	22	25	23	61	24	8	25	56	26	6	27	92	28	81	29	20
	0	40	1	8	2	4	3	56	4	59	5	72	6	5	7	77	8	94	9	63	10	45	11	37	12	92	13	63	14	72	15	46	16	31	17	75	18	100	19	34	20	80	21	12	22	55	23	69	24	39	25	42	26	65	27	72	28	54	29	67
	0	84	1	88	2	4	3	80	4	57	5	88	6	90	7	39	8	77	9	38	10	89	11	32	12	5	13	46	14	36	15	28	16	32	17	55	18	55	19	49	20	14	21	79	22	64	23	94	24	14	25	79	26	1	27	12	28	15	29	19
	0	61	1	91	2	14	3	71	4	45	5	23	6	89	7	42	8	44	9	57	10	99	11	40	12	29	13	45	14	82	15	20	16	8	17	58	18	31	19	64	20	64	21	2	22	91	23	77	24	9	25	89	26	79	27	27	28	95	29	28
	0	42	1	46	2	74	3	35	4	3	5	62	6	5	7	87	8	40	9	46	10	43	11	79	12	27	13	92	14	52	15	31	16	6	17	49	18	46	19	77	20	87	21	88	22	29	23	28	24	90	25	67	26	4	27	82	28	65	29	26
	0	62	1	41	2	73	3	34	4	70	5	30	6	100	7	52	8	36	9	62	10	42	11	4	12	93	13	72	14	84	15	56	16	55	17	7	18	53	19	49	20	19	21	75	22	35	23	46	24	31	25	61	26	68	27	66	28	22	29	74
	0	57	1	36	2	3	3	85	4	82	5	85	6	63	7	73	8	78	9	36	10	95	11	75	12	24	13	96	14	84	15	17	16	66	17	45	18	90	19	80	20	44	21	64	22	33	23	7	24	31	25	58	26	54	27	75	28	76	29	68
	0	18	1	76	2	11	3	73	4	77	5	89	6	88	7	33	8	96	9	26	10	28	11	9	12	48	13	95	14	11	15	78	16	86	17	12	18	38	19	24	20	70	21	46	22	46	23	62	24	21	25	90	26	53	27	45	28	96	29	80
	0	60	1	42	2	31	3	18	4	51	5	2	6	97	7	67	8	55	9	35	10	48	11	13	12	62	13	70	14	69	15	26	16	20	17	85	18	54	19	64	20	36	21	10	22	65	23	90	24	71	25	41	26	54	27	6	28	98	29	31
	0	58	1	27	2	63	3	37	4	80	5	40	6	75	7	41	8	38	9	23	10	92	11	75	12	28	13	23	14	12	15	15	16	40	17	16	18	66	19	26	20	26	21	99	22	66	23	71	24	1	25	86	26	74	27	24	28	33	29	1
	0	82	1	40	2	50	3	7	4	22	5	74	6	70	7	99	8	47	9	56	10	30	11	52	12	53	13	65	14	80	15	9	16	31	17	47	18	49	19	47	20	60	21	87	22	22	23	53	24	5	25	25	26	63	27	96	28	60	29	59
	0	93	1	85	2	44	3	98	4	92	5	49	6	68	7	53	8	87	9	65	10	5	11	71	12	64	13	35	14	40	15	42	16	80	17	88	18	91	19	66	20	95	21	44	22	6	23	33	24	43	25	79	26	99	27	45	28	95	29	72
	0	75	1	22	2	100	3	33	4	42	5	33	6	9	7	20	8	30	9	52	10	1	11	20	12	55	13	55	14	85	15	44	16	98	17	71	18	36	19	41	20	87	21	77	22	82	23	69	24	5	25	1	26	77	27	42	28	66	29	52
	0	97	1	57	2	13	3	17	4	56	5	82	6	54	7	74	8	34	9	28	10	31	11	23	12	63	13	64	14	75	15	32	16	99	17	39	18	16	19	42	20	89	21	14	22	30	23	84	24	23	25	24	26	53	27	9	28	92	29	22
	0	92	1	22	2	28	3	79	4	12	5	72	6	92	7	34	8	79	9	52	10	11	11	18	12	89	13	95	14	8	15	8	16	12	17	78	18	67	19	71	20	32	21	72	22	15	23	16	24	56	25	94	26	39	27	49	28	41	29	49
	0	38	1	14	2	36	3	79	4	4	5	59	6	55	7	42	8	75	9	57	10	35	11	99	12	88	13	77	14	18	15	74	16	55	17	78	18	85	19	19	20	10	21	79	22	25	23	7	24	21	25	20	26	19	27	16	28	57	29	25
	0	54	1	91	2	50	3	25	4	24	5	1	6	99	7	4	8	71	9	11	10	3	11	79	12	63	13	50	14	23	15	28	16	27	17	43	18	3	19	14	20	80	21	33	22	6	23	89	24	24	25	16	26	45	27	63	28	92	29	58
	0	15	1	70	2	75	3	81	4	46	5	78	6	56	7	17	8	46	9	12	10	35	11	87	12	8	13	97	14	21	15	40	16	81	17	35	18	20	19	61	20	36	21	71	22	57	23	50	24	91	25	19	26	99	27	95	28	62	29	47
	0	71	1	33	2	57	3	43	4	81	5	40	6	23	7	9	8	1	9	8	10	33	11	69	12	67	13	5	14	54	15	67	16	90	17	6	18	35	19	100	20	97	21	65	22	20	23	16	24	44	25	50	26	58	27	75	28	68	29	70
	0	77	1	38	2	70	3	53	4	34	5	39	6	43	7	69	8	67	9	68	10	96	11	5	12	9	13	51	14	30	15	27	16	38	17	14	18	69	19	86	20	65	21	64	22	53	23	65	24	4	25	33	26	40	27	68	28	60	29	52
	0	94	1	90	2	28	3	65	4	26	5	32	6	5	7	95	8	31	9	41	10	40	11	19	12	52	13	92	14	79	15	22	16	36	17	42	18	89	19	22	20	80	21	22	22	61	23	9	24	78	25	52	26	20	27	17	28	16	29	86
	0	4	1	34	2	85	3	31	4	86	5	21	6	93	7	87	8	40	9	86	10	6	11	11	12	93	13	42	14	47	15	5	16	6	17	36	18	40	19	64	20	71	21	44	22	63	23	54	24	18	25	54	26	57	27	90	28	82	29	79
	0	9	1	42	2	60	3	93	4	93	5	98	6	56	7	65	8	48	9	35	10	12	11	27	12	26	13	6	14	55	15	28	16	32	17	29	18	12	19	35	20	42	21	36	22	78	23	94	24	80	25	26	26	42	27	57	28	73	29	21
	0	89	1	43	2	32	3	23	4	51	5	93	6	17	7	19	8	74	9	18	10	87	11	96	12	5	13	70	14	46	15	31	16	41	17	83	18	27	19	3	20	74	21	52	22	90	23	24	24	40	25	50	26	11	27	83	28	43	29	16
	0	100	1	64	2	19	3	49	4	62	5	66	6	60	7	85	8	1	9	52	10	10	11	66	12	27	13	89	14	11	15	8	16	14	17	70	18	47	19	29	20	22	21	17	22	31	23	6	24	73	25	25	26	17	27	55	28	60	29	72
	0	43	1	68	2	11	3	15	4	36	5	47	6	52	7	65	8	28	9	8	10	33	11	80	12	66	13	59	14	4	15	38	16	27	17	72	18	74	19	78	20	52	21	1	22	78	23	13	24	75	25	8	26	29	27	60	28	2	29	17
	0	46	1	40	2	68	3	90	4	71	5	44	6	86	7	7	8	23	9	59	10	53	11	93	12	49	13	11	14	78	15	10	16	77	17	66	18	60	19	33	20	67	21	93	22	20	23	46	24	26	25	83	26	60	27	58	28	41	29	75
	0	23	1	6	2	14	3	37	4	54	5	95	6	44	7	100	8	98	9	7	10	65	11	44	12	91	13	57	14	29	15	82	16	14	17	99	18	22	19	99	20	25	21	99	22	26	23	25	24	94	25	28	26	68	27	72	28	96	29	42
	0	35	1	46	2	40	3	57	4	26	5	15	6	44	7	38	8	87	9	8	10	83	11	43	12	40	13	64	14	57	15	8	16	96	17	56	18	75	19	66	20	37	21	62	22	44	23	20	24	81	25	62	26	4	27	23	28	75	29	76
	0	50	1	37	2	84	3	73	4	44	5	70	6	65	7	25	8	90	9	12	10	53	11	69	12	35	13	23	14	80	15	17	16	21	17	43	18	22	19	22	20	94	21	18	22	41	23	86	24	47	25	83	26	59	27	70	28	58	29	23
	0	89	1	42	2	49	3	11	4	6	5	85	6	60	7	7	8	34	9	22	10	50	11	49	12	89	13	61	14	31	15	71	16	87	17	50	18	15	19	47	20	21	21	96	22	38	23	26	24	72	25	99	26	72	27	15	28	80	29	88
	0	52	1	32	2	23	3	70	4	75	5	17	6	64	7	35	8	47	9	97	10	58	11	63	12	91	13	20	14	39	15	39	16	32	17	24	18	34	19	64	20	25	21	95	22	56	23	20	24	6	25	23	26	89	27	35	28	64	29	81
	0	60	1	36	2	61	3	70	4	59	5	11	6	70	7	1	8	68	9	3	10	96	11	29	12	79	13	4	14	88	15	36	16	42	17	33	18	79	19	33	20	63	21	10	22	96	23	51	24	33	25	63	26	31	27	8	28	71	29	25
	0	77	1	87	2	10	3	7	4	44	5	69	6	51	7	67	8	34	9	96	10	70	11	98	12	29	13	60	14	62	15	5	16	23	17	45	18	31	19	51	20	99	21	62	22	88	23	92	24	31	25	68	26	2	27	21	28	78	29	43
	0	18	1	4	2	72	3	75	4	37	5	72	6	44	7	76	8	20	9	91	10	22	11	23	12	71	13	52	14	4	15	9	16	92	17	25	18	87	19	36	20	37	21	78	22	100	23	92	24	92	25	63	26	93	27	87	28	61	29	15
	0	44	1	55	2	49	3	9	4	18	5	29	6	43	7	78	8	84	9	54	10	62	11	90	12	51	13	95	14	15	15	27	16	9	17	60	18	75	19	28	20	76	21	37	22	84	23	74	24	73	25	14	26	28	27	31	28	98	29	39
	0	53	1	95	2	59	3	34	4	4	5	78	6	93	7	72	8	25	9	51	10	74	11	76	12	40	13	20	14	93	15	11	16	91	17	9	18	67	19	59	20	34	21	77	22	97	23	14	24	91	25	76	26	92	27	37	28	22	29	53
	0	24	1	45	2	64	3	35	4	89	5	35	6	44	7	51	8	80	9	63	10	77	11	89	12	2	13	34	14	88	15	89	16	77	17	62	18	36	19	11	20	32	21	19	22	15	23	36	24	64	25	73	26	74	27	98	28	14	29	83
	0	66	1	39	2	4	3	14	4	27	5	37	6	27	7	76	8	49	9	67	10	73	11	3	12	85	13	71	14	42	15	29	16	11	17	59	18	93	19	26	20	28	21	73	22	92	23	16	24	85	25	73	26	98	27	58	28	44	29	31
	0	78	1	85	2	27	3	49	4	32	5	43	6	21	7	30	8	4	9	40	10	21	11	70	12	71	13	32	14	33	15	50	16	51	17	79	18	83	19	40	20	86	21	71	22	95	23	63	24	68	25	88	26	30	27	56	28	28	29	53
	0	6	1	41	2	6	3	94	4	38	5	95	6	57	7	20	8	69	9	68	10	82	11	75	12	81	13	4	14	83	15	26	16	100	17	56	18	67	19	16	20	51	21	97	22	60	23	52	24	8	25	73	26	12	27	40	28	56	29	56
	0	92	1	80	2	62	3	73	4	5	5	74	6	5	7	43	8	86	9	21	10	41	11	33	12	55	13	90	14	70	15	15	16	25	17	5	18	60	19	96	20	11	21	86	22	28	23	43	24	76	25	17	26	82	27	23	28	11	29	40
	0	90	1	42	2	34	3	2	4	8	5	46	6	61	7	2	8	5	9	7	10	86	11	12	12	49	13	33	14	50	15	60	16	51	17	49	18	20	19	23	20	81	21	54	22	88	23	48	24	1	25	45	26	55	27	100	28	80	29	59
	0	83	1	19	2	78	3	90	4	6	5	19	6	36	7	57	8	47	9	70	10	82	11	55	12	79	13	46	14	53	15	2	16	28	17	25	18	5	19	56	20	1	21	77	22	28	23	90	24	86	25	76	26	27	27	21	28	74	29	25
