8  3  1
3
	0	22	1	88	2	23
	0	68	1	11	2	54
	0	19	1	87	2	66
	0	83	1	81	2	26
	0	47	1	17	2	88
	0	64	1	18	2	7
	0	61	1	27	2	28
	0	68	1	49	2	10
SSD
M0
0	73	123	30	3	112	80	78
99	0	18	62	56	63	5	70
124	83	0	15	117	96	42	83
99	27	102	0	89	73	113	107
51	8	39	48	0	33	84	123
29	14	68	18	48	0	94	3
70	80	93	64	72	95	0	80
23	59	69	90	68	63	45	0
M1
0	6	26	64	122	45	30	83
1	0	20	111	115	115	104	76
31	90	0	3	85	78	91	34
114	47	109	0	83	10	49	83
37	20	40	65	0	53	75	87
51	103	8	76	86	0	89	44
59	92	21	81	109	103	0	1
15	80	20	57	54	71	29	0
M2
0	23	5	58	87	50	4	57
76	0	25	106	86	83	40	62
115	84	0	124	83	70	73	66
16	21	94	0	102	41	71	12
1	106	4	69	0	98	45	8
117	45	20	110	115	0	96	52
85	6	25	83	11	86	0	77
41	67	81	82	16	55	71	0
