8  3  1
3
	0	46	1	22	2	62
	0	78	1	52	2	86
	0	76	1	60	2	61
	0	19	1	59	2	55
	0	9	1	89	2	35
	0	15	1	54	2	2
	0	6	1	45	2	38
	0	81	1	84	2	16
SSD
M0
0	19	35	37	23	2	21	1
2	0	40	14	44	47	27	22
30	41	0	29	31	42	29	18
19	5	49	0	28	3	24	27
7	5	10	8	0	37	15	21
24	16	45	17	7	0	45	8
3	43	5	8	40	41	0	21
30	21	5	35	23	34	14	0
M1
0	18	30	43	44	43	22	41
36	0	49	18	25	30	36	5
18	42	0	28	6	23	37	2
31	7	42	0	17	35	5	21
28	48	4	42	0	1	22	39
41	3	36	7	9	0	22	33
36	2	8	40	14	38	0	32
43	22	28	49	26	4	34	0
M2
0	8	21	6	6	39	16	15
28	0	32	34	39	23	3	1
9	14	0	44	44	17	13	42
30	27	27	0	4	25	12	49
24	37	40	32	0	14	5	8
3	25	31	34	15	0	26	42
19	31	2	23	36	17	0	41
30	1	48	18	31	40	37	0
