8  3  1
3
	0	37	1	88	2	66
	0	15	1	79	2	90
	0	19	1	49	2	100
	0	23	1	85	2	34
	0	50	1	24	2	84
	0	49	1	31	2	6
	0	40	1	48	2	55
	0	44	1	72	2	82
SSD
M0
0	2	8	6	2	9	9	1
6	0	3	6	9	7	6	4
3	8	0	9	7	8	4	6
3	3	8	0	6	4	8	9
2	2	6	4	0	7	7	2
9	8	5	1	4	0	6	4
5	4	5	5	8	1	0	6
5	2	2	7	7	5	5	0
M1
0	2	8	1	3	4	1	6
4	0	5	7	2	2	3	5
9	9	0	7	1	7	1	4
2	2	7	0	9	7	5	1
5	4	8	6	0	7	7	7
7	8	1	6	5	0	3	1
2	7	4	9	3	9	0	4
9	8	6	2	9	3	2	0
M2
0	6	5	3	3	8	8	8
4	0	2	6	3	3	2	4
3	6	0	9	1	6	1	8
5	2	5	0	1	7	1	5
7	9	7	7	0	6	8	8
6	4	3	4	1	0	5	8
2	5	7	4	8	6	0	4
9	9	6	2	3	5	6	0
